True,index,competition,gsm_id,awayteam_team2,hometeam_team1,kickoffDate,kickoffTime,pitchType,weatherType,tempCelcius,tempType,formation_team1,formation_team2,formation_time
5960,30,SweAV,2380165,Hacken,GIF Sundsvall,2017-04-16,15:30:00,Artificial,Sun,1,Freezing,3_5_2,4_3_3,00:00
5961,31,SweAV,2380165,Hacken,GIF Sundsvall,2017-04-16,15:30:00,Artificial,Sun,1,Freezing,3_5_2,5_3_2,90:49
5962,32,SweAV,2380169,Hammarby,AIK,2017-04-17,13:00:00,Good,"Cloud, Light Rain, Sun",3,Cold,3_5_2,4_2_3_1,00:00
5963,33,SweAV,2380169,Hammarby,AIK,2017-04-17,13:00:00,Good,"Cloud, Light Snow",3,Cold,3_5_2,4_2_3_1,00:00
5964,34,SweAV,2380168,Jonkopings Sodra,Kalmar,2017-04-17,13:00:00,Good,"Cloud, Sun",3,-,4_4_2,4_2_3_1,00:00
5965,35,SweAV,2380168,Jonkopings Sodra,Kalmar,2017-04-17,13:00:00,Good,"Cloud, Sun",3,-,4_2_3_1,4_2_3_1,20:15
5966,36,SweAV,2380167,AFC Eskilstuna,IFK Goteborg,2017-04-17,15:30:00,Good,"Cloud, Sun",7,Cold,4_2_3_1,4_4_2,00:00
5967,37,SweAV,2380167,AFC Eskilstuna,IFK Goteborg,2017-04-17,15:30:00,Good,"Cloud, Sun",7,Cold,4_4_2,4_4_2,76:18
5968,38,SweAV,2380166,Sirius,Norrkoping,2017-04-17,15:30:00,Artificial,"Clear, Sun",7,-,4_4_2,4_3_3,00:00
5969,39,SweAV,2380178,Orebro,Elfsborg,2017-04-20,16:30:00,Artificial,Cloud,6,Cold,4_4_2,4_4_2,00:00
5970,40,SweAV,2380175,AIK,Jonkopings Sodra,2017-04-22,14:00:00,Average,"Cloud, Sun, Wind",7,Cold,4_2_3_1,3_5_1_1,00:00
5971,41,SweAV,2380175,AIK,Jonkopings Sodra,2017-04-22,14:00:00,Average,"Cloud, Sun, Wind",7,Cold,4_2_3_1,3_5_2,73:06
5972,42,SweAV,2380177,Norrkoping,Hacken,2017-04-23,13:00:00,Artificial,"Cloud, Sun",7,Cold,4_2_3_1,4_2_2_2,00:00
5973,43,SweAV,2380177,Norrkoping,Hacken,2017-04-23,13:00:00,Artificial,"Cloud, Sun",7,Cold,4_4_2,4_2_2_2,87:03
5974,44,SweAV,2380176,GIF Sundsvall,Hammarby,2017-04-23,13:00:00,"Artificial, Good","Clear, Sun",7,Cold,4_1_4_1,3_4_2_1,00:00
5975,45,SweAV,2380172,Halmstad,AFC Eskilstuna,2017-04-23,15:30:00,"Artificial, Good","Cloud, Sun, Wind",8,-,4_4_2,4_2_3_1,00:00
5976,46,SweAV,2380174,IFK Goteborg,Ostersunds FK,2017-04-23,15:30:00,"Artificial, Good",Cloud,1,-,4_1_4_1,4_4_2,00:00
5977,47,SweAV,2380174,IFK Goteborg,Ostersunds FK,2017-04-23,15:30:00,"Artificial, Good",Cloud,1,-,4_5_1,4_4_2,39:50
5978,48,SweAV,2380174,IFK Goteborg,Ostersunds FK,2017-04-23,15:30:00,"Artificial, Good",Cloud,1,-,4_3_3,4_4_2,54:10
5979,49,SweAV,2380179,Djurgarden,Malmo FF,2017-04-24,17:00:00,Good,"Cloud, Sun",7,-,4_4_2,4_4_2,00:00
5980,50,SweAV,2380179,Djurgarden,Malmo FF,2017-04-24,17:00:00,Good,"Cloud, Sun",7,-,4_3_3,4_4_2,61:43
5981,51,SweAV,2380179,Djurgarden,Malmo FF,2017-04-24,17:00:00,Good,"Cloud, Sun",7,-,4_3_3,4_5_1,82:41
5982,52,SweAV,2380173,Kalmar,Sirius,2017-04-24,17:00:00,"Artificial, Good",Clear,5,Cold,4_2_3_1,4_1_4_1,00:00
5983,53,SweAV,2380173,Kalmar,Sirius,2017-04-24,17:00:00,"Artificial, Good",Light Rain,5,Cold,4_2_3_1,4_1_4_1,00:00
5984,54,SweAV,2380181,Ostersunds FK,AFC Eskilstuna,2017-04-26,17:00:00,Artificial,"Cloud, Light Wind, Sun",6,-,4_4_2,4_2_3_1,00:00
5985,55,SweAV,2380182,Elfsborg,GIF Sundsvall,2017-04-26,17:00:00,Artificial,"Cloud, Sun",7,Cold,3_5_2,4_4_2,00:00
5986,56,SweAV,2380182,Elfsborg,GIF Sundsvall,2017-04-26,17:00:00,Artificial,"Cloud, Sun",7,Cold,5_4_1,4_4_2,23:21
5987,57,SweAV,2380184,Hammarby,IFK Goteborg,2017-04-26,17:00:00,Good,"Clear, Sun",4,Cold,4_4_2,4_1_4_1,00:00
5988,58,SweAV,2380187,Hacken,Orebro,2017-04-26,17:00:00,Artificial,Cloud,6,-,4_4_2,4_4_1_1,00:00
5989,59,SweAV,2380187,Hacken,Orebro,2017-04-26,17:00:00,Artificial,Cloud,6,-,4_4_2,4_3_3,71:12
5990,60,SweAV,2380185,Malmo FF,Kalmar,2017-04-27,17:00:00,"Average, Soft","Cloud, Light Wind",6,Cold,4_4_2,4_4_2,00:00
5991,61,SweAV,2380185,Malmo FF,Kalmar,2017-04-27,17:00:00,"Average, Soft","Cloud, Light Wind",6,Cold,4_1_4_1,4_4_2,78:41
5992,62,SweAV,2380186,Sirius,AIK,2017-04-27,17:00:00,"Good, Wet",Cloud,6,Cold,3_5_1_1,4_3_3,00:00
5993,63,SweAV,2380180,Djurgarden,Halmstad,2017-04-27,17:00:00,Average,Cloud,7,-,4_4_2,4_4_2,00:00
5994,64,SweAV,2380183,Jonkopings Sodra,Norrkoping,2017-04-27,17:00:00,"Artificial, Average","Clear, Sun",8,Cold,4_4_2,4_2_3_1,00:00
5995,65,SweAV,2380189,AFC Eskilstuna,Hammarby,2017-04-29,14:00:00,Artificial,Clear,10,-,4_2_3_1,4_4_2,00:00
5996,66,SweAV,2380194,GIF Sundsvall,AIK,2017-04-30,13:00:00,Good,"Sun, Wind",10,-,3_5_2,5_3_2,00:00
5997,67,SweAV,2380193,Halmstad,Kalmar,2017-05-01,13:00:00,"Dry, Good","Clear, Sun",12,Warm,4_4_2,4_4_2,00:00
5998,68,SweAV,2380193,Halmstad,Kalmar,2017-05-01,13:00:00,"Dry, Good","Clear, Sun",12,Warm,5_4_1,4_4_2,87:04
5999,69,SweAV,2380192,Orebro,Malmo FF,2017-05-01,13:00:00,"Dry, Good","Clear, Light Wind, Sun",9,Cold,4_4_2,4_2_3_1,00:00
6000,70,SweAV,2380192,Orebro,Malmo FF,2017-05-01,13:00:00,"Dry, Good","Clear, Light Wind, Sun",9,Cold,4_4_2,4_4_2,79:26
6001,71,SweAV,2380188,Jonkopings Sodra,Sirius,2017-05-01,15:30:00,"Average, Patchy","Clear, Sun",14,Warm,4_2_3_1,4_2_3_1,00:00
6002,72,SweAV,2380195,Norrkoping,Djurgarden,2017-05-01,15:30:00,Artificial,"Cloud, Sun",14,-,4_2_3_1,4_2_2_2,00:00
6003,73,SweAV,2380195,Norrkoping,Djurgarden,2017-05-01,15:30:00,Artificial,"Cloud, Sun",14,-,4_4_2,4_2_2_2,59:21
6004,74,SweAV,2380190,IFK Goteborg,Hacken,2017-05-02,16:30:00,Artificial,"Cloud, Sun",16,-,4_4_1_1,4_4_2,00:00
6005,75,SweAV,2380191,Ostersunds FK,Elfsborg,2017-05-02,16:30:00,"Artificial, Good",Clear,15,Warm,4_4_2,4_4_1_1,00:00
6006,76,SweAV,2380191,Ostersunds FK,Elfsborg,2017-05-02,16:30:00,"Artificial, Good",Clear,15,Warm,4_4_2,4_1_4_1,45:00
6007,77,SweAV,2380200,Sirius,Hacken,2017-05-05,17:00:00,Artificial,"Clear, Sun",15,-,4_4_1_1,4_3_3,00:00
6008,78,SweAV,2380200,Sirius,Hacken,2017-05-05,17:00:00,Artificial,"Clear, Sun",15,-,4_4_1_1,4_4_1_1,19:07
6009,79,SweAV,2380196,AIK,Halmstad,2017-05-06,14:00:00,Good,"Cloud, Light Wind, Sun",14,Warm,4_1_4_1,3_1_3_1_2,00:00
6010,80,SweAV,2380197,Hammarby,Ostersunds FK,2017-05-07,13:00:00,Artificial,Clear,4,Cold,4_2_3_1,4_1_4_1,00:00
6011,81,SweAV,2380201,Kalmar,IFK Goteborg,2017-05-07,13:00:00,Excellent,"Cloud, Light Wind, Sun",13,Warm,4_4_2,4_4_2,00:00
6012,82,SweAV,2380203,Djurgarden,Orebro,2017-05-07,15:30:00,Artificial,Clear,10,Cold,4_5_1,4_4_2,00:00
6013,83,SweAV,2380198,AFC Eskilstuna,Jonkopings Sodra,2017-05-07,15:30:00,"Average, Patchy","Cloud, Wind",6,Cold,4_2_3_1,3_4_3,00:00
6014,84,SweAV,2380198,AFC Eskilstuna,Jonkopings Sodra,2017-05-07,15:30:00,"Average, Patchy","Cloud, Wind",6,Cold,4_2_3_1,4_4_2,49:57
6015,85,SweAV,2380202,Malmo FF,Elfsborg,2017-05-08,17:00:00,Artificial,"Cloud, Light Wind, Sun",6,Cold,4_4_2,4_4_2,00:00
6016,86,SweAV,2380202,Malmo FF,Elfsborg,2017-05-08,17:00:00,Artificial,"Cloud, Light Wind, Sun",6,Cold,4_4_2,5_4_1,92:35
6017,87,SweAV,2380199,GIF Sundsvall,Norrkoping,2017-05-08,17:00:00,Artificial,"Cloud, Sun",4,Cold,4_2_2_2,3_4_3,00:00
6018,88,SweAV,2380205,Norrkoping,AFC Eskilstuna,2017-05-12,17:00:00,"Artificial, Good","Clear, Sun",9,-,4_4_2,4_4_2,00:00
6019,89,SweAV,2380210,Orebro,AIK,2017-05-13,14:00:00,Good,"Clear, Sun",12,-,3_5_2,4_4_2,00:00
6020,90,SweAV,2380209,Hacken,Kalmar,2017-05-13,14:00:00,Good,"Cloud, Light Wind, Sun",18,-,4_4_1_1,4_4_1_1,00:00
6021,91,SweAV,2380209,Hacken,Kalmar,2017-05-13,14:00:00,Good,"Cloud, Light Wind, Sun",18,-,4_4_2,4_4_1_1,81:27
6022,92,SweAV,2380207,Jonkopings Sodra,GIF Sundsvall,2017-05-14,13:00:00,Artificial,"Cloud, Light Wind",7,Cold,3_4_3,4_2_3_1,00:00
6023,93,SweAV,2380204,Hammarby,Halmstad,2017-05-14,13:00:00,"Good, Wet","Clear, Sun",16,Cold,4_4_2,4_1_4_1,00:00
6024,94,SweAV,2380206,Elfsborg,Sirius,2017-05-14,15:30:00,"Poor, Uneven","Cloud, Light Wind",11,-,4_4_1_1,4_4_2,00:00
6025,95,SweAV,2380208,Ostersunds FK,Malmo FF,2017-05-14,15:30:00,Good,"Cloud, Sun",18,-,4_4_2,4_4_2,00:00
6026,96,SweAV,2380208,Ostersunds FK,Malmo FF,2017-05-14,15:30:00,Good,"Cloud, Sun",18,-,4_4_2,3_4_3,59:14
6027,97,SweAV,2380211,IFK Goteborg,Djurgarden,2017-05-15,17:00:00,Artificial,"Cloud, Sun",7,Cold,4_4_2,4_4_2,00:00
6028,98,SweAV,2380211,IFK Goteborg,Djurgarden,2017-05-15,17:00:00,Artificial,"Cloud, Sun",7,Cold,5_4_1,4_4_2,84:25
6029,99,SweAV,2380215,Kalmar,Norrkoping,2017-05-16,17:00:00,Artificial,"Cloud, Sun",10,-,4_4_2,4_2_3_1,00:00
6030,100,SweAV,2380216,Halmstad,Hacken,2017-05-17,17:00:00,Artificial,"Cloud, Light Rain",12,-,4_3_3,4_4_2,00:00
6031,101,SweAV,2380216,Halmstad,Hacken,2017-05-17,17:00:00,Artificial,"Cloud, Light Rain",12,-,4_2_3_1,4_4_2,60:26
6032,102,SweAV,2380214,Malmo FF,Hammarby,2017-05-17,17:00:00,"Artificial, Good",Cloud,12,-,4_1_4_1,4_4_2,00:00
6033,103,SweAV,2380219,GIF Sundsvall,Orebro,2017-05-17,17:00:00,Artificial,Cloud,15,Warm,4_4_2,3_4_3,00:00
6034,104,SweAV,2380219,GIF Sundsvall,Orebro,2017-05-17,17:00:00,Artificial,Cloud,15,Warm,4_3_3,3_4_3,45:00
6035,105,SweAV,2380212,Sirius,Ostersunds FK,2017-05-17,17:00:00,Artificial,Cloud,10,Cold,4_4_2,4_2_3_1,00:00
6036,106,SweAV,2380218,AFC Eskilstuna,Elfsborg,2017-05-18,17:00:00,"Artificial, Excellent, Wet",Clear,22,Warm,4_4_2,4_1_4_1,00:00
6037,107,SweAV,2380218,AFC Eskilstuna,Elfsborg,2017-05-18,17:00:00,"Artificial, Excellent, Wet",Clear,22,Warm,4_4_2,4_4_2,89:38
6038,108,SweAV,2380213,Djurgarden,Jonkopings Sodra,2017-05-18,17:00:00,"Poor, Soft, Uneven",Sun,12,-,4_2_3_1,4_4_2,00:00
6039,109,SweAV,2380223,Kalmar,Ostersunds FK,2017-05-20,14:00:00,Artificial,"Cloud, Sun",11,Warm,4_4_2,3_4_3,00:00
6040,110,SweAV,2380220,Orebro,Halmstad,2017-05-20,16:00:00,Good,"Cloud, Light Wind",13,-,4_4_2,4_4_2,00:00
6041,111,SweAV,2380221,Hacken,AFC Eskilstuna,2017-05-21,13:00:00,Artificial,"Cloud, Sun",19,Warm,4_1_4_1,4_4_1_1,00:00
6042,112,SweAV,2380222,Hammarby,Sirius,2017-05-21,13:00:00,"Good, Soft","Cloud, Sun",18,-,4_2_3_1,4_3_3,00:00
6043,113,SweAV,2380226,Norrkoping,Malmo FF,2017-05-21,15:30:00,Excellent,"Clear, Sun",18,-,3_5_2,4_4_2,00:00
6044,114,SweAV,2380226,Norrkoping,Malmo FF,2017-05-21,15:30:00,Excellent,"Clear, Sun",18,-,3_5_2,4_5_1,88:43
6045,115,SweAV,2380225,Jonkopings Sodra,Elfsborg,2017-05-22,17:00:00,Artificial,"Light Wind, Sun",16,-,4_4_2,4_2_3_1,00:00
6046,116,SweAV,2380225,Jonkopings Sodra,Elfsborg,2017-05-22,17:00:00,Artificial,"Light Wind, Sun",16,-,4_4_2,4_3_3,73:14
6047,117,SweAV,2380224,IFK Goteborg,GIF Sundsvall,2017-05-22,17:00:00,Artificial,"Cloud, Sun",11,Warm,3_4_3,4_4_2,00:00
6048,118,SweAV,2380224,IFK Goteborg,GIF Sundsvall,2017-05-22,17:00:00,Artificial,"Cloud, Sun",11,Warm,4_4_2,4_4_2,69:18
6049,119,SweAV,2380227,AIK,Djurgarden,2017-05-22,17:00:00,"Artificial, Good, Wet",Cloud,17,Warm,4_4_2,3_5_1_1,00:00
6050,120,SweAV,2380227,AIK,Djurgarden,2017-05-22,17:00:00,"Artificial, Good, Wet",Cloud,17,Warm,4_2_2_2,3_5_1_1,71:15
6051,121,SweAV,2380227,AIK,Djurgarden,2017-05-22,17:00:00,"Artificial, Good, Wet",Cloud,17,Warm,4_2_2_2,3_5_2,83:47
6052,122,SweAV,2380234,AFC Eskilstuna,Djurgarden,2017-05-27,14:00:00,"Artificial, Excellent","Cloud, Sun",25,-,4_4_1_1,4_1_4_1,00:00
6053,123,SweAV,2380232,GIF Sundsvall,Kalmar,2017-05-27,14:00:00,Good,"Clear, Sun",26,Warm,3_4_3,3_4_3,00:00
6054,124,SweAV,2380232,GIF Sundsvall,Kalmar,2017-05-27,14:00:00,Good,"Clear, Sun",26,Warm,3_4_3,4_1_4_1,45:00
6055,125,SweAV,2380232,GIF Sundsvall,Kalmar,2017-05-27,14:00:00,Good,"Clear, Sun",26,Warm,4_4_2,4_1_4_1,59:21
6056,126,SweAV,2380229,Halmstad,Norrkoping,2017-05-27,16:00:00,Artificial,"Clear, Sun",26,Warm,4_4_2,4_4_2,00:00
6057,127,SweAV,2380228,Jonkopings Sodra,Hammarby,2017-05-28,13:00:00,"Artificial, Good",Sun,27,-,4_1_4_1,4_2_3_1,00:00
6058,128,SweAV,2380231,Elfsborg,IFK Goteborg,2017-05-28,15:30:00,Good,Cloud,17,-,4_4_2,4_4_2,00:00
6059,129,SweAV,2380235,Sirius,Orebro,2017-05-29,17:00:00,"Artificial, Good","Cloud, Sun",21,-,4_2_3_1,4_3_3,00:00
6060,130,SweAV,2380235,Sirius,Orebro,2017-05-29,17:00:00,"Artificial, Good","Cloud, Sun",21,-,4_2_3_1,4_2_3_1,45:00
6061,131,SweAV,2380230,Ostersunds FK,Hacken,2017-05-29,17:00:00,"Artificial, Excellent, Wet",Cloud,16,Cold,4_3_3,4_4_2,00:00
6062,132,SweAV,2380230,Ostersunds FK,Hacken,2017-05-29,17:00:00,"Artificial, Excellent, Wet",Cloud,16,Cold,4_4_2,4_4_2,57:57
6063,133,SweAV,2380230,Ostersunds FK,Hacken,2017-05-29,17:00:00,"Artificial, Excellent, Wet",Cloud,16,Cold,4_4_2,5_4_1,72:37
6064,134,SweAV,2380233,Malmo FF,AIK,2017-05-29,17:00:00,Good,Cloud,15,Warm,3_5_1_1,4_4_2,00:00
6065,135,SweAV,2380271,AIK,Norrkoping,2017-06-01,17:00:00,"Artificial, Excellent, Wet","Clear, Sun",15,Warm,4_4_2,3_5_1_1,00:00
6066,136,SweAV,2380242,Hacken,Elfsborg,2017-06-02,17:00:00,"Artificial, Good","Clear, Sun",13,-,4_4_2,4_4_1_1,00:00
6067,137,SweAV,2380242,Hacken,Elfsborg,2017-06-02,17:00:00,"Artificial, Good","Clear, Sun",13,-,5_4_1,4_4_1_1,87:06
6068,138,SweAV,2380243,Orebro,Kalmar,2017-06-03,14:00:00,"Good, Soft",Cloud,15,-,3_4_3,4_2_3_1,00:00
6069,139,SweAV,2380243,Orebro,Kalmar,2017-06-03,14:00:00,"Good, Soft",Cloud,15,-,4_4_2,4_2_3_1,32:40
6070,140,SweAV,2380243,Orebro,Kalmar,2017-06-03,14:00:00,"Good, Soft",Cloud,15,-,4_4_2,4_4_2,69:07
6071,141,SweAV,2380238,GIF Sundsvall,Ostersunds FK,2017-06-03,14:00:00,"Artificial, Good",Clear,15,-,4_4_2,3_4_3,00:00
6072,142,SweAV,2380239,Malmo FF,Jonkopings Sodra,2017-06-03,16:00:00,Good,"Cloud, Sun",18,-,4_4_2,4_1_2_1_2,00:00
6073,143,SweAV,2380240,Djurgarden,Hammarby,2017-06-04,13:00:00,Artificial,"Cloud, Sun",17,-,4_1_4_1,4_2_3_1,00:00
6074,144,SweAV,2380240,Djurgarden,Hammarby,2017-06-04,13:00:00,Artificial,"Cloud, Sun",17,-,4_4_2,4_2_3_1,39:21
6075,145,SweAV,2380240,Djurgarden,Hammarby,2017-06-04,13:00:00,Artificial,"Cloud, Sun",17,-,4_4_2,4_4_2,86:45
6076,146,SweAV,2380236,AIK,AFC Eskilstuna,2017-06-04,13:00:00,"Artificial, Good","Cloud, Sun",16,-,4_1_4_1,3_5_1_1,00:00
6077,147,SweAV,2380236,AIK,AFC Eskilstuna,2017-06-04,13:00:00,"Artificial, Good","Cloud, Sun",16,-,4_1_4_1,3_5_2,69:33
6078,148,SweAV,2380241,IFK Goteborg,Norrkoping,2017-06-04,15:30:00,"Artificial, Good","Cloud, Sun",16,-,4_4_2,4_4_2,00:00
6079,149,SweAV,2380237,Halmstad,Sirius,2017-06-04,15:30:00,Average,"Cloud, Light Rain",13,Cold,4_2_3_1,4_4_2,00:00
6080,150,SweAV,2380248,AFC Eskilstuna,Malmo FF,2017-07-01,14:00:00,"Good, Soft","Cloud, Sun",14,Warm,4_4_2,4_4_2,00:00
6081,151,SweAV,2380246,Sirius,GIF Sundsvall,2017-07-01,14:00:00,Artificial,"Clear, Sun",21,Warm,3_4_3,4_4_1_1,00:00
6082,152,SweAV,2380244,Elfsborg,Halmstad,2017-07-01,16:00:00,Good,"Cloud, Sun",19,-,4_4_2,4_4_2,00:00
6083,153,SweAV,2380245,IFK Goteborg,Jonkopings Sodra,2017-07-02,13:00:00,Good,"Cloud, Sun",15,-,4_3_3,4_4_2,00:00
6084,154,SweAV,2380251,Norrkoping,Orebro,2017-07-02,15:30:00,"Artificial, Good","Cloud, Light Wind",18,Warm,4_4_1_1,4_4_2,00:00
6085,155,SweAV,2380251,Norrkoping,Orebro,2017-07-02,15:30:00,"Artificial, Good","Cloud, Light Wind",18,Warm,4_4_1_1,3_4_1_2,78:02
6086,156,SweAV,2380249,Ostersunds FK,AIK,2017-07-02,15:30:00,Good,"Cloud, Sun",22,Warm,3_5_1_1,4_4_2,00:00
6087,157,SweAV,2380249,Ostersunds FK,AIK,2017-07-02,15:30:00,Good,"Cloud, Sun",22,Warm,3_5_2,4_4_2,65:31
6088,158,SweAV,2380249,Ostersunds FK,AIK,2017-07-02,15:30:00,Good,"Cloud, Sun",22,Warm,3_5_2,5_4_1,68:38
6089,159,SweAV,2380249,Ostersunds FK,AIK,2017-07-02,15:30:00,Good,"Cloud, Sun",22,Warm,4_4_2,5_4_1,77:59
6090,160,SweAV,2380250,Kalmar,Djurgarden,2017-07-03,17:00:00,Artificial,"Cloud, Sun",15,-,4_4_1_1,4_4_1_1,00:00
6091,161,SweAV,2380250,Kalmar,Djurgarden,2017-07-03,17:00:00,Artificial,"Cloud, Sun",15,-,4_4_1_1,4_4_2,72:33
6092,162,SweAV,2380247,Hammarby,Hacken,2017-07-03,17:00:00,Good,"Cloud, Sun",16,-,4_4_2,4_1_4_1,00:00
6093,163,SweAV,2380247,Hammarby,Hacken,2017-07-03,17:00:00,Good,"Cloud, Sun",16,-,4_4_2,4_4_2,59:07
6094,164,SweAV,2380252,AFC Eskilstuna,Sirius,2017-07-08,14:00:00,Good,"Cloud, Sun",19,-,4_3_3,4_4_2,00:00
6095,165,SweAV,2380254,Orebro,Hammarby,2017-07-08,14:00:00,"Artificial, Good",Cloud,17,-,4_1_4_1,4_4_1_1,00:00
6096,166,SweAV,2380256,Malmo FF,Hacken,2017-07-08,16:00:00,"Artificial, Good",Clear,14,-,4_4_2,4_4_2,00:00
6097,167,SweAV,2380255,Elfsborg,Norrkoping,2017-07-09,13:00:00,"Artificial, Good","Clear, Sun",21,Hot,4_4_2,4_4_2,00:00
6098,168,SweAV,2380255,Elfsborg,Norrkoping,2017-07-09,13:00:00,"Artificial, Good","Clear, Sun",21,Hot,4_4_2,4_1_4_1,78:11
6099,169,SweAV,2380258,AIK,Kalmar,2017-07-09,15:30:00,Good,"Clear, Sun",20,Hot,4_2_3_1,3_5_1_1,00:00
6100,170,SweAV,2380253,Jonkopings Sodra,Ostersunds FK,2017-07-09,15:30:00,"Artificial, Good",Sun,16,-,4_1_2_1_2,4_3_3,00:00
6101,171,SweAV,2380257,Halmstad,IFK Goteborg,2017-07-10,17:00:00,Excellent,"Cloud, Sun",16,-,4_4_2,4_4_2,00:00
6102,172,SweAV,2380259,GIF Sundsvall,Djurgarden,2017-07-10,17:00:00,Artificial,Sun,20,Warm,4_4_2,3_4_3,00:00
6103,173,SweAV,2380259,GIF Sundsvall,Djurgarden,2017-07-10,17:00:00,Artificial,Sun,20,Warm,4_4_2,4_4_1_1,41:16
6104,174,SweAV,2380260,Kalmar,AFC Eskilstuna,2017-07-15,14:00:00,"Artificial, Good","Cloud, Sun",24,Warm,4_4_2,4_2_3_1,00:00
6105,175,SweAV,2380260,Kalmar,AFC Eskilstuna,2017-07-15,14:00:00,"Artificial, Good","Cloud, Sun",24,Warm,4_5_1,4_2_3_1,83:24
