squad,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,games_gk,games_starts_gk,minutes_gk,goals_against_gk,goals_against_per90_gk,shots_on_target_against,saves,save_pct,wins_gk,draws_gk,losses_gk,clean_sheets,clean_sheets_pct,pens_att_gk,pens_allowed,pens_saved,pens_missed_gk,minutes_90s_gk,free_kick_goals_against_gk,corner_kick_goals_against_gk,own_goals_against_gk,psxg_gk,psnpxg_per_shot_on_target_against,psxg_net_gk,psxg_net_per90_gk,passes_completed_launched_gk,passes_launched_gk,passes_pct_launched_gk,passes_gk,passes_throws_gk,pct_passes_launched_gk,passes_length_avg_gk,goal_kicks,pct_goal_kicks_launched,goal_kick_length_avg,crosses_gk,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,def_actions_outside_pen_area_per90_gk,avg_distance_def_actions_gk,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,league_name,league_country
vs M'Gladbach,22.0,46.9,34.0,374.0,3060.0,42.0,27.0,3.0,3.0,59.0,2.0,1.24,0.79,2.03,1.15,1.94,49.5,47.2,35.3,1.46,1.04,2.49,1.39,2.43,34.0,34.0,3057.0,55.0,1.62,146.0,96.0,0.651,11.0,7.0,16.0,6.0,17.6,7.0,4.0,2.0,1.0,34.0,0.0,8.0,2.0,47.5,0.29,-5.5,-0.16,270.0,601.0,44.9,950.0,121.0,45.7,39.2,274.0,60.9,50.4,281.0,17.0,6.0,23.0,0.68,14.6,441.0,154.0,11.0,34.9,12.97,4.53,0.09,0.25,0.11,-7.5,-8.2,13937.0,17162.0,81.2,281369.0,92365.0,5250.0,5945.0,88.3,6222.0,7115.0,87.4,2265.0,3576.0,63.3,-8.3,333.0,970.0,264.0,79.0,1178.0,15668.0,1494.0,378.0,28.0,2643.0,507.0,401.0,158.0,13.0,22.0,0.0,11870.0,1997.0,3295.0,5224.0,10059.0,737.0,599.0,223.0,68.0,302.0,247.0,411.0,675.0,19.85,494.0,69.0,30.0,33.0,31.0,63.0,1.85,41.0,4.0,5.0,5.0,4.0,0.0,520.0,319.0,274.0,196.0,50.0,172.0,518.0,33.2,346.0,5561.0,1390.0,25.0,1730.0,2570.0,1261.0,511.0,129.0,5.0,382.0,320.0,650.0,5.0,20688.0,2087.0,6689.0,10781.0,4648.0,798.0,19235.0,294.0,480.0,61.3,321.0,12.0,14416.0,85122.0,47464.0,15887.0,13937.0,87.7,336.0,354.0,1.0,380.0,315.0,78.0,3.0,6.0,2.0,2867.0,392.0,294.0,57.1,Bundesliga,Germany
vs Mainz 05,28.0,53.9,34.0,374.0,3060.0,57.0,46.0,3.0,4.0,49.0,2.0,1.68,1.35,3.03,1.59,2.94,57.2,54.3,42.1,1.68,1.24,2.92,1.6,2.83,34.0,34.0,3060.0,48.0,1.41,145.0,104.0,0.69,15.0,7.0,12.0,10.0,29.4,3.0,3.0,0.0,0.0,34.0,0.0,7.0,2.0,44.6,0.3,0.6,0.02,334.0,697.0,47.9,1121.0,177.0,45.9,39.0,291.0,62.9,50.6,325.0,26.0,8.0,22.0,0.65,14.1,506.0,169.0,21.0,33.4,14.88,4.97,0.11,0.32,0.11,-0.2,-0.3,14430.0,18200.0,79.3,291946.0,102812.0,5378.0,6284.0,85.6,6451.0,7495.0,86.1,2393.0,3878.0,61.7,3.9,379.0,1027.0,332.0,101.0,1283.0,16453.0,1747.0,476.0,20.0,2874.0,581.0,446.0,201.0,24.0,26.0,7.0,12244.0,2289.0,3667.0,5383.0,10523.0,970.0,699.0,280.0,48.0,349.0,274.0,423.0,806.0,23.71,590.0,71.0,42.0,47.0,43.0,97.0,2.85,71.0,3.0,8.0,10.0,3.0,0.0,626.0,393.0,308.0,250.0,68.0,219.0,604.0,36.3,385.0,4932.0,1391.0,28.2,1784.0,2174.0,974.0,546.0,122.0,2.0,424.0,256.0,849.0,4.0,22382.0,2370.0,7705.0,10695.0,5322.0,882.0,20685.0,318.0,513.0,62.0,355.0,15.0,14795.0,82989.0,44539.0,16871.0,14430.0,85.5,475.0,362.0,2.0,388.0,409.0,56.0,0.0,2.0,2.0,3440.0,416.0,427.0,49.3,Bundesliga,Germany
vs Nürnberg,27.0,57.7,34.0,374.0,3060.0,66.0,45.0,2.0,4.0,56.0,1.0,1.94,1.32,3.26,1.88,3.21,55.7,52.7,38.0,1.64,1.12,2.76,1.55,2.67,34.0,34.0,3060.0,26.0,0.76,102.0,78.0,0.765,21.0,10.0,3.0,15.0,44.1,6.0,2.0,2.0,2.0,34.0,0.0,8.0,1.0,30.1,0.27,5.1,0.15,228.0,484.0,47.1,808.0,128.0,42.5,38.0,234.0,60.3,49.7,218.0,23.0,10.6,36.0,1.06,16.4,513.0,176.0,18.0,34.3,15.09,5.18,0.12,0.36,0.1,10.3,11.3,16137.0,19596.0,82.3,328373.0,108185.0,5801.0,6629.0,87.5,7452.0,8459.0,88.1,2689.0,3986.0,67.5,7.0,380.0,1459.0,372.0,95.0,1558.0,17966.0,1630.0,415.0,26.0,2531.0,646.0,545.0,209.0,22.0,21.0,22.0,13891.0,2214.0,3491.0,5832.0,11646.0,844.0,713.0,220.0,33.0,331.0,279.0,390.0,828.0,24.35,572.0,84.0,56.0,60.0,46.0,114.0,3.35,76.0,6.0,9.0,11.0,7.0,2.0,495.0,313.0,203.0,211.0,81.0,177.0,498.0,35.5,321.0,4478.0,1245.0,27.8,1168.0,1995.0,1315.0,454.0,100.0,0.0,354.0,256.0,808.0,6.0,23391.0,1753.0,6226.0,12164.0,6599.0,984.0,21805.0,328.0,564.0,58.2,352.0,15.0,16680.0,94476.0,53262.0,18249.0,16137.0,88.4,419.0,352.0,0.0,406.0,376.0,45.0,3.0,6.0,1.0,3212.0,468.0,409.0,53.4,Bundesliga,Germany
vs RB Leipzig,23.0,50.7,34.0,374.0,3060.0,28.0,16.0,5.0,6.0,58.0,2.0,0.82,0.47,1.29,0.68,1.15,35.0,30.5,21.8,1.03,0.64,1.67,0.9,1.54,34.0,34.0,3060.0,63.0,1.85,172.0,112.0,0.663,6.0,9.0,19.0,9.0,26.5,7.0,5.0,1.0,1.0,34.0,2.0,9.0,0.0,58.4,0.32,-4.6,-0.14,272.0,708.0,38.4,1071.0,166.0,46.1,39.3,302.0,70.9,54.9,325.0,20.0,6.2,23.0,0.68,14.7,304.0,111.0,10.0,36.5,8.94,3.26,0.08,0.21,0.1,-7.0,-7.5,12868.0,17217.0,74.7,266646.0,92087.0,4647.0,5572.0,83.4,5799.0,7015.0,82.7,2262.0,4065.0,55.6,-5.8,209.0,796.0,204.0,54.0,1069.0,15316.0,1901.0,524.0,40.0,3075.0,490.0,343.0,134.0,18.0,18.0,3.0,10544.0,2554.0,4119.0,4903.0,9797.0,1037.0,845.0,282.0,125.0,368.0,306.0,485.0,447.0,13.15,300.0,50.0,29.0,26.0,31.0,46.0,1.35,28.0,3.0,3.0,6.0,6.0,0.0,616.0,362.0,324.0,227.0,65.0,208.0,593.0,35.1,385.0,4993.0,1505.0,30.1,1996.0,2243.0,754.0,570.0,113.0,2.0,457.0,330.0,818.0,11.0,21371.0,2377.0,8305.0,10111.0,4123.0,601.0,19517.0,349.0,613.0,56.9,389.0,18.0,13509.0,74233.0,38697.0,15704.0,12868.0,81.9,482.0,425.0,1.0,427.0,444.0,132.0,5.0,6.0,0.0,3747.0,417.0,515.0,44.7,Bundesliga,Germany
vs Schalke 04,32.0,54.6,34.0,374.0,3060.0,54.0,35.0,5.0,6.0,66.0,4.0,1.59,1.03,2.62,1.44,2.47,49.8,45.3,32.1,1.46,0.94,2.41,1.33,2.28,34.0,34.0,3060.0,37.0,1.09,121.0,92.0,0.752,17.0,9.0,8.0,13.0,38.2,9.0,7.0,1.0,1.0,34.0,1.0,4.0,1.0,41.4,0.3,5.4,0.16,206.0,537.0,38.4,1032.0,170.0,34.6,35.4,290.0,62.1,50.7,217.0,18.0,8.3,22.0,0.65,14.5,451.0,157.0,28.0,34.8,13.26,4.62,0.11,0.31,0.11,4.2,3.7,13918.0,17574.0,79.2,281244.0,94390.0,5108.0,6007.0,85.0,6324.0,7344.0,86.1,2298.0,3669.0,62.6,2.9,319.0,905.0,256.0,68.0,1220.0,15806.0,1768.0,484.0,33.0,2832.0,534.0,368.0,158.0,17.0,27.0,5.0,11794.0,2427.0,3353.0,5321.0,10029.0,909.0,766.0,261.0,35.0,287.0,275.0,458.0,702.0,20.65,497.0,59.0,42.0,36.0,51.0,88.0,2.59,61.0,4.0,6.0,11.0,4.0,1.0,604.0,388.0,305.0,246.0,53.0,194.0,619.0,31.3,425.0,5078.0,1411.0,27.8,1546.0,2419.0,1113.0,470.0,99.0,1.0,371.0,256.0,708.0,6.0,21457.0,2225.0,7569.0,10315.0,4930.0,679.0,19724.0,400.0,634.0,63.1,427.0,25.0,14377.0,78685.0,43945.0,16217.0,13918.0,85.8,414.0,420.0,2.0,435.0,434.0,46.0,3.0,8.0,0.0,3299.0,395.0,407.0,49.3,Bundesliga,Germany
vs Stuttgart,26.0,54.1,34.0,374.0,3060.0,66.0,48.0,2.0,3.0,55.0,2.0,1.94,1.41,3.35,1.88,3.29,57.5,55.2,38.8,1.69,1.14,2.83,1.62,2.77,34.0,34.0,3060.0,32.0,0.94,118.0,86.0,0.737,20.0,7.0,7.0,15.0,44.1,1.0,1.0,0.0,0.0,34.0,0.0,6.0,0.0,33.1,0.28,1.1,0.03,212.0,566.0,37.5,925.0,133.0,41.3,37.8,259.0,71.0,55.2,356.0,26.0,7.3,28.0,0.82,16.0,510.0,178.0,27.0,34.9,15.0,5.24,0.13,0.36,0.11,8.5,8.8,14367.0,18122.0,79.3,289094.0,99573.0,5399.0,6291.0,85.8,6485.0,7534.0,86.1,2297.0,3763.0,61.0,9.2,352.0,1160.0,338.0,99.0,1346.0,16422.0,1700.0,398.0,45.0,2765.0,574.0,412.0,194.0,13.0,35.0,4.0,12042.0,2584.0,3496.0,5017.0,10752.0,967.0,783.0,257.0,60.0,317.0,270.0,430.0,797.0,23.44,585.0,64.0,44.0,46.0,41.0,119.0,3.5,80.0,6.0,10.0,10.0,6.0,5.0,497.0,314.0,265.0,190.0,42.0,157.0,453.0,34.7,296.0,4583.0,1304.0,28.5,1357.0,2156.0,1070.0,512.0,100.0,2.0,412.0,219.0,824.0,8.0,22114.0,1996.0,6846.0,10920.0,5723.0,923.0,20437.0,319.0,505.0,63.2,342.0,16.0,14917.0,85759.0,47053.0,16710.0,14367.0,86.0,444.0,447.0,2.0,437.0,355.0,69.0,3.0,1.0,0.0,3515.0,455.0,503.0,47.5,Bundesliga,Germany
vs Werder Bremen,24.0,47.8,34.0,374.0,3060.0,49.0,36.0,4.0,5.0,57.0,1.0,1.44,1.06,2.5,1.32,2.38,54.0,50.3,37.4,1.59,1.1,2.69,1.48,2.58,34.0,34.0,3060.0,58.0,1.71,171.0,118.0,0.684,9.0,11.0,14.0,1.0,2.9,4.0,4.0,0.0,0.0,34.0,2.0,6.0,1.0,53.8,0.3,-3.2,-0.09,294.0,654.0,45.0,1013.0,145.0,47.0,39.5,260.0,68.5,54.1,331.0,16.0,4.8,24.0,0.71,15.5,460.0,156.0,18.0,33.9,13.53,4.59,0.1,0.29,0.11,-5.0,-5.3,12948.0,16707.0,77.5,268011.0,93962.0,4864.0,5743.0,84.7,5498.0,6552.0,83.9,2386.0,3870.0,61.7,-1.4,327.0,985.0,285.0,74.0,1190.0,15027.0,1680.0,448.0,45.0,3002.0,634.0,431.0,181.0,21.0,30.0,20.0,10781.0,2184.0,3742.0,4865.0,9685.0,851.0,702.0,233.0,97.0,336.0,286.0,428.0,701.0,20.62,475.0,81.0,40.0,46.0,42.0,86.0,2.53,59.0,6.0,9.0,4.0,5.0,0.0,510.0,349.0,273.0,196.0,41.0,138.0,430.0,32.1,292.0,5487.0,1525.0,27.8,1903.0,2555.0,1029.0,611.0,111.0,4.0,500.0,332.0,826.0,10.0,20802.0,2256.0,6781.0,10218.0,5133.0,802.0,19163.0,357.0,560.0,63.8,385.0,20.0,13659.0,81423.0,44376.0,15302.0,12948.0,84.6,423.0,369.0,0.0,370.0,410.0,107.0,1.0,3.0,1.0,3346.0,459.0,421.0,52.2,Bundesliga,Germany
vs Wolfsburg,25.0,46.7,34.0,374.0,3060.0,50.0,36.0,4.0,6.0,67.0,2.0,1.47,1.06,2.53,1.35,2.41,46.4,41.9,31.9,1.37,0.94,2.3,1.23,2.17,34.0,34.0,3060.0,63.0,1.85,157.0,100.0,0.631,11.0,7.0,16.0,8.0,23.5,5.0,5.0,0.0,0.0,34.0,0.0,5.0,2.0,50.6,0.31,-9.4,-0.28,257.0,661.0,38.9,818.0,123.0,54.6,42.4,279.0,76.7,56.6,334.0,24.0,7.2,26.0,0.76,15.1,439.0,162.0,16.0,36.9,12.91,4.76,0.1,0.28,0.1,3.6,4.1,11328.0,15040.0,75.3,225892.0,86150.0,4487.0,5344.0,84.0,4886.0,5953.0,82.1,1795.0,3245.0,55.3,4.1,322.0,966.0,266.0,77.0,1182.0,13275.0,1765.0,391.0,20.0,2697.0,441.0,437.0,201.0,22.0,26.0,1.0,9278.0,2222.0,3540.0,4308.0,8550.0,825.0,799.0,216.0,35.0,330.0,283.0,446.0,690.0,20.29,505.0,60.0,46.0,22.0,38.0,86.0,2.53,65.0,2.0,7.0,4.0,7.0,0.0,545.0,339.0,276.0,195.0,74.0,155.0,476.0,32.6,321.0,5523.0,1448.0,26.2,1735.0,2466.0,1322.0,554.0,105.0,3.0,449.0,297.0,807.0,8.0,18996.0,2047.0,6071.0,8905.0,5283.0,773.0,17264.0,340.0,572.0,59.4,363.0,14.0,12042.0,73583.0,41911.0,13773.0,11328.0,82.2,419.0,380.0,1.0,475.0,340.0,48.0,6.0,5.0,3.0,3220.0,418.0,429.0,49.4,Bundesliga,Germany
Augsburg,30.0,46.6,34.0,374.0,3060.0,50.0,33.0,5.0,5.0,55.0,1.0,1.47,0.97,2.44,1.32,2.29,43.2,39.5,28.7,1.27,0.84,2.12,1.16,2.0,34.0,34.0,3060.0,71.0,2.09,180.0,111.0,0.611,8.0,8.0,18.0,5.0,14.7,2.0,1.0,1.0,0.0,34.0,2.0,12.0,2.0,59.0,0.33,-10.0,-0.29,206.0,533.0,38.6,844.0,141.0,46.1,39.3,268.0,53.7,46.3,287.0,19.0,6.6,23.0,0.68,13.9,443.0,158.0,18.0,35.7,13.03,4.65,0.1,0.28,0.09,6.8,5.5,11138.0,15094.0,73.8,230933.0,88336.0,4171.0,5100.0,81.8,4838.0,5888.0,82.2,2007.0,3638.0,55.2,4.3,311.0,815.0,274.0,90.0,1140.0,13433.0,1661.0,402.0,21.0,2776.0,488.0,396.0,147.0,8.0,25.0,1.0,8855.0,2199.0,4040.0,3879.0,8794.0,1058.0,743.0,240.0,76.0,388.0,262.0,456.0,664.0,19.53,462.0,72.0,30.0,46.0,35.0,69.0,2.03,52.0,4.0,0.0,7.0,5.0,1.0,582.0,372.0,284.0,232.0,66.0,178.0,539.0,33.0,361.0,5481.0,1372.0,25.0,1739.0,2535.0,1207.0,558.0,140.0,5.0,418.0,293.0,796.0,5.0,18983.0,2230.0,6929.0,8905.0,4287.0,690.0,17363.0,244.0,411.0,59.4,269.0,11.0,11481.0,64631.0,33198.0,13491.0,11138.0,82.6,410.0,377.0,0.0,465.0,359.0,92.0,2.0,2.0,2.0,3460.0,444.0,476.0,48.3,Bundesliga,Germany
Bayern Munich,24.0,65.5,34.0,374.0,3060.0,86.0,62.0,3.0,4.0,42.0,2.0,2.53,1.82,4.35,2.44,4.26,81.0,78.0,60.0,2.38,1.77,4.15,2.29,4.06,34.0,34.0,3060.0,32.0,0.94,71.0,45.0,0.62,24.0,6.0,4.0,12.0,35.3,6.0,5.0,0.0,1.0,34.0,1.0,3.0,1.0,23.5,0.29,-7.5,-0.22,158.0,333.0,47.4,1014.0,165.0,29.7,31.9,156.0,20.5,33.1,160.0,9.0,5.6,38.0,1.12,17.9,620.0,246.0,28.0,39.7,18.24,7.24,0.13,0.34,0.13,5.0,5.0,20506.0,23861.0,85.9,409832.0,120093.0,7562.0,8384.0,90.2,9485.0,10466.0,90.6,3252.0,4450.0,73.1,2.0,454.0,1730.0,474.0,96.0,1794.0,22275.0,1586.0,379.0,68.0,3773.0,810.0,594.0,285.0,25.0,36.0,20.0,17820.0,2404.0,3637.0,6288.0,15519.0,839.0,700.0,266.0,81.0,297.0,304.0,453.0,986.0,29.0,705.0,85.0,69.0,61.0,52.0,139.0,4.09,98.0,8.0,9.0,16.0,4.0,2.0,474.0,320.0,184.0,210.0,80.0,140.0,445.0,31.5,305.0,4461.0,1420.0,31.8,1043.0,2036.0,1382.0,426.0,75.0,3.0,351.0,215.0,418.0,6.0,27361.0,1714.0,6943.0,14253.0,7935.0,1373.0,25802.0,453.0,689.0,65.7,486.0,27.0,20873.0,111068.0,61840.0,22648.0,20506.0,90.5,421.0,379.0,2.0,317.0,347.0,92.0,4.0,5.0,1.0,3349.0,347.0,291.0,54.4,Bundesliga,Germany
Dortmund,23.0,58.0,34.0,374.0,3060.0,80.0,60.0,4.0,4.0,40.0,3.0,2.35,1.76,4.12,2.24,4.0,58.3,55.3,42.3,1.71,1.24,2.96,1.63,2.87,34.0,34.0,3060.0,44.0,1.29,130.0,89.0,0.692,23.0,7.0,4.0,10.0,29.4,5.0,4.0,0.0,1.0,34.0,1.0,8.0,0.0,40.8,0.3,-3.2,-0.1,174.0,494.0,35.2,894.0,175.0,37.8,36.3,237.0,65.8,51.3,298.0,18.0,6.0,26.0,0.76,15.5,444.0,178.0,17.0,40.1,13.06,5.24,0.17,0.43,0.13,21.7,20.7,18845.0,22100.0,85.3,346448.0,104095.0,8226.0,9193.0,89.5,7939.0,8831.0,89.9,2366.0,3431.0,69.0,17.7,327.0,1341.0,314.0,55.0,1346.0,20430.0,1670.0,443.0,27.0,2819.0,501.0,332.0,167.0,18.0,13.0,4.0,17215.0,2278.0,2607.0,6955.0,13215.0,692.0,746.0,266.0,54.0,289.0,328.0,451.0,730.0,21.47,535.0,63.0,35.0,39.0,45.0,147.0,4.32,106.0,6.0,10.0,11.0,11.0,0.0,519.0,346.0,245.0,210.0,64.0,167.0,458.0,36.5,291.0,5051.0,1452.0,28.7,1517.0,2269.0,1265.0,467.0,77.0,1.0,390.0,291.0,675.0,11.0,26019.0,1997.0,6979.0,14179.0,6536.0,945.0,24411.0,475.0,755.0,62.9,526.0,30.0,19411.0,105052.0,55689.0,20919.0,18845.0,90.1,466.0,459.0,0.0,299.0,391.0,67.0,3.0,5.0,0.0,3126.0,304.0,288.0,51.4,Bundesliga,Germany
Düsseldorf,24.0,43.1,34.0,374.0,3060.0,48.0,35.0,5.0,7.0,67.0,1.0,1.41,1.03,2.44,1.26,2.29,46.7,41.4,34.0,1.37,1.0,2.37,1.22,2.22,34.0,34.0,3060.0,65.0,1.91,173.0,113.0,0.665,13.0,5.0,16.0,5.0,14.7,7.0,7.0,0.0,0.0,34.0,1.0,8.0,0.0,57.1,0.31,-7.9,-0.23,256.0,622.0,41.2,715.0,150.0,48.5,40.9,330.0,83.3,59.6,344.0,27.0,7.8,5.0,0.15,12.8,405.0,155.0,15.0,38.3,11.91,4.56,0.11,0.28,0.11,1.3,1.6,11146.0,14589.0,76.4,240306.0,89614.0,3907.0,4652.0,84.0,4863.0,5827.0,83.5,2240.0,3666.0,61.1,1.0,309.0,898.0,246.0,79.0,1137.0,12923.0,1666.0,453.0,40.0,2105.0,614.0,374.0,145.0,17.0,18.0,4.0,8976.0,2092.0,3521.0,4898.0,7646.0,841.0,640.0,218.0,42.0,288.0,250.0,391.0,651.0,19.15,459.0,69.0,33.0,35.0,37.0,81.0,2.38,56.0,4.0,9.0,4.0,4.0,1.0,619.0,391.0,348.0,218.0,53.0,190.0,593.0,32.0,403.0,5911.0,1511.0,25.6,2199.0,2822.0,890.0,498.0,109.0,4.0,389.0,320.0,784.0,11.0,18315.0,2165.0,6973.0,8342.0,4082.0,656.0,16690.0,267.0,451.0,59.2,300.0,14.0,11594.0,64945.0,36049.0,13090.0,11146.0,85.1,389.0,310.0,0.0,439.0,418.0,52.0,3.0,7.0,0.0,2812.0,385.0,383.0,50.1,Bundesliga,Germany
Eint Frankfurt,30.0,47.3,34.0,374.0,3060.0,60.0,42.0,4.0,4.0,58.0,3.0,1.76,1.24,3.0,1.65,2.88,55.4,52.4,38.5,1.63,1.13,2.76,1.54,2.67,34.0,34.0,3060.0,48.0,1.41,167.0,121.0,0.719,15.0,9.0,10.0,9.0,26.5,1.0,1.0,0.0,0.0,34.0,1.0,6.0,1.0,49.3,0.3,2.3,0.07,375.0,814.0,46.1,1029.0,109.0,59.7,43.6,231.0,86.6,61.9,291.0,28.0,9.6,24.0,0.71,15.1,402.0,146.0,11.0,36.3,11.82,4.29,0.14,0.38,0.13,4.6,3.6,10628.0,14853.0,71.6,222696.0,93232.0,3987.0,4965.0,80.3,4562.0,5855.0,77.9,1923.0,3551.0,54.2,3.5,287.0,950.0,261.0,82.0,1187.0,13147.0,1706.0,447.0,28.0,2462.0,402.0,501.0,179.0,18.0,20.0,6.0,8505.0,2300.0,4048.0,4285.0,7976.0,1083.0,765.0,232.0,76.0,316.0,299.0,450.0,604.0,17.76,407.0,75.0,43.0,30.0,35.0,94.0,2.76,67.0,5.0,6.0,10.0,3.0,0.0,589.0,386.0,287.0,236.0,66.0,179.0,516.0,34.7,337.0,5874.0,1786.0,30.4,1893.0,2721.0,1260.0,583.0,100.0,9.0,483.0,314.0,702.0,5.0,18741.0,2016.0,5968.0,9202.0,4714.0,785.0,17080.0,289.0,501.0,57.7,325.0,13.0,11433.0,70165.0,39027.0,13466.0,10631.0,78.9,419.0,413.0,2.0,427.0,354.0,82.0,2.0,1.0,1.0,3706.0,516.0,488.0,51.4,Bundesliga,Germany
Freiburg,28.0,44.2,34.0,374.0,3060.0,44.0,25.0,5.0,6.0,54.0,3.0,1.29,0.74,2.03,1.15,1.88,42.2,37.6,26.1,1.24,0.77,2.01,1.11,1.87,34.0,34.0,3060.0,61.0,1.79,167.0,112.0,0.677,8.0,12.0,14.0,5.0,14.7,7.0,7.0,0.0,0.0,34.0,0.0,12.0,0.0,55.5,0.3,-5.5,-0.16,296.0,721.0,41.1,965.0,137.0,47.3,40.9,332.0,79.8,64.0,346.0,16.0,4.6,19.0,0.56,13.6,414.0,153.0,15.0,37.0,12.18,4.5,0.09,0.25,0.09,1.8,1.4,11490.0,14967.0,76.8,247151.0,85697.0,3709.0,4402.0,84.3,5386.0,6313.0,85.3,2207.0,3757.0,58.7,-1.1,291.0,800.0,218.0,75.0,931.0,13272.0,1695.0,445.0,16.0,2483.0,537.0,334.0,150.0,34.0,3.0,4.0,9422.0,1973.0,3572.0,4866.0,8034.0,842.0,678.0,236.0,41.0,315.0,244.0,363.0,626.0,18.41,450.0,54.0,34.0,36.0,40.0,71.0,2.09,42.0,5.0,2.0,11.0,9.0,2.0,527.0,319.0,302.0,172.0,53.0,173.0,547.0,31.6,374.0,5225.0,1209.0,23.1,1791.0,2323.0,1111.0,482.0,125.0,2.0,357.0,281.0,816.0,8.0,18763.0,2342.0,6998.0,8963.0,4015.0,626.0,17124.0,273.0,478.0,57.1,305.0,18.0,12273.0,72648.0,39458.0,13577.0,11490.0,84.6,411.0,371.0,3.0,420.0,418.0,52.0,4.0,7.0,0.0,3062.0,395.0,470.0,45.7,Bundesliga,Germany
Hannover 96,32.0,46.3,34.0,374.0,3060.0,30.0,20.0,3.0,3.0,61.0,4.0,0.88,0.59,1.47,0.79,1.38,33.8,31.5,23.7,0.99,0.7,1.69,0.93,1.62,34.0,34.0,3060.0,72.0,2.12,220.0,156.0,0.7,5.0,6.0,23.0,5.0,14.7,7.0,6.0,1.0,0.0,34.0,1.0,12.0,1.0,63.1,0.27,-6.9,-0.2,325.0,677.0,48.0,986.0,150.0,50.8,40.5,300.0,58.7,46.3,362.0,18.0,5.0,31.0,0.91,15.1,380.0,113.0,11.0,29.7,11.18,3.32,0.07,0.24,0.08,-3.8,-4.5,11428.0,15090.0,75.7,236845.0,89112.0,4148.0,4935.0,84.1,5092.0,6109.0,83.4,2025.0,3528.0,57.4,-3.7,269.0,826.0,228.0,59.0,1033.0,13327.0,1763.0,476.0,24.0,2440.0,417.0,305.0,143.0,11.0,27.0,7.0,9194.0,2235.0,3661.0,4065.0,8719.0,966.0,740.0,248.0,49.0,306.0,250.0,436.0,570.0,16.76,400.0,60.0,36.0,22.0,35.0,47.0,1.38,36.0,3.0,1.0,1.0,4.0,1.0,578.0,368.0,333.0,196.0,49.0,200.0,657.0,30.4,457.0,5355.0,1415.0,26.4,2081.0,2334.0,940.0,589.0,132.0,2.0,457.0,297.0,888.0,10.0,19383.0,2375.0,7250.0,9218.0,4197.0,597.0,17674.0,316.0,538.0,58.7,345.0,14.0,12098.0,73829.0,40732.0,13894.0,11428.0,82.3,523.0,449.0,3.0,436.0,431.0,61.0,2.0,5.0,1.0,3292.0,449.0,480.0,48.3,Bundesliga,Germany
