,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Martin Ödegaard,"€ 94,423","€ 4,910,000","€ 4,910,000",F,20,Norway,Real Sociedad,La Liga,2019-2020
1,Adnan Januzaj,"€ 85,577","€ 4,450,000","€ 4,450,000",F,24,Belgium,Real Sociedad,La Liga,2019-2020
2,Asier Illarramendi,"€ 55,000","€ 2,860,000","€ 2,860,000",M,29,Spain,Real Sociedad,La Liga,2019-2020
3,Nacho Monreal,"€ 50,000","€ 2,600,000","€ 2,600,000",D,33,Spain,Real Sociedad,La Liga,2019-2020
4,Willian José,"€ 44,615","€ 2,320,000","€ 2,320,000",F,27,Brazil,Real Sociedad,La Liga,2019-2020
5,Mikel Merino,"€ 44,615","€ 2,320,000","€ 2,320,000",M,23,Spain,Real Sociedad,La Liga,2019-2020
6,Mikel Oyarzabal,"€ 43,077","€ 2,240,000","€ 2,240,000",F,22,Spain,Real Sociedad,La Liga,2019-2020
7,Igor Zubeldia,"€ 39,423","€ 2,050,000","€ 2,050,000",M,22,Spain,Real Sociedad,La Liga,2019-2020
8,Diego Llorente,"€ 39,423","€ 2,050,000","€ 2,050,000",D,26,Spain,Real Sociedad,La Liga,2019-2020
9,Portu,"€ 36,731","€ 1,910,000","€ 1,910,000",F,27,Spain,Real Sociedad,La Liga,2019-2020
10,Aritz Elustondo,"€ 26,346","€ 1,370,000","€ 1,370,000",D,25,Spain,Real Sociedad,La Liga,2019-2020
11,Miguel Ángel Moyà,"€ 25,000","€ 1,300,000","€ 1,300,000",K,35,Spain,Real Sociedad,La Liga,2019-2020
12,Joseba Zaldua,"€ 23,654","€ 1,230,000","€ 1,230,000",D,27,Spain,Real Sociedad,La Liga,2019-2020
13,Alex Remiro,"€ 20,962","€ 1,090,000","€ 1,090,000",K,24,Spain,Real Sociedad,La Liga,2019-2020
14,Luca Sangalli,"€ 19,615","€ 1,020,000","€ 1,020,000",F,24,Spain,Real Sociedad,La Liga,2019-2020
15,Alexander Isak,"€ 18,462","€ 960,000","€ 960,000",F,19,Sweden,Real Sociedad,La Liga,2019-2020
16,David Zurutuza,"€ 15,385","€ 800,000","€ 800,000",M,33,Spain,Real Sociedad,La Liga,2019-2020
17,Aihen Muñoz,"€ 13,077","€ 680,000","€ 680,000",D,22,Spain,Real Sociedad,La Liga,2019-2020
18,Robin Le Normand,"€ 12,500","€ 650,000","€ 650,000",D,22,France,Real Sociedad,La Liga,2019-2020
19,Ander Guevara,"€ 11,731","€ 610,000","€ 610,000",M,22,Spain,Real Sociedad,La Liga,2019-2020
20,Andoni Gorosabel,"€ 9,615","€ 500,000","€ 500,000",D,23,Spain,Real Sociedad,La Liga,2019-2020
21,Rubén Pardo,"€ 7,692","€ 400,000","€ 400,000",M,26,Spain,Real Sociedad,La Liga,2019-2020
22,Modibo Sagnan,"€ 5,962","€ 310,000","€ 310,000",D,20,France,Real Sociedad,La Liga,2019-2020
23,Ander Barrenetxea,"€ 5,769","€ 300,000","€ 300,000",F,17,Spain,Real Sociedad,La Liga,2019-2020
24,Andoni Zubiaurre,"€ 3,077","€ 160,000","€ 160,000",K,22,Spain,Real Sociedad,La Liga,2019-2020
