,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Rodrigo,"€ 138,462","€ 7,200,000","€ 7,200,000",F,28,Spain,Valencia,La Liga,2019-2020
1,Geoffrey Kondogbia,"€ 132,692","€ 6,900,000","€ 6,900,000",M,26,Central African Republic,Valencia,La Liga,2019-2020
2,Alessandro Florenzi,"€ 119,231","€ 6,200,000","€ 6,200,000",D,28,Italy,Valencia,La Liga,2019-2020
3,Gonçalo Guedes,"€ 117,308","€ 6,100,000","€ 6,100,000",F,22,Portugal,Valencia,La Liga,2019-2020
4,Kévin Gameiro,"€ 115,000","€ 5,980,000","€ 5,980,000",F,32,France,Valencia,La Liga,2019-2020
5,Dani Parejo,"€ 101,538","€ 5,280,000","€ 5,280,000",M,30,Spain,Valencia,La Liga,2019-2020
6,Ezequiel Garay,"€ 96,154","€ 5,000,000","€ 5,000,000",D,32,Argentina,Valencia,La Liga,2019-2020
7,Jasper Cillessen,"€ 85,962","€ 4,470,000","€ 4,470,000",K,30,Netherlands,Valencia,La Liga,2019-2020
8,Francis Coquelin,"€ 70,000","€ 3,640,000","€ 3,640,000",M,28,France,Valencia,La Liga,2019-2020
9,Gabriel Paulista,"€ 70,000","€ 3,640,000","€ 3,640,000",D,28,Brazil,Valencia,La Liga,2019-2020
10,José Gayà,"€ 67,308","€ 3,500,000","€ 3,500,000",D,24,Spain,Valencia,La Liga,2019-2020
11,Daniel Wass,"€ 41,154","€ 2,140,000","€ 2,140,000",D,30,Denmark,Valencia,La Liga,2019-2020
12,Carlos Soler,"€ 40,385","€ 2,100,000","€ 2,100,000",F,22,Spain,Valencia,La Liga,2019-2020
13,Eliaquim Mangala,"€ 29,231","€ 1,520,000","€ 1,520,000",D,28,France,Valencia,La Liga,2019-2020
14,Maxi Gómez,"€ 28,846","€ 1,500,000","€ 1,500,000",F,23,Uruguay,Valencia,La Liga,2019-2020
15,Jaume Costa,"€ 26,538","€ 1,380,000","€ 1,380,000",D,31,Spain,Valencia,La Liga,2019-2020
16,Jaume Doménech,"€ 26,346","€ 1,370,000","€ 1,370,000",K,28,Spain,Valencia,La Liga,2019-2020
17,Denis Cheryshev,"€ 25,000","€ 1,300,000","€ 1,300,000",F,28,Russia,Valencia,La Liga,2019-2020
18,Cristiano Piccini,"€ 23,462","€ 1,220,000","€ 1,220,000",D,26,Italy,Valencia,La Liga,2019-2020
19,Ferran Torres,"€ 23,077","€ 1,200,000","€ 1,200,000",F,19,Spain,Valencia,La Liga,2019-2020
20,Manu Vallejo,"€ 19,231","€ 1,000,000","€ 1,000,000",F,22,Spain,Valencia,La Liga,2019-2020
21,Mouctar Diakhaby,"€ 15,385","€ 800,000","€ 800,000",D,22,France,Valencia,La Liga,2019-2020
22,Rubén Sobrino,"€ 13,077","€ 680,000","€ 680,000",F,27,Spain,Valencia,La Liga,2019-2020
23,Kang-in Lee,"€ 11,923","€ 620,000","€ 620,000",F,18,South Korea,Valencia,La Liga,2019-2020
24,Thierry Correia,"€ 11,538","€ 600,000","€ 600,000",D,20,Portugal,Valencia,La Liga,2019-2020
