,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Adrián Ramos,"€ 115,577","€ 6,010,000","€ 6,010,000",F,33,Colombia,Granada,La Liga,2019-2020
1,Maxime Gonalons,"€ 71,154","€ 3,700,000","€ 3,700,000",M,30,France,Granada,La Liga,2019-2020
2,Jesús Vallejo,"€ 38,462","€ 2,000,000","€ 2,000,000",D,23,Spain,Granada,La Liga,2019-2020
3,Dimitri Foulquier,"€ 23,269","€ 1,210,000","€ 1,210,000",D,26,Guadeloupe,Granada,La Liga,2019-2020
4,Yangel Herrera,"€ 23,077","€ 1,200,000","€ 1,200,000",M,21,Venezuela,Granada,La Liga,2019-2020
5,Domingos Duarte,"€ 21,154","€ 1,100,000","€ 1,100,000",D,24,Portugal,Granada,La Liga,2019-2020
6,Darwin Machís,"€ 11,731","€ 610,000","€ 610,000",F,26,Venezuela,Granada,La Liga,2019-2020
7,Roberto Soldado,"€ 11,154","€ 580,000","€ 580,000",F,34,Spain,Granada,La Liga,2019-2020
8,Álvaro Vadillo,"€ 11,154","€ 580,000","€ 580,000",F,24,Spain,Granada,La Liga,2019-2020
9,Carlos Fernández,"€ 10,769","€ 560,000","€ 560,000",F,23,Spain,Granada,La Liga,2019-2020
10,Gil Dias,"€ 10,000","€ 520,000","€ 520,000",F,23,Portugal,Granada,La Liga,2019-2020
11,Fede Vico,"€ 8,654","€ 450,000","€ 450,000",F,25,Spain,Granada,La Liga,2019-2020
12,Ángel Montoro,"€ 8,654","€ 450,000","€ 450,000",M,31,Spain,Granada,La Liga,2019-2020
13,Ramon Azeez,"€ 8,654","€ 450,000","€ 450,000",M,26,Nigeria,Granada,La Liga,2019-2020
14,Neyder Lozano,"€ 5,577","€ 290,000","€ 290,000",D,25,Colombia,Granada,La Liga,2019-2020
15,Yan Brice,"€ 5,577","€ 290,000","€ 290,000",M,22,Cameroon,Granada,La Liga,2019-2020
16,José Antonio Martínez,"€ 5,000","€ 260,000","€ 260,000",D,26,Spain,Granada,La Liga,2019-2020
17,Víctor Díaz,"€ 4,615","€ 240,000","€ 240,000",D,31,Spain,Granada,La Liga,2019-2020
18,Antonio Puertas,"€ 4,231","€ 220,000","€ 220,000",F,27,Spain,Granada,La Liga,2019-2020
19,Rui Silva,"€ 4,038","€ 210,000","€ 210,000",K,25,Portugal,Granada,La Liga,2019-2020
20,Germán Sánchez,"€ 3,846","€ 200,000","€ 200,000",D,32,Spain,Granada,La Liga,2019-2020
21,Aarón Escandell,"€ 3,077","€ 160,000","€ 160,000",K,23,Spain,Granada,La Liga,2019-2020
22,Quini,"€ 3,077","€ 160,000","€ 160,000",D,29,Spain,Granada,La Liga,2019-2020
23,Ismail Köybasi,"€ 3,077","€ 160,000","€ 160,000",D,30,Turkey,Granada,La Liga,2019-2020
24,Álex Martínez,"€ 3,077","€ 160,000","€ 160,000",D,29,Spain,Granada,La Liga,2019-2020
25,Carlos Neva,"€ 3,077","€ 160,000","€ 160,000",D,23,Spain,Granada,La Liga,2019-2020
