,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Nabil Fekir,"€ 134,615","€ 7,000,000","€ 7,000,000",F,26,France,Real Betis,La Liga,2019-2020
1,Marc Bartra,"€ 69,038","€ 3,590,000","€ 3,590,000",D,28,Spain,Real Betis,La Liga,2019-2020
2,William Carvalho,"€ 49,038","€ 2,550,000","€ 2,550,000",M,27,Portugal,Real Betis,La Liga,2019-2020
3,Joaquín,"€ 40,577","€ 2,110,000","€ 2,110,000",F,38,Spain,Real Betis,La Liga,2019-2020
4,Guido Rodríguez,"€ 36,731","€ 1,910,000","€ 1,910,000",M,25,Argentina,Real Betis,La Liga,2019-2020
5,Borja Iglesias,"€ 34,231","€ 1,780,000","€ 1,780,000",F,26,Spain,Real Betis,La Liga,2019-2020
6,Sidnei,"€ 31,923","€ 1,660,000","€ 1,660,000",D,30,Brazil,Real Betis,La Liga,2019-2020
7,Sergio Canales,"€ 31,346","€ 1,630,000","€ 1,630,000",F,28,Spain,Real Betis,La Liga,2019-2020
8,Andrés Guardado,"€ 29,423","€ 1,530,000","€ 1,530,000",M,32,Mexico,Real Betis,La Liga,2019-2020
9,Cristian Tello,"€ 24,423","€ 1,270,000","€ 1,270,000",F,28,Spain,Real Betis,La Liga,2019-2020
10,Juanmi,"€ 24,423","€ 1,270,000","€ 1,270,000",F,26,Spain,Real Betis,La Liga,2019-2020
11,Aïssa Mandi,"€ 23,269","€ 1,210,000","€ 1,210,000",D,27,Algeria,Real Betis,La Liga,2019-2020
12,Emerson,"€ 20,577","€ 1,070,000","€ 1,070,000",D,20,Brazil,Real Betis,La Liga,2019-2020
13,Alfonso Pedraza,"€ 18,654","€ 970,000","€ 970,000",D,23,Spain,Real Betis,La Liga,2019-2020
14,Javi García,"€ 18,462","€ 960,000","€ 960,000",M,32,Spain,Real Betis,La Liga,2019-2020
15,Loren Morón,"€ 18,462","€ 960,000","€ 960,000",F,25,Spain,Real Betis,La Liga,2019-2020
16,Álex Moreno,"€ 14,615","€ 760,000","€ 760,000",D,26,Spain,Real Betis,La Liga,2019-2020
17,Joel Robles,"€ 13,462","€ 700,000","€ 700,000",K,29,Spain,Real Betis,La Liga,2019-2020
18,Zouhair Feddal,"€ 12,308","€ 640,000","€ 640,000",D,29,Morocco,Real Betis,La Liga,2019-2020
19,Carles Aleñá,"€ 12,115","€ 630,000","€ 630,000",M,22,Spain,Real Betis,La Liga,2019-2020
20,Francis Guerrero,"€ 10,577","€ 550,000","€ 550,000",D,23,Spain,Real Betis,La Liga,2019-2020
21,Antonio Barragán,"€ 9,038","€ 470,000","€ 470,000",D,32,Spain,Real Betis,La Liga,2019-2020
22,Diego Lainez,"€ 8,269","€ 430,000","€ 430,000",F,19,Mexico,Real Betis,La Liga,2019-2020
23,Dani Martín,"€ 5,769","€ 300,000","€ 300,000",K,21,Spain,Real Betis,La Liga,2019-2020
24,Wilfrid Kaptoum,"€ 4,038","€ 210,000","€ 210,000",M,23,Cameroon,Real Betis,La Liga,2019-2020
25,Edgar González,"€ 1,154","€ 60,000","€ 60,000",M,22,Spain,Real Betis,La Liga,2019-2020
