,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Denis Suárez,"€ 110,577","€ 5,750,000","€ 5,750,000",F,25,Spain,Celta Vigo,La Liga,2019-2020
1,Rafinha,"€ 85,769","€ 4,460,000","€ 4,460,000",F,26,Brazil,Celta Vigo,La Liga,2019-2020
2,Iago Aspas,"€ 60,000","€ 3,120,000","€ 3,120,000",F,32,Spain,Celta Vigo,La Liga,2019-2020
3,Stanislav Lobotka,"€ 39,615","€ 2,060,000","€ 2,060,000",M,24,Slovakia,Celta Vigo,La Liga,2019-2020
4,Hugo Mallo,"€ 38,462","€ 2,000,000","€ 2,000,000",D,28,Spain,Celta Vigo,La Liga,2019-2020
5,Okay Yokuslu,"€ 34,615","€ 1,800,000","€ 1,800,000",M,25,Turkey,Celta Vigo,La Liga,2019-2020
6,Claudio Beauvue,"€ 32,308","€ 1,680,000","€ 1,680,000",F,31,Guadeloupe,Celta Vigo,La Liga,2019-2020
7,Jeison Murillo,"€ 32,115","€ 1,670,000","€ 1,670,000",D,27,Colombia,Celta Vigo,La Liga,2019-2020
8,Santi Mina,"€ 28,846","€ 1,500,000","€ 1,500,000",F,23,Spain,Celta Vigo,La Liga,2019-2020
9,Joseph Aidoo,"€ 25,000","€ 1,300,000","€ 1,300,000",D,23,Ghana,Celta Vigo,La Liga,2019-2020
10,Néstor Araujo,"€ 24,038","€ 1,250,000","€ 1,250,000",D,28,Mexico,Celta Vigo,La Liga,2019-2020
11,Rubén Blanco,"€ 21,538","€ 1,120,000","€ 1,120,000",K,24,Spain,Celta Vigo,La Liga,2019-2020
12,Filip Bradaric,"€ 21,346","€ 1,110,000","€ 1,110,000",M,28,Croatia,Celta Vigo,La Liga,2019-2020
13,Pape Cheikh,"€ 21,154","€ 1,100,000","€ 1,100,000",M,22,Spain,Celta Vigo,La Liga,2019-2020
14,Brais Méndez,"€ 19,231","€ 1,000,000","€ 1,000,000",F,22,Spain,Celta Vigo,La Liga,2019-2020
15,Fedor Smolov,"€ 18,077","€ 940,000","€ 940,000",F,29,Russia,Celta Vigo,La Liga,2019-2020
16,Sergio Álvarez,"€ 16,731","€ 870,000","€ 870,000",K,33,Spain,Celta Vigo,La Liga,2019-2020
17,Pione Sisto,"€ 15,385","€ 800,000","€ 800,000",F,24,Denmark,Celta Vigo,La Liga,2019-2020
18,Fran Beltrán,"€ 15,385","€ 800,000","€ 800,000",M,20,Spain,Celta Vigo,La Liga,2019-2020
19,David Costas,"€ 12,885","€ 670,000","€ 670,000",D,24,Spain,Celta Vigo,La Liga,2019-2020
20,Gabriel Fernández,"€ 11,538","€ 600,000","€ 600,000",F,25,Uruguay,Celta Vigo,La Liga,2019-2020
21,Jorge Sáenz,"€ 11,538","€ 600,000","€ 600,000",D,22,Spain,Celta Vigo,La Liga,2019-2020
22,David Juncà,"€ 10,769","€ 560,000","€ 560,000",D,25,Spain,Celta Vigo,La Liga,2019-2020
23,Lucas Olaza,"€ 7,115","€ 370,000","€ 370,000",D,25,Uruguay,Celta Vigo,La Liga,2019-2020
24,Kevin Vázquez,"€ 6,923","€ 360,000","€ 360,000",D,26,Spain,Celta Vigo,La Liga,2019-2020
25,Juan Hernández,"€ 5,577","€ 290,000","€ 290,000",F,24,Spain,Celta Vigo,La Liga,2019-2020
26,Iván Villar,"€ 5,192","€ 270,000","€ 270,000",K,22,Spain,Celta Vigo,La Liga,2019-2020
