,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Iñigo Martínez,"€ 172,500","€ 8,970,000","€ 8,970,000",D,28,Spain,Athletic Club,La Liga,2019-2020
1,Raúl García,"€ 110,962","€ 5,770,000","€ 5,770,000",F,33,Spain,Athletic Club,La Liga,2019-2020
2,Yuri Berchiche,"€ 87,308","€ 4,540,000","€ 4,540,000",D,29,Spain,Athletic Club,La Liga,2019-2020
3,Iñaki Williams,"€ 65,577","€ 3,410,000","€ 3,410,000",F,25,Spain,Athletic Club,La Liga,2019-2020
4,Iker Muniain,"€ 42,115","€ 2,190,000","€ 2,190,000",F,26,Spain,Athletic Club,La Liga,2019-2020
5,Yeray Álvarez,"€ 40,962","€ 2,130,000","€ 2,130,000",D,24,Spain,Athletic Club,La Liga,2019-2020
6,Dani García,"€ 40,962","€ 2,130,000","€ 2,130,000",M,29,Spain,Athletic Club,La Liga,2019-2020
7,Unai Núñez,"€ 35,577","€ 1,850,000","€ 1,850,000",D,22,Spain,Athletic Club,La Liga,2019-2020
8,Aritz Aduriz,"€ 30,769","€ 1,600,000","€ 1,600,000",F,38,Spain,Athletic Club,La Liga,2019-2020
9,Ander Capa,"€ 27,308","€ 1,420,000","€ 1,420,000",D,27,Spain,Athletic Club,La Liga,2019-2020
10,Beñat Etxebarria,"€ 25,962","€ 1,350,000","€ 1,350,000",M,32,Spain,Athletic Club,La Liga,2019-2020
11,Iñigo Córdoba,"€ 25,962","€ 1,350,000","€ 1,350,000",F,22,Spain,Athletic Club,La Liga,2019-2020
12,Óscar de Marcos,"€ 25,962","€ 1,350,000","€ 1,350,000",D,30,Spain,Athletic Club,La Liga,2019-2020
13,Unai Simón,"€ 25,962","€ 1,350,000","€ 1,350,000",K,22,Spain,Athletic Club,La Liga,2019-2020
14,Iago Herrerín,"€ 23,269","€ 1,210,000","€ 1,210,000",K,31,Spain,Athletic Club,La Liga,2019-2020
15,Ibai Gómez,"€ 21,923","€ 1,140,000","€ 1,140,000",F,29,Spain,Athletic Club,La Liga,2019-2020
16,Mikel San José,"€ 19,231","€ 1,000,000","€ 1,000,000",M,30,Spain,Athletic Club,La Liga,2019-2020
17,Unai López,"€ 19,038","€ 990,000","€ 990,000",F,23,Spain,Athletic Club,La Liga,2019-2020
18,Mikel Balenziaga,"€ 17,692","€ 920,000","€ 920,000",D,31,Spain,Athletic Club,La Liga,2019-2020
19,Kenan Kodro,"€ 16,346","€ 850,000","€ 850,000",F,26,Bosnia-Herzegovina,Athletic Club,La Liga,2019-2020
20,Iñigo Lekue,"€ 13,654","€ 710,000","€ 710,000",D,26,Spain,Athletic Club,La Liga,2019-2020
21,Mikel Vesga,"€ 11,538","€ 600,000","€ 600,000",M,26,Spain,Athletic Club,La Liga,2019-2020
22,Asier Villalibre,"€ 10,000","€ 520,000","€ 520,000",F,21,Spain,Athletic Club,La Liga,2019-2020
23,Cristian Ganea,"€ 7,885","€ 410,000","€ 410,000",D,27,Romania,Athletic Club,La Liga,2019-2020
24,Gaizka Larrazabal,"€ 7,115","€ 370,000","€ 370,000",F,21,Spain,Athletic Club,La Liga,2019-2020
25,Oihan Sancet,"€ 3,846","€ 200,000","€ 200,000",M,19,Spain,Athletic Club,La Liga,2019-2020
