,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Diego López,"€ 84,231","€ 4,380,000","€ 4,380,000",K,37,Spain,Espanyol,La Liga,2019-2020
1,David López,"€ 67,308","€ 3,500,000","€ 3,500,000",D,29,Spain,Espanyol,La Liga,2019-2020
2,Pablo Piatti,"€ 63,269","€ 3,290,000","€ 3,290,000",F,30,Argentina,Espanyol,La Liga,2019-2020
3,Lei Wu,"€ 40,385","€ 2,100,000","€ 2,100,000",F,27,China,Espanyol,La Liga,2019-2020
4,Marc Roca,"€ 36,731","€ 1,910,000","€ 1,910,000",M,22,Spain,Espanyol,La Liga,2019-2020
5,Sergi Darder,"€ 36,538","€ 1,900,000","€ 1,900,000",M,25,Spain,Espanyol,La Liga,2019-2020
6,Facundo Ferreyra,"€ 32,115","€ 1,670,000","€ 1,670,000",F,28,Argentina,Espanyol,La Liga,2019-2020
7,Dídac Vilà,"€ 20,769","€ 1,080,000","€ 1,080,000",D,30,Spain,Espanyol,La Liga,2019-2020
8,Leandro Cabrera,"€ 19,615","€ 1,020,000","€ 1,020,000",D,28,Uruguay,Espanyol,La Liga,2019-2020
9,Jonathan Calleri,"€ 19,615","€ 1,020,000","€ 1,020,000",F,25,Argentina,Espanyol,La Liga,2019-2020
10,Sébastien Corchia,"€ 18,462","€ 960,000","€ 960,000",D,28,France,Espanyol,La Liga,2019-2020
11,Víctor Sánchez,"€ 18,269","€ 950,000","€ 950,000",M,32,Spain,Espanyol,La Liga,2019-2020
12,Raúl de Tomás,"€ 17,115","€ 890,000","€ 890,000",F,25,Spain,Espanyol,La Liga,2019-2020
13,Bernardo Espinosa,"€ 15,000","€ 780,000","€ 780,000",D,30,Colombia,Espanyol,La Liga,2019-2020
14,Adrià Pedrosa,"€ 14,615","€ 760,000","€ 760,000",D,21,Spain,Espanyol,La Liga,2019-2020
15,Fernando Calero,"€ 14,615","€ 760,000","€ 760,000",D,23,Spain,Espanyol,La Liga,2019-2020
16,Esteban Granero,"€ 14,038","€ 730,000","€ 730,000",M,32,Spain,Espanyol,La Liga,2019-2020
17,Matías Vargas,"€ 13,462","€ 700,000","€ 700,000",F,22,Argentina,Espanyol,La Liga,2019-2020
18,Oier Olazábal,"€ 12,500","€ 650,000","€ 650,000",K,30,Spain,Espanyol,La Liga,2019-2020
19,Ander Iturraspe,"€ 12,308","€ 640,000","€ 640,000",M,30,Spain,Espanyol,La Liga,2019-2020
20,Adrián Embarba,"€ 11,538","€ 600,000","€ 600,000",F,27,Spain,Espanyol,La Liga,2019-2020
21,Oscar Melendo,"€ 11,538","€ 600,000","€ 600,000",F,22,Spain,Espanyol,La Liga,2019-2020
22,Naldo,"€ 10,962","€ 570,000","€ 570,000",D,31,Brazil,Espanyol,La Liga,2019-2020
23,Javi López,"€ 9,038","€ 470,000","€ 470,000",D,33,Spain,Espanyol,La Liga,2019-2020
24,Andrés Prieto,"€ 9,038","€ 470,000","€ 470,000",K,25,Spain,Espanyol,La Liga,2019-2020
25,Víctor Gómez,"€ 5,962","€ 310,000","€ 310,000",D,19,Spain,Espanyol,La Liga,2019-2020
26,Javi Puado,"€ 5,000","€ 260,000","€ 260,000",F,21,Spain,Espanyol,La Liga,2019-2020
27,Víctor Campuzano,"€ 3,462","€ 180,000","€ 180,000",F,22,Spain,Espanyol,La Liga,2019-2020
28,Pipa,"€ 3,077","€ 160,000","€ 160,000",D,21,Spain,Espanyol,La Liga,2019-2020
29,Lluis López,"€ 2,308","€ 120,000","€ 120,000",D,22,Spain,Espanyol,La Liga,2019-2020
30,Pol Lozano,"€ 1,731","€ 90,000","€ 90,000",M,19,Spain,Espanyol,La Liga,2019-2020
