,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Lionel Messi,"€ 1,365,385","€ 71,000,000","€ 71,000,000",F,32,Argentina,Barcelona,La Liga,2019-2020
1,Antoine Griezmann,"€ 653,846","€ 34,000,000","€ 34,000,000",F,28,France,Barcelona,La Liga,2019-2020
2,Luis Suárez,"€ 576,923","€ 30,000,000","€ 30,000,000",F,32,Uruguay,Barcelona,La Liga,2019-2020
3,Gerard Piqué,"€ 480,769","€ 25,000,000","€ 25,000,000",D,32,Spain,Barcelona,La Liga,2019-2020
4,Sergio Busquets,"€ 423,077","€ 22,000,000","€ 22,000,000",M,31,Spain,Barcelona,La Liga,2019-2020
5,Jordi Alba,"€ 400,577","€ 20,830,000","€ 20,830,000",D,30,Spain,Barcelona,La Liga,2019-2020
6,Ousmane Dembélé,"€ 384,615","€ 20,000,000","€ 20,000,000",F,22,France,Barcelona,La Liga,2019-2020
7,Frenkie de Jong,"€ 307,692","€ 16,000,000","€ 16,000,000",M,22,Netherlands,Barcelona,La Liga,2019-2020
8,Samuel Umtiti,"€ 269,231","€ 14,000,000","€ 14,000,000",D,25,France,Barcelona,La Liga,2019-2020
9,Ivan Rakitic,"€ 253,846","€ 13,200,000","€ 13,200,000",M,31,Croatia,Barcelona,La Liga,2019-2020
10,Arturo Vidal,"€ 173,077","€ 9,000,000","€ 9,000,000",M,32,Chile,Barcelona,La Liga,2019-2020
11,Marc-André ter Stegen,"€ 173,077","€ 9,000,000","€ 9,000,000",K,27,Germany,Barcelona,La Liga,2019-2020
12,Sergi Roberto,"€ 173,077","€ 9,000,000","€ 9,000,000",M,27,Spain,Barcelona,La Liga,2019-2020
13,Júnior Firpo,"€ 115,385","€ 6,000,000","€ 6,000,000",D,23,Spain,Barcelona,La Liga,2019-2020
14,Clément Lenglet,"€ 115,385","€ 6,000,000","€ 6,000,000",D,24,France,Barcelona,La Liga,2019-2020
15,Martin Braithwaite,"€ 115,385","€ 6,000,000","€ 6,000,000",F,28,Denmark,Barcelona,La Liga,2019-2020
16,Neto,"€ 115,385","€ 6,000,000","€ 6,000,000",K,30,Brazil,Barcelona,La Liga,2019-2020
17,Arthur,"€ 96,154","€ 5,000,000","€ 5,000,000",M,23,Brazil,Barcelona,La Liga,2019-2020
18,Nélson Semedo,"€ 76,923","€ 4,000,000","€ 4,000,000",D,25,Portugal,Barcelona,La Liga,2019-2020
19,Ansu Fati,"€ 76,923","€ 4,000,000","€ 4,000,000",F,16,Guinea-Bissau,Barcelona,La Liga,2019-2020
20,Riqui Puig,"€ 76,923","€ 4,000,000","€ 4,000,000",M,20,Spain,Barcelona,La Liga,2019-2020
21,Arda Turan,"€ 46,538","€ 2,420,000","€ 2,420,000",F,33,Turkey,Barcelona,La Liga,2019-2020
22,Carles Aleñà,"€ 12,115","€ 630,000","€ 630,000",M,21,Spain,Barcelona,La Liga,2019-2020
23,Jean-Clair Todibo,"€ 11,538","€ 600,000","€ 600,000",D,19,France,Barcelona,La Liga,2019-2020
24,Moussa Wagué,"€ 9,231","€ 480,000","€ 480,000",D,20,Senegal,Barcelona,La Liga,2019-2020
25,Iñaki Peña,"€ 3,654","€ 190,000","€ 190,000",K,20,Spain,Barcelona,La Liga,2019-2020
