,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Éver Banega,"€ 123,846","€ 6,440,000","€ 6,440,000",M,31,Argentina,Sevilla,La Liga,2019-2020
1,Nolito,"€ 115,385","€ 6,000,000","€ 6,000,000",F,32,Spain,Sevilla,La Liga,2019-2020
2,Suso,"€ 106,731","€ 5,550,000","€ 5,550,000",F,26,Spain,Sevilla,La Liga,2019-2020
3,Munir El Haddadi,"€ 95,769","€ 4,980,000","€ 4,980,000",F,24,Spain,Sevilla,La Liga,2019-2020
4,Jesús Navas,"€ 76,923","€ 4,000,000","€ 4,000,000",D,33,Spain,Sevilla,La Liga,2019-2020
5,Franco Vázquez,"€ 73,077","€ 3,800,000","€ 3,800,000",F,30,Argentina,Sevilla,La Liga,2019-2020
6,Tomas Vaclik,"€ 57,885","€ 3,010,000","€ 3,010,000",K,30,Czech Republic,Sevilla,La Liga,2019-2020
7,Youssef En-Nesyri,"€ 57,692","€ 3,000,000","€ 3,000,000",F,22,Morocco,Sevilla,La Liga,2019-2020
8,Óliver Torres,"€ 57,692","€ 3,000,000","€ 3,000,000",M,24,Spain,Sevilla,La Liga,2019-2020
9,Munas Dabbur,"€ 55,577","€ 2,890,000","€ 2,890,000",F,27,Israel,Sevilla,La Liga,2019-2020
10,Sergio Reguilón,"€ 44,231","€ 2,300,000","€ 2,300,000",D,22,Spain,Sevilla,La Liga,2019-2020
11,Diego Carlos,"€ 44,038","€ 2,290,000","€ 2,290,000",D,26,Brazil,Sevilla,La Liga,2019-2020
12,Rony Lopes,"€ 42,308","€ 2,200,000","€ 2,200,000",F,23,Portugal,Sevilla,La Liga,2019-2020
13,Joan Jordán,"€ 35,192","€ 1,830,000","€ 1,830,000",M,25,Spain,Sevilla,La Liga,2019-2020
14,Sergio Escudero,"€ 34,615","€ 1,800,000","€ 1,800,000",D,30,Spain,Sevilla,La Liga,2019-2020
15,Lucas Ocampos,"€ 30,769","€ 1,600,000","€ 1,600,000",F,25,Argentina,Sevilla,La Liga,2019-2020
16,Sergi Gómez,"€ 26,346","€ 1,370,000","€ 1,370,000",D,27,Spain,Sevilla,La Liga,2019-2020
17,Fernando,"€ 26,346","€ 1,370,000","€ 1,370,000",M,32,Brazil,Sevilla,La Liga,2019-2020
18,Daniel Carriço,"€ 25,000","€ 1,300,000","€ 1,300,000",D,31,Portugal,Sevilla,La Liga,2019-2020
19,Nemanja Gudelj,"€ 23,462","€ 1,220,000","€ 1,220,000",M,27,Serbia,Sevilla,La Liga,2019-2020
20,Luuk de Jong,"€ 23,077","€ 1,200,000","€ 1,200,000",F,29,Netherlands,Sevilla,La Liga,2019-2020
21,Bono,"€ 21,731","€ 1,130,000","€ 1,130,000",K,28,Morocco,Sevilla,La Liga,2019-2020
22,Jules Koundé,"€ 21,154","€ 1,100,000","€ 1,100,000",D,20,France,Sevilla,La Liga,2019-2020
23,Alejandro Pozo,"€ 17,885","€ 930,000","€ 930,000",F,20,Spain,Sevilla,La Liga,2019-2020
24,Chicharito,"€ 17,692","€ 920,000","€ 920,000",F,31,Mexico,Sevilla,La Liga,2019-2020
25,Bryan Gil,"€ 4,808","€ 250,000","€ 250,000",F,18,Spain,Sevilla,La Liga,2019-2020
26,Javi Díaz,€ 577,"€ 30,000","€ 30,000",K,22,Spain,Sevilla,La Liga,2019-2020
