,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Djené,"€ 41,923","€ 2,180,000","€ 2,180,000",D,27,Togo,Getafe,La Liga,2019-2020
1,Oghenekaro Etebo,"€ 34,808","€ 1,810,000","€ 1,810,000",M,24,Nigeria,Getafe,La Liga,2019-2020
2,Kenedy,"€ 28,846","€ 1,500,000","€ 1,500,000",M,23,Brazil,Getafe,La Liga,2019-2020
3,Marc Cucurella,"€ 28,846","€ 1,500,000","€ 1,500,000",D,21,Spain,Getafe,La Liga,2019-2020
4,Jason,"€ 23,462","€ 1,220,000","€ 1,220,000",F,25,Spain,Getafe,La Liga,2019-2020
5,Jaime Mata,"€ 23,462","€ 1,220,000","€ 1,220,000",F,30,Spain,Getafe,La Liga,2019-2020
6,Nemanja Maksimovic,"€ 23,077","€ 1,200,000","€ 1,200,000",M,24,Serbia,Getafe,La Liga,2019-2020
7,David Soria,"€ 22,115","€ 1,150,000","€ 1,150,000",K,26,Spain,Getafe,La Liga,2019-2020
8,Leandro Cabrera,"€ 19,615","€ 1,020,000","€ 1,020,000",D,28,Uruguay,Getafe,La Liga,2019-2020
9,Deyverson,"€ 19,231","€ 1,000,000","€ 1,000,000",F,28,Brazil,Getafe,La Liga,2019-2020
10,Fayçal Fajr,"€ 18,462","€ 960,000","€ 960,000",F,31,Morocco,Getafe,La Liga,2019-2020
11,Mauro Arambarri,"€ 17,308","€ 900,000","€ 900,000",M,23,Uruguay,Getafe,La Liga,2019-2020
12,Vitorino Antunes,"€ 17,308","€ 900,000","€ 900,000",D,32,Portugal,Getafe,La Liga,2019-2020
13,Allan Nyom,"€ 15,962","€ 830,000","€ 830,000",D,31,Cameroon,Getafe,La Liga,2019-2020
14,Damián Suárez,"€ 15,000","€ 780,000","€ 780,000",D,31,Uruguay,Getafe,La Liga,2019-2020
15,Ángel Rodríguez,"€ 15,000","€ 780,000","€ 780,000",F,32,Spain,Getafe,La Liga,2019-2020
16,Jorge Molina,"€ 14,808","€ 770,000","€ 770,000",F,37,Spain,Getafe,La Liga,2019-2020
17,Xabi Etxeita,"€ 13,654","€ 710,000","€ 710,000",D,31,Spain,Getafe,La Liga,2019-2020
18,Chema,"€ 12,500","€ 650,000","€ 650,000",D,27,Spain,Getafe,La Liga,2019-2020
19,Erick Cabaco,"€ 12,308","€ 640,000","€ 640,000",D,24,Uruguay,Getafe,La Liga,2019-2020
20,Amath Ndiaye,"€ 12,308","€ 640,000","€ 640,000",F,23,Senegal,Getafe,La Liga,2019-2020
21,Francisco Portillo,"€ 11,923","€ 620,000","€ 620,000",F,29,Spain,Getafe,La Liga,2019-2020
22,Enric Gallego,"€ 11,731","€ 610,000","€ 610,000",F,32,Spain,Getafe,La Liga,2019-2020
23,Bruno González,"€ 9,808","€ 510,000","€ 510,000",D,29,Spain,Getafe,La Liga,2019-2020
24,David Timor,"€ 9,231","€ 480,000","€ 480,000",M,29,Spain,Getafe,La Liga,2019-2020
25,Raúl Garcia,"€ 8,462","€ 440,000","€ 440,000",D,30,Spain,Getafe,La Liga,2019-2020
26,Leandro Chichizola,"€ 8,462","€ 440,000","€ 440,000",K,29,Argentina,Getafe,La Liga,2019-2020
27,Markel Bergara,"€ 7,692","€ 400,000","€ 400,000",M,33,Spain,Getafe,La Liga,2019-2020
28,Mathías Olivera,"€ 5,192","€ 270,000","€ 270,000",D,21,Uruguay,Getafe,La Liga,2019-2020
29,Filip Manojlovic,"€ 3,269","€ 170,000","€ 170,000",K,23,Serbia,Getafe,La Liga,2019-2020
30,Hugo Duro,"€ 3,077","€ 160,000","€ 160,000",F,20,Spain,Getafe,La Liga,2019-2020
