,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Gareth Bale,"€ 600,962","€ 31,250,000","€ 31,250,000",F,30,Wales,Real Madrid,La Liga,2019-2020
1,Eden Hazard,"€ 600,962","€ 31,250,000","€ 31,250,000",F,28,Belgium,Real Madrid,La Liga,2019-2020
2,Sergio Ramos,"€ 468,846","€ 24,380,000","€ 24,380,000",D,33,Spain,Real Madrid,La Liga,2019-2020
3,Marcelo,"€ 468,846","€ 24,380,000","€ 24,380,000",D,31,Brazil,Real Madrid,La Liga,2019-2020
4,Toni Kroos,"€ 468,846","€ 24,380,000","€ 24,380,000",M,29,Germany,Real Madrid,La Liga,2019-2020
5,Luka Modric,"€ 420,769","€ 21,880,000","€ 21,880,000",M,34,Croatia,Real Madrid,La Liga,2019-2020
6,Karim Benzema,"€ 348,462","€ 18,120,000","€ 18,120,000",F,31,France,Real Madrid,La Liga,2019-2020
7,Thibaut Courtois,"€ 320,385","€ 16,660,000","€ 16,660,000",K,27,Belgium,Real Madrid,La Liga,2019-2020
8,Vinícius Júnior,"€ 300,385","€ 15,620,000","€ 15,620,000",F,19,Brazil,Real Madrid,La Liga,2019-2020
9,Isco,"€ 268,462","€ 13,960,000","€ 13,960,000",F,27,Spain,Real Madrid,La Liga,2019-2020
10,James Rodríguez,"€ 240,385","€ 12,500,000","€ 12,500,000",F,28,Colombia,Real Madrid,La Liga,2019-2020
11,Raphaël Varane,"€ 232,308","€ 12,080,000","€ 12,080,000",D,26,France,Real Madrid,La Liga,2019-2020
12,Casemiro,"€ 210,192","€ 10,930,000","€ 10,930,000",M,27,Brazil,Real Madrid,La Liga,2019-2020
13,Éder Militão,"€ 200,385","€ 10,420,000","€ 10,420,000",D,21,Brazil,Real Madrid,La Liga,2019-2020
14,Luka Jovic,"€ 200,385","€ 10,420,000","€ 10,420,000",F,21,Serbia,Real Madrid,La Liga,2019-2020
15,Ferland Mendy,"€ 200,385","€ 10,420,000","€ 10,420,000",D,24,France,Real Madrid,La Liga,2019-2020
16,Daniel Carvajal,"€ 196,154","€ 10,200,000","€ 10,200,000",D,27,Spain,Real Madrid,La Liga,2019-2020
17,Marco Asensio,"€ 176,154","€ 9,160,000","€ 9,160,000",F,23,Spain,Real Madrid,La Liga,2019-2020
18,Nacho,"€ 164,423","€ 8,550,000","€ 8,550,000",D,29,Spain,Real Madrid,La Liga,2019-2020
19,Mariano Díaz,"€ 160,385","€ 8,340,000","€ 8,340,000",F,26,Dominican Republic,Real Madrid,La Liga,2019-2020
20,Rodrygo,"€ 160,385","€ 8,340,000","€ 8,340,000",F,18,Brazil,Real Madrid,La Liga,2019-2020
21,Lucas Vázquez,"€ 140,385","€ 7,300,000","€ 7,300,000",F,28,Spain,Real Madrid,La Liga,2019-2020
22,Brahim Díaz,"€ 140,385","€ 7,300,000","€ 7,300,000",F,20,Spain,Real Madrid,La Liga,2019-2020
23,Alphonse Areola,"€ 104,231","€ 5,420,000","€ 5,420,000",K,26,France,Real Madrid,La Liga,2019-2020
24,Federico Valverde,"€ 80,000","€ 4,160,000","€ 4,160,000",M,21,Uruguay,Real Madrid,La Liga,2019-2020
25,Álvaro Odriozola,"€ 68,654","€ 3,570,000","€ 3,570,000",D,23,Spain,Real Madrid,La Liga,2019-2020
26,Reinier,"€ 40,000","€ 2,080,000","€ 2,080,000",F,18,Brazil,Real Madrid,La Liga,2019-2020
