,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Nabil Bentaleb,"€ 94,923","€ 4,936,000","€ 5,032,730",M,22,Algeria,Schalke 04,Bundesliga,2017-2018
1,Franco Di Santo,"€ 76,192","€ 3,962,000","€ 4,039,643",F,28,Argentina,Schalke 04,Bundesliga,2017-2018
2,Breel Embolo,"€ 76,192","€ 3,962,000","€ 4,039,643",F,20,Switzerland,Schalke 04,Bundesliga,2017-2018
3,Naldo,"€ 56,962","€ 2,962,000","€ 3,020,046",D,34,Brazil,Schalke 04,Bundesliga,2017-2018
4,Ralf Fährmann,"€ 56,962","€ 2,962,000","€ 3,020,046",K,28,Germany,Schalke 04,Bundesliga,2017-2018
5,Marko Pjaca,"€ 52,846","€ 2,748,000","€ 2,801,852",F,22,Croatia,Schalke 04,Bundesliga,2017-2018
6,Bastian Oczipka,"€ 47,615","€ 2,476,000","€ 2,524,522",D,28,Germany,Schalke 04,Bundesliga,2017-2018
7,Daniel Caligiuri,"€ 47,462","€ 2,468,000","€ 2,516,365",M,29,Italy,Schalke 04,Bundesliga,2017-2018
8,Matija Nastasic,"€ 45,712","€ 2,377,000","€ 2,423,582",D,24,Serbia,Schalke 04,Bundesliga,2017-2018
9,Alessandro Schöpf,"€ 37,962","€ 1,974,000","€ 2,012,684",M,23,Austria,Schalke 04,Bundesliga,2017-2018
10,Benjamin Stambouli,"€ 37,654","€ 1,958,000","€ 1,996,371",D,26,France,Schalke 04,Bundesliga,2017-2018
11,Leon Goretzka,"€ 34,288","€ 1,783,000","€ 1,817,941",M,22,Germany,Schalke 04,Bundesliga,2017-2018
12,Pablo Insua,"€ 29,712","€ 1,545,000","€ 1,575,277",D,23,Spain,Schalke 04,Bundesliga,2017-2018
13,Amine Harit,"€ 28,577","€ 1,486,000","€ 1,515,121",M,20,Morocco,Schalke 04,Bundesliga,2017-2018
14,Sascha Riether,"€ 19,808","€ 1,030,000","€ 1,050,185",D,34,Germany,Schalke 04,Bundesliga,2017-2018
15,Guido Burgstaller,"€ 19,038","€ 990,000","€ 1,009,401",F,28,Austria,Schalke 04,Bundesliga,2017-2018
16,Weston McKennie,"€ 14,846","€ 772,000","€ 787,129",M,18,United States,Schalke 04,Bundesliga,2017-2018
17,Cedric Teuchert,"€ 10,481","€ 545,000","€ 555,680",F,20,Germany,Schalke 04,Bundesliga,2017-2018
18,Alexander Nübel,"€ 4,462","€ 232,000","€ 236,546",K,20,Germany,Schalke 04,Bundesliga,2017-2018
19,Thilo Kehrer,"€ 4,462","€ 232,000","€ 236,546",D,20,Germany,Schalke 04,Bundesliga,2017-2018
20,Bernard Tekpetey,"€ 4,462","€ 232,000","€ 236,546",F,19,Ghana,Schalke 04,Bundesliga,2017-2018
21,Michael Langer,€ 885,"€ 46,000","€ 46,901",K,32,Austria,Schalke 04,Bundesliga,2017-2018
22,Yevhen Konoplyanka,€ 0,€ 0,€ 0,F,27,Ukraine,Schalke 04,Bundesliga,2017-2018
23,Benedikt Höwedes,€ 0,€ 0,€ 0,D,29,Germany,Schalke 04,Bundesliga,2017-2018
24,Coke,€ 0,€ 0,€ 0,D,30,Spain,Schalke 04,Bundesliga,2017-2018
25,Fabian Reese,€ 0,€ 0,€ 0,F,19,Germany,Schalke 04,Bundesliga,2017-2018
26,Johannes Geis,€ 0,€ 0,€ 0,M,23,Germany,Schalke 04,Bundesliga,2017-2018
27,Max Meyer,€ 0,€ 0,€ 0,M,21,Germany,Schalke 04,Bundesliga,2017-2018
28,Abdul Rahman Baba,€ 0,€ 0,€ 0,D,22,Ghana,Schalke 04,Bundesliga,2017-2018
