,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Robert Lewandowski,"€ 303,750","€ 15,795,000","€ 16,104,532",F,28,Poland,Bayern Munich,Bundesliga,2017-2018
1,Franck Ribéry,"€ 303,750","€ 15,795,000","€ 16,104,532",F,34,France,Bayern Munich,Bundesliga,2017-2018
2,Manuel Neuer,"€ 285,731","€ 14,858,000","€ 15,149,170",K,31,Germany,Bayern Munich,Bundesliga,2017-2018
3,Thomas Müller,"€ 284,750","€ 14,807,000","€ 15,097,170",F,27,Germany,Bayern Munich,Bundesliga,2017-2018
4,Jérôme Boateng,"€ 227,808","€ 11,846,000","€ 12,078,144",D,28,Germany,Bayern Munich,Bundesliga,2017-2018
5,Thiago,"€ 227,808","€ 11,846,000","€ 12,078,144",M,26,Spain,Bayern Munich,Bundesliga,2017-2018
6,Arturo Vidal,"€ 224,846","€ 11,692,000","€ 11,921,126",M,30,Chile,Bayern Munich,Bundesliga,2017-2018
7,James Rodríguez,"€ 211,654","€ 11,006,000","€ 11,221,683",M,25,Colombia,Bayern Munich,Bundesliga,2017-2018
8,David Alaba,"€ 189,827","€ 9,871,000","€ 10,064,440",D,25,Austria,Bayern Munich,Bundesliga,2017-2018
9,Mats Hummels,"€ 189,827","€ 9,871,000","€ 10,064,440",D,28,Germany,Bayern Munich,Bundesliga,2017-2018
10,Kingsley Coman,"€ 152,385","€ 7,924,000","€ 8,079,285",F,21,France,Bayern Munich,Bundesliga,2017-2018
11,Corentin Tolisso,"€ 133,346","€ 6,934,000","€ 7,069,884",M,22,France,Bayern Munich,Bundesliga,2017-2018
12,Arjen Robben,"€ 132,885","€ 6,910,000","€ 7,045,414",F,33,Netherlands,Bayern Munich,Bundesliga,2017-2018
13,Javi Martínez,"€ 113,904","€ 5,923,000","€ 6,039,072",M,28,Spain,Bayern Munich,Bundesliga,2017-2018
14,Rafinha,"€ 94,923","€ 4,936,000","€ 5,032,730",D,31,Brazil,Bayern Munich,Bundesliga,2017-2018
15,Sebastian Rudy,"€ 76,192","€ 3,962,000","€ 4,039,643",M,27,Germany,Bayern Munich,Bundesliga,2017-2018
16,Niklas Süle,"€ 57,154","€ 2,972,000","€ 3,030,242",D,21,Germany,Bayern Munich,Bundesliga,2017-2018
17,Sandro Wagner,"€ 57,154","€ 2,972,000","€ 3,030,242",F,29,Germany,Bayern Munich,Bundesliga,2017-2018
18,Sven Ulreich,"€ 47,615","€ 2,476,000","€ 2,524,522",K,28,Germany,Bayern Munich,Bundesliga,2017-2018
19,Juan Bernat,"€ 47,615","€ 2,476,000","€ 2,524,522",D,24,Spain,Bayern Munich,Bundesliga,2017-2018
20,Joshua Kimmich,"€ 28,558","€ 1,485,000","€ 1,514,101",D,22,Germany,Bayern Munich,Bundesliga,2017-2018
21,Marco Friedl,"€ 5,712","€ 297,000","€ 302,820",D,19,Austria,Bayern Munich,Bundesliga,2017-2018
22,Niklas Dorsch,"€ 3,808","€ 198,000","€ 201,880",M,19,Germany,Bayern Munich,Bundesliga,2017-2018
23,Fabian Benko,"€ 3,808","€ 198,000","€ 201,880",M,19,Croatia,Bayern Munich,Bundesliga,2017-2018
24,Tom Starke,"€ 1,981","€ 103,000","€ 105,018",K,36,Germany,Bayern Munich,Bundesliga,2017-2018
25,Felix Götze,"€ 1,769","€ 92,000","€ 93,803",M,19,Germany,Bayern Munich,Bundesliga,2017-2018
26,Manuel Wintzheimer,"€ 1,558","€ 81,000","€ 82,587",F,18,Germany,Bayern Munich,Bundesliga,2017-2018
27,Milos Pantovic,"€ 1,481","€ 77,000","€ 78,509",F,20,Serbia,Bayern Munich,Bundesliga,2017-2018
28,Leo Weinkauf,"€ 1,192","€ 62,000","€ 63,215",K,20,Germany,Bayern Munich,Bundesliga,2017-2018
29,Meritan Shabani,€ 788,"€ 41,000","€ 41,803",M,18,Germany,Bayern Munich,Bundesliga,2017-2018
30,Timothy Tillman,€ 442,"€ 23,000","€ 23,451",M,18,Germany,Bayern Munich,Bundesliga,2017-2018
31,Christian Früchtl,€ 404,"€ 21,000","€ 21,412",K,17,Germany,Bayern Munich,Bundesliga,2017-2018
32,Franck Evina,€ 58,"€ 3,000","€ 3,059",F,16,Cameroon,Bayern Munich,Bundesliga,2017-2018
33,Jonathan Meier,€ 0,€ 0,€ 0,D,17,Germany,Bayern Munich,Bundesliga,2017-2018
34,Ron-Thorben Hoffmann,€ 0,€ 0,€ 0,K,18,Germany,Bayern Munich,Bundesliga,2017-2018
35,Renato Sanches,€ 0,€ 0,€ 0,M,19,Portugal,Bayern Munich,Bundesliga,2017-2018
36,Lars Lukas Mai,€ 0,€ 0,€ 0,D,17,Germany,Bayern Munich,Bundesliga,2017-2018
37,Kwasi Okyere Wriedt,€ 0,€ 0,€ 0,F,22,Ghana,Bayern Munich,Bundesliga,2017-2018
