,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Timo Horn,"€ 53,154","€ 2,764,000","€ 2,818,166",K,24,Germany,Koln,Bundesliga,2017-2018
1,Jonas Hector,"€ 47,462","€ 2,468,000","€ 2,516,365",D,27,Germany,Koln,Bundesliga,2017-2018
2,Claudio Pizarro,"€ 38,096","€ 1,981,000","€ 2,019,821",F,38,Peru,Koln,Bundesliga,2017-2018
3,Leonardo Bittencourt,"€ 37,962","€ 1,974,000","€ 2,012,684",M,23,Germany,Koln,Bundesliga,2017-2018
4,Jhon Córdoba,"€ 37,962","€ 1,974,000","€ 2,012,684",F,24,Colombia,Koln,Bundesliga,2017-2018
5,Jorge Meré,"€ 37,654","€ 1,958,000","€ 1,996,371",D,20,Spain,Koln,Bundesliga,2017-2018
6,Simon Terodde,"€ 28,577","€ 1,486,000","€ 1,515,121",F,29,Germany,Koln,Bundesliga,2017-2018
7,Christian Clemens,"€ 28,481","€ 1,481,000","€ 1,510,023",M,25,Germany,Koln,Bundesliga,2017-2018
8,Dominique Heintz,"€ 28,481","€ 1,481,000","€ 1,510,023",D,23,Germany,Koln,Bundesliga,2017-2018
9,Vincent Koziello,"€ 28,481","€ 1,481,000","€ 1,510,023",M,21,France,Koln,Bundesliga,2017-2018
10,Marcel Risse,"€ 28,481","€ 1,481,000","€ 1,510,023",M,27,Germany,Koln,Bundesliga,2017-2018
11,Milos Jojic,"€ 23,731","€ 1,234,000","€ 1,258,182",M,25,Serbia,Koln,Bundesliga,2017-2018
12,Marco Höger,"€ 23,731","€ 1,234,000","€ 1,258,182",M,27,Germany,Koln,Bundesliga,2017-2018
13,Simon Zoller,"€ 18,981","€ 987,000","€ 1,006,342",F,26,Germany,Koln,Bundesliga,2017-2018
14,Dominic Maroh,"€ 18,981","€ 987,000","€ 1,006,342",D,30,Slovenia,Koln,Bundesliga,2017-2018
15,Jannes Horn,"€ 15,192","€ 790,000","€ 805,481",D,20,Germany,Koln,Bundesliga,2017-2018
16,Matthias Lehmann,"€ 15,192","€ 790,000","€ 805,481",M,34,Germany,Koln,Bundesliga,2017-2018
17,Pawel Olkowski,"€ 11,385","€ 592,000","€ 603,601",D,27,Poland,Koln,Bundesliga,2017-2018
18,Thomas Kessler,"€ 7,596","€ 395,000","€ 402,741",K,31,Germany,Koln,Bundesliga,2017-2018
19,Lukas Klünter,"€ 7,596","€ 395,000","€ 402,741",D,21,Germany,Koln,Bundesliga,2017-2018
20,Salih Özcan,"€ 4,462","€ 232,000","€ 236,546",M,19,Germany,Koln,Bundesliga,2017-2018
21,João Queirós,"€ 4,462","€ 232,000","€ 236,546",D,19,Portugal,Koln,Bundesliga,2017-2018
22,Nikolas Nartey,"€ 3,808","€ 198,000","€ 201,880",M,17,Denmark,Koln,Bundesliga,2017-2018
23,Birk Risa,"€ 3,808","€ 198,000","€ 201,880",D,19,Norway,Koln,Bundesliga,2017-2018
24,Tim Handwerker,"€ 2,846","€ 148,000","€ 150,900",D,19,Germany,Koln,Bundesliga,2017-2018
25,Sven Müller,"€ 1,904","€ 99,000","€ 100,940",K,21,Germany,Koln,Bundesliga,2017-2018
26,Anas Ouahim,€ 750,"€ 39,000","€ 39,764",M,19,Morocco,Koln,Bundesliga,2017-2018
27,Brady Scott,€ 750,"€ 39,000","€ 39,764",K,18,United States,Koln,Bundesliga,2017-2018
28,Chris Führich,€ 750,"€ 39,000","€ 39,764",M,19,Germany,Koln,Bundesliga,2017-2018
29,Filip Kusic,€ 750,"€ 39,000","€ 39,764",D,21,Serbia,Koln,Bundesliga,2017-2018
30,Ismail Jakobs,€ 692,"€ 36,000","€ 36,705",D,17,Germany,Koln,Bundesliga,2017-2018
31,Kevin Goden,€ 481,"€ 25,000","€ 25,490",D,18,Germany,Koln,Bundesliga,2017-2018
32,Frederik Sörensen,€ 0,€ 0,€ 0,D,25,Denmark,Koln,Bundesliga,2017-2018
33,Artjoms Rudnevs,€ 0,€ 0,€ 0,F,29,Latvia,Koln,Bundesliga,2017-2018
34,Yann Aurel Bisseck,€ 0,€ 0,€ 0,D,16,Germany,Koln,Bundesliga,2017-2018
35,Serhou Guirassy,€ 0,€ 0,€ 0,F,21,France,Koln,Bundesliga,2017-2018
36,Yuya Osako,€ 0,€ 0,€ 0,F,27,Japan,Koln,Bundesliga,2017-2018
37,Konstantin Rausch,€ 0,€ 0,€ 0,D,27,Russia,Koln,Bundesliga,2017-2018
