,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Nigel de Jong,"€ 28,577","€ 1,486,000","€ 1,515,121",M,32,Netherlands,Mainz,Bundesliga,2017-2018
1,René Adler,"€ 28,577","€ 1,486,000","€ 1,515,121",K,32,Germany,Mainz,Bundesliga,2017-2018
2,Alexandru Maxim,"€ 28,481","€ 1,481,000","€ 1,510,023",M,26,Romania,Mainz,Bundesliga,2017-2018
3,Anthony Ujah,"€ 22,846","€ 1,188,000","€ 1,211,281",F,26,Nigeria,Mainz,Bundesliga,2017-2018
4,Danny Latza,"€ 19,038","€ 990,000","€ 1,009,401",M,27,Germany,Mainz,Bundesliga,2017-2018
5,Stefan Bell,"€ 18,981","€ 987,000","€ 1,006,342",D,25,Germany,Mainz,Bundesliga,2017-2018
6,Pablo de Blasis,"€ 15,250","€ 793,000","€ 808,540",F,29,Argentina,Mainz,Bundesliga,2017-2018
7,Jean-Philippe Gbamin,"€ 15,250","€ 793,000","€ 808,540",M,21,Cote d'Ivoire,Mainz,Bundesliga,2017-2018
8,Levin Öztunali,"€ 14,846","€ 772,000","€ 787,129",M,21,Germany,Mainz,Bundesliga,2017-2018
9,Robin Quaison,"€ 14,846","€ 772,000","€ 787,129",F,23,Sweden,Mainz,Bundesliga,2017-2018
10,Giulio Donati,"€ 14,846","€ 772,000","€ 787,129",D,27,Italy,Mainz,Bundesliga,2017-2018
11,Abdou Diallo,"€ 14,846","€ 772,000","€ 787,129",D,21,France,Mainz,Bundesliga,2017-2018
12,Niko Bungert,"€ 14,846","€ 772,000","€ 787,129",D,30,Germany,Mainz,Bundesliga,2017-2018
13,Daniel Brosinski,"€ 13,288","€ 691,000","€ 704,541",D,28,Germany,Mainz,Bundesliga,2017-2018
14,Gaëtan Bussmann,"€ 13,288","€ 691,000","€ 704,541",D,26,France,Mainz,Bundesliga,2017-2018
15,Alexander Hack,"€ 11,423","€ 594,000","€ 605,641",D,23,Germany,Mainz,Bundesliga,2017-2018
16,Emil Berggreen,"€ 9,904","€ 515,000","€ 525,092",F,24,Denmark,Mainz,Bundesliga,2017-2018
17,Suat Serdar,"€ 9,481","€ 493,000","€ 502,661",M,20,Germany,Mainz,Bundesliga,2017-2018
18,Gerrit Holtmann,"€ 9,481","€ 493,000","€ 502,661",F,22,Germany,Mainz,Bundesliga,2017-2018
19,Karim Onisiwo,"€ 8,423","€ 438,000","€ 446,583",F,25,Austria,Mainz,Bundesliga,2017-2018
20,Leon Balogun,"€ 8,423","€ 438,000","€ 446,583",D,29,Nigeria,Mainz,Bundesliga,2017-2018
21,Robin Zentner,"€ 4,962","€ 258,000","€ 263,056",K,22,Germany,Mainz,Bundesliga,2017-2018
22,Marin Sverko,"€ 1,135","€ 59,000","€ 60,156",D,19,Croatia,Mainz,Bundesliga,2017-2018
23,Florian Müller,€ 846,"€ 44,000","€ 44,862",K,19,Germany,Mainz,Bundesliga,2017-2018
24,Finn Dahmen,€ 788,"€ 41,000","€ 41,803",K,19,Germany,Mainz,Bundesliga,2017-2018
25,Jairo Samperio,€ 0,€ 0,€ 0,F,23,Spain,Mainz,Bundesliga,2017-2018
26,Ridle Baku,€ 0,€ 0,€ 0,M,19,Germany,Mainz,Bundesliga,2017-2018
27,Jannik Huth,€ 0,€ 0,€ 0,K,23,Germany,Mainz,Bundesliga,2017-2018
28,Kenan Kodro,€ 0,€ 0,€ 0,F,23,Bosnia-Herzegovina,Mainz,Bundesliga,2017-2018
29,Fabian Frei,€ 0,€ 0,€ 0,M,28,Switzerland,Mainz,Bundesliga,2017-2018
30,Viktor Fischer,€ 0,€ 0,€ 0,F,23,Denmark,Mainz,Bundesliga,2017-2018
31,Philipp Klement,€ 0,€ 0,€ 0,M,24,Germany,Mainz,Bundesliga,2017-2018
32,Yoshinori Muto,€ 0,€ 0,€ 0,F,24,Japan,Mainz,Bundesliga,2017-2018
