,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Kevin Kampl,"€ 76,192","€ 3,962,000","€ 4,039,643",M,26,Slovenia,Leipzig,Bundesliga,2017-2018
1,Emil Forsberg,"€ 75,942","€ 3,949,000","€ 4,026,388",F,25,Sweden,Leipzig,Bundesliga,2017-2018
2,Naby Keïta,"€ 75,942","€ 3,949,000","€ 4,026,388",M,22,Guinea,Leipzig,Bundesliga,2017-2018
3,Jean-Kévin Augustin,"€ 75,442","€ 3,923,000","€ 3,999,878",F,20,France,Leipzig,Bundesliga,2017-2018
4,Bruma,"€ 72,385","€ 3,764,000","€ 3,837,762",F,22,Portugal,Leipzig,Bundesliga,2017-2018
5,Dayot Upamecano,"€ 45,712","€ 2,377,000","€ 2,423,582",D,18,France,Leipzig,Bundesliga,2017-2018
6,Yussuf Poulsen,"€ 38,096","€ 1,981,000","€ 2,019,821",F,23,Denmark,Leipzig,Bundesliga,2017-2018
7,Timo Werner,"€ 38,096","€ 1,981,000","€ 2,019,821",F,21,Germany,Leipzig,Bundesliga,2017-2018
8,Konrad Laimer,"€ 38,096","€ 1,981,000","€ 2,019,821",M,20,Austria,Leipzig,Bundesliga,2017-2018
9,Marcel Sabitzer,"€ 37,962","€ 1,974,000","€ 2,012,684",F,23,Austria,Leipzig,Bundesliga,2017-2018
10,Willi Orban,"€ 37,962","€ 1,974,000","€ 2,012,684",D,24,Hungary,Leipzig,Bundesliga,2017-2018
11,Yvon Mvogo,"€ 28,577","€ 1,486,000","€ 1,515,121",K,23,Switzerland,Leipzig,Bundesliga,2017-2018
12,Ademola Lookman,"€ 25,558","€ 1,329,000","€ 1,355,044",F,19,England,Leipzig,Bundesliga,2017-2018
13,Péter Gulácsi,"€ 24,769","€ 1,288,000","€ 1,313,241",K,27,Hungary,Leipzig,Bundesliga,2017-2018
14,Marcel Halstenberg,"€ 20,500","€ 1,066,000","€ 1,086,890",D,25,Germany,Leipzig,Bundesliga,2017-2018
15,Lukas Klostermann,"€ 19,038","€ 990,000","€ 1,009,401",D,21,Germany,Leipzig,Bundesliga,2017-2018
16,Diego Demme,"€ 18,981","€ 987,000","€ 1,006,342",M,25,Germany,Leipzig,Bundesliga,2017-2018
17,Bernardo,"€ 15,250","€ 793,000","€ 808,540",D,22,Brazil,Leipzig,Bundesliga,2017-2018
18,Dominik Kaiser,"€ 14,846","€ 772,000","€ 787,129",M,28,Germany,Leipzig,Bundesliga,2017-2018
19,Stefan Ilsanker,"€ 14,846","€ 772,000","€ 787,129",M,28,Austria,Leipzig,Bundesliga,2017-2018
20,Benno Schmitz,"€ 8,423","€ 438,000","€ 446,583",D,22,Germany,Leipzig,Bundesliga,2017-2018
21,Ibrahima Konaté,"€ 5,942","€ 309,000","€ 315,055",D,18,France,Leipzig,Bundesliga,2017-2018
22,Fabio Coltorti,"€ 3,962","€ 206,000","€ 210,037",K,36,Switzerland,Leipzig,Bundesliga,2017-2018
23,Philipp Köhn,"€ 1,981","€ 103,000","€ 105,018",K,19,Switzerland,Leipzig,Bundesliga,2017-2018
24,Niclas Stierlin,€ 981,"€ 51,000","€ 51,999",M,17,Germany,Leipzig,Bundesliga,2017-2018
25,Oliver Burke,€ 0,€ 0,€ 0,F,20,Scotland,Leipzig,Bundesliga,2017-2018
26,Marvin Compper,€ 0,€ 0,€ 0,D,32,Germany,Leipzig,Bundesliga,2017-2018
27,Federico Palacios,€ 0,€ 0,€ 0,F,22,Germany,Leipzig,Bundesliga,2017-2018
