,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Max Kruse,"€ 56,962","€ 2,962,000","€ 3,020,046",F,29,Germany,Werder Bremen,Bundesliga,2017-2018
1,Zlatko Junuzovic,"€ 49,519","€ 2,575,000","€ 2,625,462",M,29,Austria,Werder Bremen,Bundesliga,2017-2018
2,Milot Rashica,"€ 37,981","€ 1,975,000","€ 2,013,704",F,21,Kosovo,Werder Bremen,Bundesliga,2017-2018
3,Niklas Moisander,"€ 37,654","€ 1,958,000","€ 1,996,371",D,31,Finland,Werder Bremen,Bundesliga,2017-2018
4,Florian Kainz,"€ 34,173","€ 1,777,000","€ 1,811,824",F,24,Austria,Werder Bremen,Bundesliga,2017-2018
5,Thomas Delaney,"€ 29,712","€ 1,545,000","€ 1,575,277",M,25,Denmark,Werder Bremen,Bundesliga,2017-2018
6,Aron Jóhannsson,"€ 28,577","€ 1,486,000","€ 1,515,121",F,26,United States,Werder Bremen,Bundesliga,2017-2018
7,Theodor Gebre Selassie,"€ 28,577","€ 1,486,000","€ 1,515,121",D,30,Czech Republic,Werder Bremen,Bundesliga,2017-2018
8,Ludwig Augustinsson,"€ 24,769","€ 1,288,000","€ 1,313,241",D,23,Sweden,Werder Bremen,Bundesliga,2017-2018
9,Ishak Belfodil,"€ 24,769","€ 1,288,000","€ 1,313,241",F,25,Algeria,Werder Bremen,Bundesliga,2017-2018
10,Fin Bartels,"€ 18,231","€ 948,000","€ 966,578",F,30,Germany,Werder Bremen,Bundesliga,2017-2018
11,Philipp Bargfrede,"€ 16,192","€ 842,000","€ 858,501",M,28,Germany,Werder Bremen,Bundesliga,2017-2018
12,Robert Bauer,"€ 14,846","€ 772,000","€ 787,129",D,22,Germany,Werder Bremen,Bundesliga,2017-2018
13,Lamine Sané,"€ 14,846","€ 772,000","€ 787,129",D,30,Senegal,Werder Bremen,Bundesliga,2017-2018
14,Luca Caldirola,"€ 14,846","€ 772,000","€ 787,129",D,26,Italy,Werder Bremen,Bundesliga,2017-2018
15,Jiri Pavlenka,"€ 14,846","€ 772,000","€ 787,129",K,25,Czech Republic,Werder Bremen,Bundesliga,2017-2018
16,Sebastian Langkamp,"€ 14,846","€ 772,000","€ 787,129",D,29,Germany,Werder Bremen,Bundesliga,2017-2018
17,Jérôme Gondorf,"€ 11,846","€ 616,000","€ 628,072",M,29,Germany,Werder Bremen,Bundesliga,2017-2018
18,Maximilian Eggestein,"€ 9,904","€ 515,000","€ 525,092",M,20,Germany,Werder Bremen,Bundesliga,2017-2018
19,Johannes Eggestein,"€ 9,519","€ 495,000","€ 504,700",F,19,Germany,Werder Bremen,Bundesliga,2017-2018
20,Justin Eilers,"€ 9,481","€ 493,000","€ 502,661",F,29,Germany,Werder Bremen,Bundesliga,2017-2018
21,Milos Veljkovic,"€ 8,423","€ 438,000","€ 446,583",D,21,Serbia,Werder Bremen,Bundesliga,2017-2018
22,Marco Friedl,"€ 5,712","€ 297,000","€ 302,820",D,19,Austria,Werder Bremen,Bundesliga,2017-2018
23,Niklas Schmidt,"€ 1,981","€ 103,000","€ 105,018",M,19,Germany,Werder Bremen,Bundesliga,2017-2018
24,Michael Zetterer,"€ 1,981","€ 103,000","€ 105,018",K,21,Germany,Werder Bremen,Bundesliga,2017-2018
25,Jesper Verlaat,"€ 1,596","€ 83,000","€ 84,627",D,21,Netherlands,Werder Bremen,Bundesliga,2017-2018
26,Ole Käuper,"€ 1,481","€ 77,000","€ 78,509",M,20,Germany,Werder Bremen,Bundesliga,2017-2018
27,Thore Jacobsen,€ 981,"€ 51,000","€ 51,999",D,20,Germany,Werder Bremen,Bundesliga,2017-2018
28,Luca Plogmann,€ 58,"€ 3,000","€ 3,059",K,17,Germany,Werder Bremen,Bundesliga,2017-2018
29,Jaroslav Drobny,€ 0,€ 0,€ 0,K,37,Czech Republic,Werder Bremen,Bundesliga,2017-2018
30,Izet Hajrovic,€ 0,€ 0,€ 0,F,25,Bosnia-Herzegovina,Werder Bremen,Bundesliga,2017-2018
31,Ulisses Garcia,€ 0,€ 0,€ 0,D,21,Switzerland,Werder Bremen,Bundesliga,2017-2018
32,Yuning Zhang,€ 0,€ 0,€ 0,F,20,China,Werder Bremen,Bundesliga,2017-2018
