,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Serge Gnabry,"€ 85,423","€ 4,442,000","€ 4,529,049",F,21,Germany,Hoffenheim,Bundesliga,2017-2018
1,Sandro Wagner,"€ 57,154","€ 2,972,000","€ 3,030,242",F,29,Germany,Hoffenheim,Bundesliga,2017-2018
2,Ádám Szalai,"€ 57,154","€ 2,972,000","€ 3,030,242",F,29,Hungary,Hoffenheim,Bundesliga,2017-2018
3,Oliver Baumann,"€ 57,154","€ 2,972,000","€ 3,030,242",K,27,Germany,Hoffenheim,Bundesliga,2017-2018
4,Jeremy Toljan,"€ 57,154","€ 2,972,000","€ 3,030,242",D,22,Germany,Hoffenheim,Bundesliga,2017-2018
5,Andrej Kramaric,"€ 47,462","€ 2,468,000","€ 2,516,365",F,26,Croatia,Hoffenheim,Bundesliga,2017-2018
6,Lukas Rupp,"€ 38,096","€ 1,981,000","€ 2,019,821",M,26,Germany,Hoffenheim,Bundesliga,2017-2018
7,Eugen Polanski,"€ 38,096","€ 1,981,000","€ 2,019,821",M,31,Poland,Hoffenheim,Bundesliga,2017-2018
8,Pavel Kaderabek,"€ 37,654","€ 1,958,000","€ 1,996,371",D,25,Czech Republic,Hoffenheim,Bundesliga,2017-2018
9,Kerem Demirbay,"€ 28,577","€ 1,486,000","€ 1,515,121",M,23,Germany,Hoffenheim,Bundesliga,2017-2018
10,Nadiem Amiri,"€ 28,481","€ 1,481,000","€ 1,510,023",M,20,Germany,Hoffenheim,Bundesliga,2017-2018
11,Nico Schulz,"€ 24,769","€ 1,288,000","€ 1,313,241",D,24,Germany,Hoffenheim,Bundesliga,2017-2018
12,Benjamin Hübner,"€ 19,808","€ 1,030,000","€ 1,050,185",D,27,Germany,Hoffenheim,Bundesliga,2017-2018
13,Florian Grillitsch,"€ 19,038","€ 990,000","€ 1,009,401",M,21,Austria,Hoffenheim,Bundesliga,2017-2018
14,Felix Passlack,"€ 19,038","€ 990,000","€ 1,009,401",D,19,Germany,Hoffenheim,Bundesliga,2017-2018
15,Kevin Vogt,"€ 18,981","€ 987,000","€ 1,006,342",D,25,Germany,Hoffenheim,Bundesliga,2017-2018
16,Ermin Bicakcic,"€ 18,981","€ 987,000","€ 1,006,342",D,27,Bosnia-Herzegovina,Hoffenheim,Bundesliga,2017-2018
17,Dennis Geiger,"€ 15,250","€ 793,000","€ 808,540",M,19,Germany,Hoffenheim,Bundesliga,2017-2018
18,Steven Zuber,"€ 14,846","€ 772,000","€ 787,129",M,25,Switzerland,Hoffenheim,Bundesliga,2017-2018
19,Mark Uth,"€ 14,846","€ 772,000","€ 787,129",F,25,Germany,Hoffenheim,Bundesliga,2017-2018
20,Robert Zulj,"€ 12,885","€ 670,000","€ 683,130",M,25,Austria,Hoffenheim,Bundesliga,2017-2018
21,Kevin Akpoguma,"€ 11,423","€ 594,000","€ 605,641",D,22,Germany,Hoffenheim,Bundesliga,2017-2018
22,Justin Hoogma,"€ 6,942","€ 361,000","€ 368,074",D,19,Netherlands,Hoffenheim,Bundesliga,2017-2018
23,Robin Hack,"€ 4,462","€ 232,000","€ 236,546",F,18,Germany,Hoffenheim,Bundesliga,2017-2018
24,Gregor Kobel,"€ 2,962","€ 154,000","€ 157,018",K,19,Switzerland,Hoffenheim,Bundesliga,2017-2018
25,David Otto,"€ 2,481","€ 129,000","€ 131,528",F,18,Germany,Hoffenheim,Bundesliga,2017-2018
26,Stefan Posch,"€ 1,981","€ 103,000","€ 105,018",D,20,Austria,Hoffenheim,Bundesliga,2017-2018
27,Meris Skenderovic,"€ 1,192","€ 62,000","€ 63,215",F,19,Montenegro,Hoffenheim,Bundesliga,2017-2018
28,Alexander Stolz,€ 981,"€ 51,000","€ 51,999",K,33,Germany,Hoffenheim,Bundesliga,2017-2018
29,Nicolas Wähling,€ 788,"€ 41,000","€ 41,803",F,19,Germany,Hoffenheim,Bundesliga,2017-2018
30,Alexander Rossipal,€ 788,"€ 41,000","€ 41,803",D,21,Germany,Hoffenheim,Bundesliga,2017-2018
31,Maximilian Waack,€ 750,"€ 39,000","€ 39,764",M,21,Germany,Hoffenheim,Bundesliga,2017-2018
32,Johannes Bühler,€ 654,"€ 34,000","€ 34,666",M,19,Germany,Hoffenheim,Bundesliga,2017-2018
33,Simon Lorenz,€ 0,€ 0,€ 0,D,20,Germany,Hoffenheim,Bundesliga,2017-2018
34,Philipp Ochs,€ 0,€ 0,€ 0,F,20,Germany,Hoffenheim,Bundesliga,2017-2018
35,Havard Nordtveit,€ 0,€ 0,€ 0,M,27,Norway,Hoffenheim,Bundesliga,2017-2018
