club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Charlton Athletic,Patrick McCarthy,24,Centre-Back,Leicester,£855Th.,in,Summer,0.855,Championship,2007,2007/2008
Charlton Athletic,Thierry Racon,23,Defensive Midfield,Guingamp,£743Th.,in,Summer,0.743,Championship,2007,2007/2008
Charlton Athletic,Yassin Moutaouakil,20,Right-Back,LB Châteauroux,£540Th.,in,Summer,0.54,Championship,2007,2007/2008
Charlton Athletic,Martin Christensen,19,Right Midfield,Herfölge BK,£338Th.,in,Summer,0.338,Championship,2007,2007/2008
Charlton Athletic,Dean Sinclair,22,Right Winger,Barnet,£169Th.,in,Summer,0.169,Championship,2007,2007/2008
Charlton Athletic,Chris Powell,37,Left-Back,Watford,Free transfer,in,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Svetoslav Todorov,28,Centre-Forward,Portsmouth,Free transfer,in,Summer,0,Championship,2007,2007/2008
Charlton Athletic,José Semedo,22,Defensive Midfield,Cagliari Calcio,Free transfer,in,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Sam Sodje,28,Centre-Back,Reading,Loan,in,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Chris Iwelumo,28,Centre-Forward,Colchester Utd.,Free transfer,in,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Danny Mills,30,Right-Back,Man City,Loan,in,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Nicky Weaver,28,Goalkeeper,Man City,Free transfer,in,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Chris Dickson,22,Centre-Forward,Crewe Alexandra,"End of loanSep 16, 2007",in,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Josh Wright,17,Central Midfield,Charlton U18,-,in,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Harry Arter,17,Central Midfield,Charlton U18,-,in,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Grant Basey,18,Left-Back,Charlton U18,-,in,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Aswad Thomas,17,Left-Back,Charlton U18,-,in,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Darren Randolph,20,Goalkeeper,Bury,"End of loanApr 1, 2008",in,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Ismaël Fofana,19,Centre-Forward,Fredrikstad,"End of loanMay 1, 2008",in,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Izale McLeod,23,Centre-Forward,Colchester Utd.,"End of loanMay 1, 2008",in,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Josh Wright,18,Central Midfield,Barnet,"End of loanMay 1, 2008",in,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Osei Sankofa,23,Right-Back,Brentford,"End of loanMay 5, 2008",in,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Marcus Bent,29,Centre-Forward,Wigan,"End of loanMay 1, 2008",in,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Amdy Fayé,31,Defensive Midfield,Rangers,"End of loanMay 1, 2008",in,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Thierry Racon,23,Defensive Midfield,Brighton,"End of loanApr 28, 2008",in,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Grant Basey,18,Left-Back,Brentford,"End of loanOct 1, 2007",in,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Darren Bent,23,Centre-Forward,Spurs,£22.28m,out,Summer,22.28,Championship,2007,2007/2008
Charlton Athletic,Souleymane Diawara,28,Centre-Back,G. Bordeaux,£3.51m,out,Summer,3.51,Championship,2007,2007/2008
Charlton Athletic,Luke Young,28,Right-Back,Middlesbrough,£3.38m,out,Summer,3.38,Championship,2007,2007/2008
Charlton Athletic,Dennis Rommedahl,28,Right Winger,Ajax,£918Th.,out,Summer,0.918,Championship,2007,2007/2008
Charlton Athletic,Radostin Kishishev,32,Defensive Midfield,Leicester,£338Th.,out,Summer,0.338,Championship,2007,2007/2008
Charlton Athletic,Simon Walton,19,Central Midfield,QPR,£270Th.,out,Summer,0.27,Championship,2007,2007/2008
Charlton Athletic,Marcus Bent,29,Centre-Forward,Wigan,Loan,out,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Nathan Ashton,20,Left-Back,Fulham,Free transfer,out,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Kelly Youga,21,Left-Back,Scunthorpe Utd.,Loan,out,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Chris Dickson,22,Centre-Forward,Crewe Alexandra,Loan,out,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Amdy Fayé,30,Defensive Midfield,Rangers,Loan,out,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Jonathan Kurrant,18,Defensive Midfield,Aberdeen FC Reserves,Free transfer,out,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Josh Wright,17,Central Midfield,Barnet,Loan,out,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Grant Basey,18,Left-Back,Brentford,Loan,out,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Chris Dickson,22,Centre-Forward,Gillingham FC,Loan,out,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Alistair John,19,Midfielder,Stevenage,Free transfer,out,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Dean Sinclair,22,Right Winger,Cheltenham,Loan,out,Summer,0,Championship,2007,2007/2008
Charlton Athletic,James Walker,19,Centre-Forward,Yeovil Town,Loan,out,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Kevin Lisbie,28,Centre-Forward,Colchester Utd.,Free transfer,out,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Mads Nielsen,18,Goalkeeper,BK Frem,Free transfer,out,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Rúrik Gíslason,19,Right Midfield,Viborg FF,Free transfer,out,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Bryan Hughes,31,Attacking Midfield,Hull City,Free transfer,out,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Jimmy Floyd Hasselbaink,35,Centre-Forward,Cardiff,Free transfer,out,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Talal El Karkouri,30,Centre-Back,Qatar SC,Free transfer,out,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Thomas Myhre,33,Goalkeeper,Viking FK,Free transfer,out,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Hermann Hreidarsson,32,Centre-Back,Portsmouth,Free transfer,out,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Leroy Lita,23,Centre-Forward,Reading,"End of loanApr 1, 2008",out,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Sam Sodje,28,Centre-Back,Reading,"End of loanMay 1, 2008",out,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Lee Cook,25,Left Winger,Fulham,"End of loanMay 31, 2008",out,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Greg Halford,23,Centre-Back,Sunderland,"End of loanMay 1, 2008",out,Summer,0,Championship,2007,2007/2008
Charlton Athletic,Zhi Zheng,26,Defensive Midfield,SD Luneng,"End of loanJun 30, 2007",out,Summer,0,Championship,2007,2007/2008
Watford FC,Nathan Ellington,26,Centre-Forward,West Brom,£4.39m,in,Summer,4.39,Championship,2007,2007/2008
Watford FC,Jobi McAnuff,25,Left Winger,Crystal Palace,£2.25m,in,Summer,2.25,Championship,2007,2007/2008
Watford FC,Douglas Rinaldi,27,Central Midfield,Veranopolis,£270Th.,in,Summer,0.27,Championship,2007,2007/2008
Watford FC,Mart Poom,35,Goalkeeper,Arsenal,£90Th.,in,Summer,0.09,Championship,2007,2007/2008
Watford FC,Ian Joyce,21,Goalkeeper,Grays Athletic FC,Free transfer,in,Summer,0,Championship,2007,2007/2008
Watford FC,Adam Johnson,20,Right Winger,Middlesbrough,Loan,in,Summer,0,Championship,2007,2007/2008
Watford FC,Matt Jackson,35,Right-Back,Wigan,Free transfer,in,Summer,0,Championship,2007,2007/2008
Watford FC,Santiago Aloi,20,Left Midfield,River Plate,?,in,Summer,NA,Championship,2007,2007/2008
Watford FC,Alex Campana,18,Right Midfield,Watford U18,-,in,Summer,0,Championship,2007,2007/2008
Watford FC,Tamás Priskin,21,Centre-Forward,Preston NE,"End of loanApr 1, 2008",in,Summer,0,Championship,2007,2007/2008
Watford FC,Jordan Parkes,18,Central Midfield,Barnet,"End of loanMay 1, 2008",in,Summer,0,Championship,2007,2007/2008
Watford FC,Scott Loach,20,Goalkeeper,Bradford,"End of loanMay 31, 2008",in,Summer,0,Championship,2007,2007/2008
Watford FC,Will Hoskins,21,Centre-Forward,Nottm Forest,"End of loanApr 1, 2008",in,Summer,0,Championship,2007,2007/2008
Watford FC,Cédric Avinel,21,Centre-Back,Stafford Rangers,"End of loanOct 14, 2007",in,Summer,0,Championship,2007,2007/2008
Watford FC,Hameur Bouazza,22,Right Winger,Fulham,£4.05m,out,Summer,4.05,Championship,2007,2007/2008
Watford FC,Clarke Carlisle,27,Centre-Back,Burnley,£270Th.,out,Summer,0.27,Championship,2007,2007/2008
Watford FC,Johan Cavalli,26,Attacking Midfield,RAEC Mons,Free transfer,out,Summer,0,Championship,2007,2007/2008
Watford FC,Matt Jackson,35,Right-Back,Blackpool,Loan,out,Summer,0,Championship,2007,2007/2008
Watford FC,Will Hoskins,21,Centre-Forward,Millwall,Loan,out,Summer,0,Championship,2007,2007/2008
Watford FC,Scott Loach,19,Goalkeeper,Stafford Rangers,Loan,out,Summer,0,Championship,2007,2007/2008
Watford FC,Cédric Avinel,21,Centre-Back,Stafford Rangers,Loan,out,Summer,0,Championship,2007,2007/2008
Watford FC,Joel Grant,20,Right Winger,Aldershot Town,Free transfer,out,Summer,0,Championship,2007,2007/2008
Watford FC,Theo Robinson,18,Centre-Forward,Hereford Utd.,Loan,out,Summer,0,Championship,2007,2007/2008
Watford FC,Sheku Kamara,19,Right-Back,Grays Athletic FC,Free transfer,out,Summer,0,Championship,2007,2007/2008
Watford FC,Ben Gill,19,Centre-Back,Cheltenham,Free transfer,out,Summer,0,Championship,2007,2007/2008
Watford FC,Toumani Diagouraga,20,Defensive Midfield,Hereford Utd.,Free transfer,out,Summer,0,Championship,2007,2007/2008
Watford FC,Chris Powell,37,Left-Back,Charlton,Free transfer,out,Summer,0,Championship,2007,2007/2008
Watford FC,James Chambers,26,Right-Back,Leicester,Free transfer,out,Summer,0,Championship,2007,2007/2008
Watford FC,Albert Jarrett,22,Left Midfield,Without Club,-,out,Summer,0,Championship,2007,2007/2008
Watford FC,Alec Chamberlain,43,Goalkeeper,Retired,-,out,Summer,0,Championship,2007,2007/2008
Watford FC,Collins John,22,Centre-Forward,Fulham,"End of loanMay 1, 2008",out,Summer,0,Championship,2007,2007/2008
Watford FC,Douglas Rinaldi,27,Central Midfield,Veranopolis,"End of loanJun 30, 2007",out,Summer,0,Championship,2007,2007/2008
West Bromwich Albion,Chris Brunt,22,Central Midfield,Sheff Wed,£3.38m,in,Summer,3.38,Championship,2007,2007/2008
West Bromwich Albion,Leon Barnett,21,Centre-Back,Luton,£3.38m,in,Summer,3.38,Championship,2007,2007/2008
West Bromwich Albion,Roman Bednár,24,Centre-Forward,Heart of Midl.,£2.66m,in,Summer,2.66,Championship,2007,2007/2008
West Bromwich Albion,James Morrison,21,Central Midfield,Middlesbrough,£2.03m,in,Summer,2.03,Championship,2007,2007/2008
West Bromwich Albion,Craig Beattie,23,Centre-Forward,Celtic,£1.69m,in,Summer,1.69,Championship,2007,2007/2008
West Bromwich Albion,Ishmael Miller,20,Centre-Forward,Man City,£1.35m,in,Summer,1.35,Championship,2007,2007/2008
West Bromwich Albion,Carl Hoefkens,28,Right-Back,Stoke City,£1.35m,in,Summer,1.35,Championship,2007,2007/2008
West Bromwich Albion,Pelé,29,Centre-Back,Southampton,£1.35m,in,Summer,1.35,Championship,2007,2007/2008
West Bromwich Albion,Bartosz Slusarski,25,Centre-Forward,Grodzisk,£900Th.,in,Summer,0.9,Championship,2007,2007/2008
West Bromwich Albion,Filipe Teixeira,26,Right Winger,Coimbra,£810Th.,in,Summer,0.81,Championship,2007,2007/2008
West Bromwich Albion,Tininho,26,Left-Back,Beira-Mar,£315Th.,in,Summer,0.315,Championship,2007,2007/2008
West Bromwich Albion,Shelton Martis,24,Centre-Back,Hibernian FC,£68Th.,in,Summer,0.068,Championship,2007,2007/2008
West Bromwich Albion,Bostjan Cesar,25,Centre-Back,Marseille,Loan,in,Summer,0,Championship,2007,2007/2008
West Bromwich Albion,Stuart Nicholson,21,Centre-Forward,Wrexham,"End of loanApr 1, 2008",in,Summer,0,Championship,2007,2007/2008
West Bromwich Albion,Lee Baker,18,Left-Back,West Brom U18,-,in,Summer,0,Championship,2007,2007/2008
West Bromwich Albion,Bartosz Slusarski,26,Centre-Forward,Sheff Wed,"End of loanMay 31, 2008",in,Summer,0,Championship,2007,2007/2008
West Bromwich Albion,Luke Daniels,20,Goalkeeper,Motherwell FC,"End of loanMay 1, 2008",in,Summer,0,Championship,2007,2007/2008
West Bromwich Albion,Craig Beattie,24,Centre-Forward,Preston NE,"End of loanMay 31, 2008",in,Summer,0,Championship,2007,2007/2008
West Bromwich Albion,Curtis Davies,23,Centre-Back,Aston Villa,"End of loanMay 31, 2008",in,Summer,0,Championship,2007,2007/2008
West Bromwich Albion,Tomasz Kuszczak,25,Goalkeeper,Man Utd,"End of loanJun 30, 2007",in,Summer,0,Championship,2007,2007/2008
West Bromwich Albion,Diomansy Kamara,26,Right Winger,Fulham,£8.10m,out,Summer,8.1,Championship,2007,2007/2008
West Bromwich Albion,Jason Koumas,27,Attacking Midfield,Wigan,£6.21m,out,Summer,6.21,Championship,2007,2007/2008
West Bromwich Albion,Nathan Ellington,26,Centre-Forward,Watford,£4.39m,out,Summer,4.39,Championship,2007,2007/2008
West Bromwich Albion,Tomasz Kuszczak,25,Goalkeeper,Man Utd,£3.87m,out,Summer,3.87,Championship,2007,2007/2008
West Bromwich Albion,Paul McShane,21,Centre-Back,Sunderland,£3.38m,out,Summer,3.38,Championship,2007,2007/2008
West Bromwich Albion,Darren Carter,23,Central Midfield,Preston NE,£1.69m,out,Summer,1.69,Championship,2007,2007/2008
West Bromwich Albion,Chris Perry,34,Centre-Back,Luton,Free transfer,out,Summer,0,Championship,2007,2007/2008
West Bromwich Albion,Rob Davies,20,Central Midfield,Barakaldo CF,Free transfer,out,Summer,0,Championship,2007,2007/2008
West Bromwich Albion,Steve Watson,33,Right Midfield,Sheff Wed,Free transfer,out,Summer,0,Championship,2007,2007/2008
West Bromwich Albion,Stuart Nicholson,20,Centre-Forward,Shrewsbury,Loan,out,Summer,0,Championship,2007,2007/2008
West Bromwich Albion,Ronnie Wallwork,29,Central Midfield,Huddersfield,Loan,out,Summer,0,Championship,2007,2007/2008
West Bromwich Albion,John Hartson,32,Centre-Forward,Norwich,Loan,out,Summer,0,Championship,2007,2007/2008
West Bromwich Albion,Jamie McGovern,18,Right-Back,Glentoran,?,out,Summer,NA,Championship,2007,2007/2008
West Bromwich Albion,Curtis Davies,22,Centre-Back,Aston Villa,Loan,out,Summer,0,Championship,2007,2007/2008
West Bromwich Albion,Bostjan Cesar,25,Centre-Back,Marseille,"End of loanMay 1, 2008",out,Summer,0,Championship,2007,2007/2008
Wolverhampton Wanderers,Freddy Eastwood,23,Centre-Forward,Southend United,£2.03m,in,Summer,2.03,Championship,2007,2007/2008
Wolverhampton Wanderers,Matt Jarvis,21,Left Winger,Gillingham FC,£675Th.,in,Summer,0.675,Championship,2007,2007/2008
Wolverhampton Wanderers,Stephen Elliott,23,Centre-Forward,Sunderland,£630Th.,in,Summer,0.63,Championship,2007,2007/2008
Wolverhampton Wanderers,Darren Ward,28,Centre-Back,Crystal Palace,£248Th.,in,Summer,0.248,Championship,2007,2007/2008
Wolverhampton Wanderers,Darron Gibson,19,Central Midfield,Man Utd U23,Loan,in,Summer,0,Championship,2007,2007/2008
Wolverhampton Wanderers,Graham Stack,25,Goalkeeper,Reading,Loan,in,Summer,0,Championship,2007,2007/2008
Wolverhampton Wanderers,Kevin Foley,22,Right-Back,Luton,Free transfer,in,Summer,0,Championship,2007,2007/2008
Wolverhampton Wanderers,Michael Gray,32,Left-Back,Blackburn,Free transfer,in,Summer,0,Championship,2007,2007/2008
Wolverhampton Wanderers,Stephen Gleeson,19,Central Midfield,Stockport,"End of loanMay 1, 2008",in,Summer,0,Championship,2007,2007/2008
Wolverhampton Wanderers,Dan Jones,21,Left-Back,Northampton,"End of loanMay 1, 2008",in,Summer,0,Championship,2007,2007/2008
Wolverhampton Wanderers,Charlie Mulgrew,22,Centre-Back,Southend United,"End of loanMay 1, 2008",in,Summer,0,Championship,2007,2007/2008
Wolverhampton Wanderers,Keith Lowe,22,Centre-Back,Port Vale,"End of loanMay 1, 2008",in,Summer,0,Championship,2007,2007/2008
Wolverhampton Wanderers,Elliott Bennett,18,Right-Back,Wolves U18,-,in,Summer,0,Championship,2007,2007/2008
Wolverhampton Wanderers,Liam Hughes,18,Centre-Forward,Wolves U18,-,in,Summer,0,Championship,2007,2007/2008
Wolverhampton Wanderers,Mark Salmon,18,Central Midfield,Wolves U18,-,in,Summer,0,Championship,2007,2007/2008
Wolverhampton Wanderers,Alex Melbourne,17,Right-Back,Wolves U18,-,in,Summer,0,Championship,2007,2007/2008
Wolverhampton Wanderers,Jay Bothroyd,25,Centre-Forward,Stoke City,"End of loanApr 1, 2008",in,Summer,0,Championship,2007,2007/2008
Wolverhampton Wanderers,Jody Craddock,32,Centre-Back,Stoke City,"End of loanSep 1, 2007",in,Summer,0,Championship,2007,2007/2008
Wolverhampton Wanderers,Mark Little,19,Right-Back,Northampton,"End of loanApr 10, 2008",in,Summer,0,Championship,2007,2007/2008
Wolverhampton Wanderers,Tomasz Frankowski,32,Centre-Forward,CD Tenerife,"End of loanJun 30, 2007",in,Summer,0,Championship,2007,2007/2008
Wolverhampton Wanderers,Michael McIndoe,27,Left Winger,Bristol City,£248Th.,out,Summer,0.248,Championship,2007,2007/2008
Wolverhampton Wanderers,Jemal Johnson,22,Left Winger,MK Dons,£135Th.,out,Summer,0.135,Championship,2007,2007/2008
Wolverhampton Wanderers,Jamie Clapham,31,Left-Back,Leeds,Loan,out,Summer,0,Championship,2007,2007/2008
Wolverhampton Wanderers,Jody Craddock,32,Centre-Back,Stoke City,Loan,out,Summer,0,Championship,2007,2007/2008
Wolverhampton Wanderers,Dan Jones,20,Left-Back,Northampton,Loan,out,Summer,0,Championship,2007,2007/2008
Wolverhampton Wanderers,Keith Lowe,21,Centre-Back,Port Vale,Loan,out,Summer,0,Championship,2007,2007/2008
Wolverhampton Wanderers,Elliott Bennett,18,Right-Back,Crewe Alexandra,Loan,out,Summer,0,Championship,2007,2007/2008
Wolverhampton Wanderers,Carl Cort,29,Centre-Forward,Leicester,Free transfer,out,Summer,0,Championship,2007,2007/2008
Wolverhampton Wanderers,Rohan Ricketts,24,Attacking Midfield,Barnsley FC,Free transfer,out,Summer,0,Championship,2007,2007/2008
Wolverhampton Wanderers,Michael Oakes,33,Goalkeeper,Cardiff,Free transfer,out,Summer,0,Championship,2007,2007/2008
Wolverhampton Wanderers,Jackie McNamara,33,Right-Back,Aberdeen FC,Free transfer,out,Summer,0,Championship,2007,2007/2008
Wolverhampton Wanderers,Graham Stack,26,Goalkeeper,Reading,"End of loanMay 31, 2008",out,Summer,0,Championship,2007,2007/2008
Wolverhampton Wanderers,Darron Gibson,20,Central Midfield,Man Utd U23,"End of loanMay 31, 2008",out,Summer,0,Championship,2007,2007/2008
Wolverhampton Wanderers,Kevin Kyle,26,Centre-Forward,Coventry,"End of loanMay 1, 2008",out,Summer,0,Championship,2007,2007/2008
Southampton FC,Wayne Thomas,28,Centre-Back,Burnley,£1.53m,in,Summer,1.53,Championship,2007,2007/2008
Southampton FC,Youssef Safri,30,Defensive Midfield,Norwich,£1.01m,in,Summer,1.01,Championship,2007,2007/2008
Southampton FC,Andrew Davies,22,Centre-Back,Middlesbrough,£270Th.,in,Summer,0.27,Championship,2007,2007/2008
Southampton FC,Lucién Mettomo,30,Centre-Back,FC Luzern,Free transfer,in,Summer,0,Championship,2007,2007/2008
Southampton FC,Jason Euell,30,Second Striker,Middlesbrough,Free transfer,in,Summer,0,Championship,2007,2007/2008
Southampton FC,Adam Hammill,19,Right Winger,Liverpool U23,Loan,in,Summer,0,Championship,2007,2007/2008
Southampton FC,Grégory Vignal,26,Left-Back,Lens,Loan,in,Summer,0,Championship,2007,2007/2008
Southampton FC,Alan Bennett,25,Centre-Back,Reading,Loan,in,Summer,0,Championship,2007,2007/2008
Southampton FC,Christian Dailly,33,Centre-Back,West Ham,Loan,in,Summer,0,Championship,2007,2007/2008
Southampton FC,Philip Ifil,20,Right-Back,Spurs,Loan,in,Summer,0,Championship,2007,2007/2008
Southampton FC,Stern John,30,Centre-Forward,Sunderland,?,in,Summer,NA,Championship,2007,2007/2008
Southampton FC,Grzegorz Rasiak,29,Centre-Forward,Bolton,"End of loanMay 1, 2008",in,Summer,0,Championship,2007,2007/2008
