Rank,Club,Country,Level,Elo,From,To
None,Dinamo Zagreb,YUG,1,1461.70458984,1952-07-06,1952-07-23
None,Dinamo Zagreb,YUG,1,1481.70458984,1952-07-24,1952-08-31
None,Dinamo Zagreb,YUG,1,1478.90319824,1952-09-01,1952-09-14
None,Dinamo Zagreb,YUG,1,1475.80053711,1952-09-15,1952-09-22
None,Dinamo Zagreb,YUG,1,1470.80053711,1952-09-23,1952-09-28
None,Dinamo Zagreb,YUG,1,1466.21057129,1952-09-29,1952-10-12
None,Dinamo Zagreb,YUG,1,1461.58496094,1952-10-13,1952-10-19
None,Dinamo Zagreb,YUG,1,1465.21057129,1952-10-20,1952-10-26
None,Dinamo Zagreb,YUG,1,1474.40942383,1952-10-27,1952-11-09
None,Dinamo Zagreb,YUG,1,1479.76599121,1952-11-10,1952-11-16
None,Dinamo Zagreb,YUG,1,1470.62109375,1952-11-17,1952-11-23
None,Dinamo Zagreb,YUG,1,1464.54089355,1952-11-24,1952-12-07
None,Dinamo Zagreb,YUG,1,1472.16943359,1952-12-08,1952-12-14
None,Dinamo Zagreb,YUG,1,1474.76269531,1952-12-15,1952-12-25
None,Dinamo Zagreb,YUG,1,1469.76269531,1952-12-26,1953-03-08
None,Dinamo Zagreb,YUG,1,1479.37902832,1953-03-09,1953-03-15
None,Dinamo Zagreb,YUG,1,1489.66040039,1953-03-16,1953-03-22
None,Dinamo Zagreb,YUG,1,1475.62646484,1953-03-23,1953-03-29
None,Dinamo Zagreb,YUG,1,1472.55932617,1953-03-30,1953-04-19
None,Dinamo Zagreb,YUG,1,1463.09765625,1953-04-20,1953-04-26
None,Dinamo Zagreb,YUG,1,1455.6776123,1953-04-27,1953-05-24
None,Dinamo Zagreb,YUG,1,1453.36108398,1953-05-25,1953-05-31
None,Dinamo Zagreb,YUG,1,1466.64074707,1953-06-01,1953-06-14
None,Dinamo Zagreb,YUG,1,1461.85595703,1953-06-15,1953-06-17
None,Dinamo Zagreb,YUG,1,1470.14868164,1953-06-18,1953-06-21
None,Dinamo Zagreb,YUG,1,1475.10742188,1953-06-22,1953-08-30
None,Dinamo Zagreb,YUG,1,1490.23791504,1953-08-31,1953-09-09
None,Dinamo Zagreb,YUG,1,1498.06066895,1953-09-10,1953-09-13
