Rank,Club,Country,Level,Elo,From,To
None,Lok Zagreb,YUG,1,1461.70458984,1952-07-06,1952-07-23
None,Lok Zagreb,YUG,1,1481.70458984,1952-07-24,1952-08-31
None,Lok Zagreb,YUG,1,1496.18273926,1952-09-01,1952-09-14
None,Lok Zagreb,YUG,1,1487.12402344,1952-09-15,1952-09-22
None,Lok Zagreb,YUG,1,1482.12402344,1952-09-23,1952-09-28
None,Lok Zagreb,YUG,1,1479.37695312,1952-09-29,1952-10-12
None,Lok Zagreb,YUG,1,1469.11206055,1952-10-13,1952-10-19
None,Lok Zagreb,YUG,1,1471.25402832,1952-10-20,1952-10-26
None,Lok Zagreb,YUG,1,1466.40625,1952-10-27,1952-11-09
None,Lok Zagreb,YUG,1,1454.48132324,1952-11-10,1952-11-16
None,Lok Zagreb,YUG,1,1452.69567871,1952-11-17,1952-11-23
None,Lok Zagreb,YUG,1,1445.17541504,1952-11-24,1952-12-07
None,Lok Zagreb,YUG,1,1455.85754395,1952-12-08,1952-12-14
None,Lok Zagreb,YUG,1,1453.26428223,1952-12-15,1952-12-25
None,Lok Zagreb,YUG,1,1448.26428223,1952-12-26,1953-03-08
None,Lok Zagreb,YUG,1,1445.56506348,1953-03-09,1953-03-15
None,Lok Zagreb,YUG,1,1452.1229248,1953-03-16,1953-03-22
None,Lok Zagreb,YUG,1,1468.10302734,1953-03-23,1953-03-29
None,Lok Zagreb,YUG,1,1478.62402344,1953-03-30,1953-04-16
None,Lok Zagreb,YUG,1,1466.3782959,1953-04-17,1953-04-19
None,Lok Zagreb,YUG,1,1464.38977051,1953-04-20,1953-04-26
None,Lok Zagreb,YUG,1,1469.79064941,1953-04-27,1953-05-24
None,Lok Zagreb,YUG,1,1474.05810547,1953-05-25,1953-05-31
None,Lok Zagreb,YUG,1,1471.14916992,1953-06-01,1953-06-14
None,Lok Zagreb,YUG,1,1467.52453613,1953-06-15,1953-06-21
None,Lok Zagreb,YUG,1,1462.5657959,1953-06-22,1953-08-30
None,Lok Zagreb,YUG,1,1453.29248047,1953-08-31,1953-09-06
