id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
70254.0,4.0,BlockedShot,0.915,0.61,0.0785958692431449,Jurado,h,582.0,OpenPlay,2015.0,RightFoot,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,Ivelin Popov,Cross
70255.0,4.0,BlockedShot,0.8640000152587891,0.5359999847412109,0.0846798568964004,Roman Shirokov,h,2891.0,OpenPlay,2015.0,RightFoot,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,,BallTouch
70256.0,6.0,SavedShot,0.93,0.3940000152587891,0.3744776248931885,Quincy Promes,h,2815.0,OpenPlay,2015.0,RightFoot,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,,None
70257.0,8.0,MissedShots,0.754000015258789,0.625,0.0129862641915678,Denis Glushakov,h,2814.0,SetPiece,2015.0,LeftFoot,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,,None
70259.0,13.0,BlockedShot,0.8580000305175781,0.3209999847412109,0.0421432107686996,Yura Movsisyan,h,3127.0,OpenPlay,2015.0,RightFoot,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,Roman Shirokov,Pass
70260.0,13.0,BlockedShot,0.754000015258789,0.4579999923706054,0.0231211315840482,Quincy Promes,h,2815.0,OpenPlay,2015.0,RightFoot,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,Ivelin Popov,Pass
70261.0,17.0,MissedShots,0.8959999847412109,0.65,0.0090975575149059,Serdar Tasci,h,2650.0,OpenPlay,2015.0,Head,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,Roman Shirokov,Aerial
70262.0,17.0,MissedShots,0.8090000152587891,0.635,0.0287626981735229,Jurado,h,582.0,FromCorner,2015.0,RightFoot,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,Roman Shirokov,Cross
70263.0,23.0,SavedShot,0.963000030517578,0.5629999923706055,0.3868168592453003,Ivelin Popov,h,2817.0,FromCorner,2015.0,Head,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,Roman Shirokov,Cross
70264.0,23.0,Goal,0.9790000152587892,0.509000015258789,0.933967351913452,Serdar Tasci,h,2650.0,FromCorner,2015.0,RightFoot,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,,Rebound
70265.0,27.0,BlockedShot,0.720999984741211,0.4070000076293945,0.0157807525247335,Ivelin Popov,h,2817.0,OpenPlay,2015.0,RightFoot,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,Roman Shirokov,Pass
70267.0,32.0,MissedShots,0.7630000305175781,0.639000015258789,0.0137760723009705,Jurado,h,582.0,FromCorner,2015.0,RightFoot,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,,Aerial
70268.0,35.0,BlockedShot,0.926999969482422,0.2520000076293945,0.0232293494045734,Ivelin Popov,h,2817.0,FromCorner,2015.0,RightFoot,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,,None
70269.0,36.0,ShotOnPost,0.8080000305175781,0.7530000305175781,0.02155870385468,Jurado,h,582.0,OpenPlay,2015.0,RightFoot,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,Dmitri Kombarov,Pass
70270.0,38.0,BlockedShot,0.8880000305175781,0.66,0.0563245378434658,Jurado,h,582.0,OpenPlay,2015.0,RightFoot,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,,None
70271.0,40.0,MissedShots,0.8080000305175781,0.4979999923706055,0.0325610227882862,Ivelin Popov,h,2817.0,FromCorner,2015.0,RightFoot,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,,None
70273.0,42.0,MissedShots,0.6980000305175781,0.2710000038146972,0.0068915877491235,Jurado,h,582.0,OpenPlay,2015.0,RightFoot,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,Serdar Tasci,TakeOn
70275.0,45.0,SavedShot,0.7769999694824219,0.500999984741211,0.0339450649917125,Jurado,h,582.0,OpenPlay,2015.0,RightFoot,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,Dmitri Kombarov,Pass
70277.0,50.0,BlockedShot,0.7719999694824219,0.5929999923706055,0.0262986980378627,Ivelin Popov,h,2817.0,OpenPlay,2015.0,RightFoot,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,Salvatore Bocchetti,Pass
70278.0,52.0,MissedShots,0.735,0.524000015258789,0.0207923091948032,Roman Shirokov,h,2891.0,OpenPlay,2015.0,RightFoot,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,Dmitri Kombarov,Pass
70280.0,59.0,SavedShot,0.8019999694824219,0.2689999961853027,0.0183185134083032,Denis Glushakov,h,2814.0,OpenPlay,2015.0,RightFoot,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,Ivelin Popov,Pass
70281.0,60.0,SavedShot,0.8209999847412109,0.52,0.1290151327848434,Quincy Promes,h,2815.0,OpenPlay,2015.0,RightFoot,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,Denis Glushakov,TakeOn
70284.0,70.0,BlockedShot,0.88,0.344000015258789,0.0639963448047638,Roman Shirokov,h,2891.0,OpenPlay,2015.0,RightFoot,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,Evgeni Makeev,Pass
70285.0,76.0,BlockedShot,0.7069999694824218,0.4059999847412109,0.0139129040762782,Denis Glushakov,h,2814.0,OpenPlay,2015.0,RightFoot,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,Roman Shirokov,Pass
70286.0,77.0,BlockedShot,0.7290000152587891,0.3840000152587891,0.0424462966620922,Dmitri Kombarov,h,2821.0,DirectFreekick,2015.0,LeftFoot,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,,Standard
70287.0,78.0,SavedShot,0.9519999694824218,0.509000015258789,0.5752363204956055,Zé Luís,h,2818.0,OpenPlay,2015.0,RightFoot,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,Quincy Promes,HeadPass
70288.0,78.0,Goal,0.926999969482422,0.5320000076293945,0.1139373630285263,Zé Luís,h,2818.0,FromCorner,2015.0,RightFoot,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,Dmitri Kombarov,Cross
70289.0,81.0,MissedShots,0.830999984741211,0.45,0.0232689157128334,Denis Davydov,h,3130.0,OpenPlay,2015.0,RightFoot,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,,Aerial
70290.0,82.0,MissedShots,0.8330000305175781,0.5529999923706055,0.1125435382127761,Zé Luís,h,2818.0,OpenPlay,2015.0,LeftFoot,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,Denis Glushakov,TakeOn
70291.0,84.0,SavedShot,0.8580000305175781,0.68,0.0515356995165348,Denis Davydov,h,3130.0,OpenPlay,2015.0,RightFoot,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,Quincy Promes,Pass
70292.0,84.0,MissedShots,0.7819999694824219,0.4120000076293945,0.0309591349214315,Denis Davydov,h,3130.0,OpenPlay,2015.0,RightFoot,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,Jano Ananidze,Pass
70293.0,88.0,MissedShots,0.7909999847412109,0.6909999847412109,0.0189993884414434,Denis Davydov,h,3130.0,OpenPlay,2015.0,RightFoot,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,Quincy Promes,Pass
70294.0,89.0,MissedShots,0.8859999847412109,0.49,0.0584915466606617,Zé Luís,h,2818.0,OpenPlay,2015.0,Head,2349.0,Spartak Moscow,FC Ufa,2.0,2.0,2015-07-17 20:00:00,Dmitri Kombarov,Cross
