Rank,Club,Country,Level,Elo,From,To
None,Engordany,AND,0,758.914855957,2018-06-28,2018-06-28
None,Engordany,AND,0,763.530578613,2018-06-29,2018-07-05
None,Engordany,AND,0,775.02331543,2018-07-06,2018-07-12
None,Engordany,AND,0,774.553527832,2018-07-13,2018-07-19
None,Engordany,AND,0,774.267272949,2018-07-20,2018-07-26
None,Engordany,AND,0,779.024719238,2018-07-27,2018-08-02
None,Engordany,AND,0,773.346191406,2018-08-03,2019-06-25
None,Engordany,AND,0,780.683227539,2019-06-26,2019-06-27
None,Engordany,AND,0,797.661193848,2019-06-28,2019-06-28
None,Engordany,AND,0,795.76550293,2019-06-29,2019-07-04
None,Engordany,AND,0,789.017578125,2019-07-05,2019-07-11
None,Engordany,AND,0,786.849487305,2019-07-12,2019-07-18
None,Engordany,AND,0,786.567749023,2019-07-19,2019-07-23
None,Engordany,AND,0,786.973876953,2019-07-24,2019-08-01
None,Engordany,AND,0,786.545410156,2019-08-02,2020-08-08
None,Engordany,AND,0,784.189453125,2020-08-09,2020-08-18
None,Engordany,AND,0,776.356933594,2020-08-19,2020-08-20
None,Engordany,AND,0,782.71472168,2020-08-21,2020-09-17
None,Engordany,AND,0,781.317626953,2020-09-18,2021-06-22
None,Engordany,AND,0,795.215332031,2021-06-23,2021-06-25
None,Engordany,AND,0,791.18347168,2021-06-26,2021-07-01
