club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Borussia Mönchengladbach,Max Eberl,31,Right-Back,Retired,-,out,Summer,0,1 Bundesliga,2005,2005/2006
Borussia Mönchengladbach,Wesley Sonck,26,Centre-Forward,Ajax,"End of loanJun 30, 2005",out,Summer,0,1 Bundesliga,2005,2005/2006
Hannover 96,Thomas Brdaric,30,Centre-Forward,VfL Wolfsburg,£1.62m,in,Summer,1.62,1 Bundesliga,2005,2005/2006
Hannover 96,Vahid Hashemian,28,Centre-Forward,Bayern Munich,£1.17m,in,Summer,1.17,1 Bundesliga,2005,2005/2006
Hannover 96,Hanno Balitsch,24,Defensive Midfield,1.FSV Mainz 05,£900Th.,in,Summer,0.9,1 Bundesliga,2005,2005/2006
Hannover 96,Chavdar Yankov,21,Central Midfield,Slavia Sofia,Loan fee:£900Th.,in,Summer,0.9,1 Bundesliga,2005,2005/2006
Hannover 96,Michael Delura,20,Right Winger,FC Schalke 04,Loan fee:£90Th.,in,Summer,0.09,1 Bundesliga,2005,2005/2006
Hannover 96,Jan Rosenthal,19,Second Striker,Hannover 96 U19,-,in,Summer,0,1 Bundesliga,2005,2005/2006
Hannover 96,Morten Jensen,17,Goalkeeper,Hannover 96 U19,-,in,Summer,0,1 Bundesliga,2005,2005/2006
Hannover 96,Johannes Dietwald,20,Defensive Midfield,Hannover 96 II,-,in,Summer,0,1 Bundesliga,2005,2005/2006
Hannover 96,Hendrik Hahne,19,Attacking Midfield,Hannover 96 U19,-,in,Summer,0,1 Bundesliga,2005,2005/2006
Hannover 96,Ricardo Sousa,26,Attacking Midfield,De Graafschap,"End of loanJun 30, 2005",in,Summer,0,1 Bundesliga,2005,2005/2006
Hannover 96,Mohamadou Idrissou,25,Centre-Forward,SM Caen,"End of loanJun 30, 2005",in,Summer,0,1 Bundesliga,2005,2005/2006
Hannover 96,Stanko Svitlica,29,Centre-Forward,LR Ahlen,"End of loanJun 30, 2005",in,Summer,0,1 Bundesliga,2005,2005/2006
Hannover 96,Leandro,30,Centre-Forward,Grasshoppers,£270Th.,out,Summer,0.27,1 Bundesliga,2005,2005/2006
Hannover 96,Danijel Stefulj,32,Right-Back,SC Paderborn,Free transfer,out,Summer,0,1 Bundesliga,2005,2005/2006
Hannover 96,Stanko Svitlica,29,Centre-Forward,LR Ahlen,Free transfer,out,Summer,0,1 Bundesliga,2005,2005/2006
Hannover 96,Gürman Agac,22,Centre-Back,Kickers Emden,Free transfer,out,Summer,0,1 Bundesliga,2005,2005/2006
Hannover 96,Denis Wolf,22,Attacking Midfield,F. Düsseldorf,Loan,out,Summer,0,1 Bundesliga,2005,2005/2006
Hannover 96,Jiri Kaufman,25,Centre-Forward,Karlsruher SC,Free transfer,out,Summer,0,1 Bundesliga,2005,2005/2006
Hannover 96,Daniel Haas,21,Goalkeeper,TSG Hoffenheim,Loan,out,Summer,0,1 Bundesliga,2005,2005/2006
Hannover 96,Nebojsa Krupnikovic,31,Attacking Midfield,Arm. Bielefeld,Free transfer,out,Summer,0,1 Bundesliga,2005,2005/2006
Hannover 96,Julian de Guzmán,24,Defensive Midfield,Dep. La Coruña,Free transfer,out,Summer,0,1 Bundesliga,2005,2005/2006
Hannover 96,Vladimir But,27,Attacking Midfield,Shinnik,Free transfer,out,Summer,0,1 Bundesliga,2005,2005/2006
Hannover 96,Roman Wallner,23,Centre-Forward,Admira Wacker,Loan,out,Summer,0,1 Bundesliga,2005,2005/2006
Hannover 96,Thomas Schneider,32,Centre-Back,Retired,-,out,Summer,0,1 Bundesliga,2005,2005/2006
Hannover 96,Markus Schinner,24,Left Midfield,Hannover 96 II,-,out,Summer,0,1 Bundesliga,2005,2005/2006
Hannover 96,Dame Diouf,27,Centre-Back,Without Club,-,out,Summer,0,1 Bundesliga,2005,2005/2006
Hannover 96,Tranquillo Barnetta,20,Attacking Midfield,Bay. Leverkusen,"End of loanJun 30, 2005",out,Summer,0,1 Bundesliga,2005,2005/2006
Hannover 96,Veljko Paunovic,27,Centre-Forward,Atlético Madrid,"End of loanJun 30, 2005",out,Summer,0,1 Bundesliga,2005,2005/2006
1.FC Nuremberg,Jan Polak,24,Defensive Midfield,Slovan Liberec,£1.35m,in,Summer,1.35,1 Bundesliga,2005,2005/2006
1.FC Nuremberg,Javier Pinola,22,Centre-Back,Atlético Madrid,Loan fee:£270Th.,in,Summer,0.27,1 Bundesliga,2005,2005/2006
1.FC Nuremberg,Benjamin Lense,26,Right-Back,Arm. Bielefeld,Free transfer,in,Summer,0,1 Bundesliga,2005,2005/2006
1.FC Nuremberg,Ivan Saenko,21,Right Winger,Karlsruher SC,Free transfer,in,Summer,0,1 Bundesliga,2005,2005/2006
1.FC Nuremberg,Jaouhar Mnari,28,Defensive Midfield,Esperance,Free transfer,in,Summer,0,1 Bundesliga,2005,2005/2006
1.FC Nuremberg,Adel Chedli,28,Central Midfield,FC Istres,Free transfer,in,Summer,0,1 Bundesliga,2005,2005/2006
1.FC Nuremberg,Chhunly Pagenburg,18,Centre-Forward,Nürnberg U19,-,in,Summer,0,1 Bundesliga,2005,2005/2006
1.FC Nuremberg,Marcel Ketelaer,27,Left Midfield,LR Ahlen,£63Th.,out,Summer,0.063,1 Bundesliga,2005,2005/2006
1.FC Nuremberg,Tigrao,22,Defender,Prudentópolis,Free transfer,out,Summer,0,1 Bundesliga,2005,2005/2006
1.FC Nuremberg,Tommy Svindal Larsen,31,Defensive Midfield,Odd Grenland,Free transfer,out,Summer,0,1 Bundesliga,2005,2005/2006
1.FC Nuremberg,Dirk Langerbein,33,Goalkeeper,RW Essen,Free transfer,out,Summer,0,1 Bundesliga,2005,2005/2006
1.FC Nuremberg,Tomasz Hajto,32,Centre-Back,Southampton,Free transfer,out,Summer,0,1 Bundesliga,2005,2005/2006
1.FC Nuremberg,Frank Wiblishauser,27,Left-Back,FC St. Gallen,Free transfer,out,Summer,0,1 Bundesliga,2005,2005/2006
1.FC Nuremberg,Pekka Lagerblom,22,Defensive Midfield,Werder Bremen,"End of loanJun 30, 2005",out,Summer,0,1 Bundesliga,2005,2005/2006
1.FC Nuremberg,Lawrence Aidoo,23,Centre-Back,Bor. M'gladbach,"End of loanJun 30, 2005",out,Summer,0,1 Bundesliga,2005,2005/2006
VfL Wolfsburg,Mike Hanke,21,Centre-Forward,FC Schalke 04,£3.60m,in,Summer,3.6,1 Bundesliga,2005,2005/2006
VfL Wolfsburg,Alex Costa,25,Right-Back,Benfica,£1.62m,in,Summer,1.62,1 Bundesliga,2005,2005/2006
VfL Wolfsburg,Matthias Langkamp,21,Centre-Back,Arm. Bielefeld,£1.17m,in,Summer,1.17,1 Bundesliga,2005,2005/2006
VfL Wolfsburg,Abuda,19,Centre-Forward,Corinthians,£248Th.,in,Summer,0.248,1 Bundesliga,2005,2005/2006
VfL Wolfsburg,Levan Tskitishvili,28,Left Midfield,Metallurg D.,£225Th.,in,Summer,0.225,1 Bundesliga,2005,2005/2006
VfL Wolfsburg,Bojan Neziri,23,Left-Back,Metallurg D.,Loan fee:£135Th.,in,Summer,0.135,1 Bundesliga,2005,2005/2006
VfL Wolfsburg,Peter Van der Heyden,28,Left-Back,Club Brugge,Free transfer,in,Summer,0,1 Bundesliga,2005,2005/2006
VfL Wolfsburg,Steve Marlet,31,Centre-Forward,Fulham,Free transfer,in,Summer,0,1 Bundesliga,2005,2005/2006
VfL Wolfsburg,Christopher Lamprecht,20,Right-Back,Wolfsburg II,-,in,Summer,0,1 Bundesliga,2005,2005/2006
VfL Wolfsburg,Cédric Makiadi,21,Central Midfield,Wolfsburg II,-,in,Summer,0,1 Bundesliga,2005,2005/2006
