club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
FC Schalke 04,Levan Kenia,17,Attacking Midfield,Schalke 04 U19,-,in,Summer,0,1 Bundesliga,2008,2008/2009
FC Schalke 04,Carlos Zambrano,18,Centre-Back,Schalke 04 U19,-,in,Summer,0,1 Bundesliga,2008,2008/2009
FC Schalke 04,Mohamed Amsif,19,Goalkeeper,Schalke 04 U19,-,in,Summer,0,1 Bundesliga,2008,2008/2009
FC Schalke 04,Mimoun Azaouagh,25,Attacking Midfield,VfL Bochum,"End of loanJun 30, 2008",in,Summer,0,1 Bundesliga,2008,2008/2009
FC Schalke 04,Sören Larsen,26,Centre-Forward,Toulouse,£2.70m,out,Summer,2.7,1 Bundesliga,2008,2008/2009
FC Schalke 04,Mimoun Azaouagh,25,Attacking Midfield,VfL Bochum,£900Th.,out,Summer,0.9,1 Bundesliga,2008,2008/2009
FC Schalke 04,Zlatan Bajramovic,28,Defensive Midfield,E. Frankfurt,Free transfer,out,Summer,0,1 Bundesliga,2008,2008/2009
FC Schalke 04,Mathias Abel,27,Centre-Back,1.FC K'lautern,Free transfer,out,Summer,0,1 Bundesliga,2008,2008/2009
Borussia Mönchengladbach,Karim Matmour,23,Right Winger,SC Freiburg,£2.34m,in,Summer,2.34,1 Bundesliga,2008,2008/2009
Borussia Mönchengladbach,Michael Bradley,21,Central Midfield,Heerenveen,£2.25m,in,Summer,2.25,1 Bundesliga,2008,2008/2009
Borussia Mönchengladbach,Jan-Ingwer Callsen-Bracker,23,Centre-Back,Bay. Leverkusen,£675Th.,in,Summer,0.675,1 Bundesliga,2008,2008/2009
Borussia Mönchengladbach,Gal Alberman,25,Defensive Midfield,B. Jerusalem,£585Th.,in,Summer,0.585,1 Bundesliga,2008,2008/2009
Borussia Mönchengladbach,Jean-Sébastien Jaurès,30,Left-Back,AJ Auxerre,Free transfer,in,Summer,0,1 Bundesliga,2008,2008/2009
Borussia Mönchengladbach,Frederic Löhe,19,Goalkeeper,M'gladbach II,-,in,Summer,0,1 Bundesliga,2008,2008/2009
Borussia Mönchengladbach,David Degen,25,Right Midfield,FC Basel,"End of loanJun 30, 2008",in,Summer,0,1 Bundesliga,2008,2008/2009
Borussia Mönchengladbach,Zé António,31,Centre-Back,Manisaspor,"End of loanJun 30, 2008",in,Summer,0,1 Bundesliga,2008,2008/2009
Borussia Mönchengladbach,Nando Rafael,24,Centre-Forward,Aarhus GF,£423Th.,out,Summer,0.423,1 Bundesliga,2008,2008/2009
Borussia Mönchengladbach,Kasper Bögelund,27,Right-Back,Aalborg BK,Free transfer,out,Summer,0,1 Bundesliga,2008,2008/2009
Borussia Mönchengladbach,Robert Fleßers,21,Defensive Midfield,1.FSV Mainz 05,Free transfer,out,Summer,0,1 Bundesliga,2008,2008/2009
Borussia Mönchengladbach,Zé António,31,Centre-Back,Racing,Free transfer,out,Summer,0,1 Bundesliga,2008,2008/2009
Borussia Mönchengladbach,David Degen,25,Right Midfield,BSC Young Boys,Free transfer,out,Summer,0,1 Bundesliga,2008,2008/2009
Borussia Mönchengladbach,Eugen Polanski,22,Defensive Midfield,Getafe,Free transfer,out,Summer,0,1 Bundesliga,2008,2008/2009
Borussia Mönchengladbach,Uwe Gospodarek,35,Goalkeeper,Without Club,-,out,Summer,0,1 Bundesliga,2008,2008/2009
Bayer 04 Leverkusen,Renato Augusto,20,Central Midfield,Flamengo,£4.68m,in,Summer,4.68,1 Bundesliga,2008,2008/2009
Bayer 04 Leverkusen,Constant Djakpa,21,Left-Back,Pandurii,£900Th.,in,Summer,0.9,1 Bundesliga,2008,2008/2009
Bayer 04 Leverkusen,Michal Kadlec,23,Centre-Back,Sparta Praha,Loan fee:£900Th.,in,Summer,0.9,1 Bundesliga,2008,2008/2009
Bayer 04 Leverkusen,Henrique,21,Centre-Back,FC Barcelona,Loan fee:£360Th.,in,Summer,0.36,1 Bundesliga,2008,2008/2009
Bayer 04 Leverkusen,Patrick Helmes,24,Centre-Forward,1. FC Köln,Free transfer,in,Summer,0,1 Bundesliga,2008,2008/2009
Bayer 04 Leverkusen,Bastian Oczipka,19,Left-Back,Leverkusen U19,-,in,Summer,0,1 Bundesliga,2008,2008/2009
Bayer 04 Leverkusen,Richard Sukuta-Pasu,18,Centre-Forward,Leverkusen U19,-,in,Summer,0,1 Bundesliga,2008,2008/2009
Bayer 04 Leverkusen,Marcel Risse,18,Right Midfield,Leverkusen U19,-,in,Summer,0,1 Bundesliga,2008,2008/2009
Bayer 04 Leverkusen,Stefan Reinartz,19,Defensive Midfield,Leverkusen II,-,in,Summer,0,1 Bundesliga,2008,2008/2009
Bayer 04 Leverkusen,Jens Hegeler,20,Central Midfield,Leverkusen II,-,in,Summer,0,1 Bundesliga,2008,2008/2009
Bayer 04 Leverkusen,Michal Papadopulos,23,Centre-Forward,Energie Cottbus,"End of loanJun 30, 2008",in,Summer,0,1 Bundesliga,2008,2008/2009
Bayer 04 Leverkusen,Paul Freier,28,Right Midfield,VfL Bochum,£990Th.,out,Summer,0.99,1 Bundesliga,2008,2008/2009
Bayer 04 Leverkusen,Dmitri Bulykin,28,Centre-Forward,RSC Anderlecht,£900Th.,out,Summer,0.9,1 Bundesliga,2008,2008/2009
Bayer 04 Leverkusen,Jan-Ingwer Callsen-Bracker,23,Centre-Back,Bor. M'gladbach,£675Th.,out,Summer,0.675,1 Bundesliga,2008,2008/2009
Bayer 04 Leverkusen,Michal Papadopulos,23,Centre-Forward,Mladá Boleslav,£270Th.,out,Summer,0.27,1 Bundesliga,2008,2008/2009
Bayer 04 Leverkusen,Bastian Oczipka,19,Left-Back,Hansa Rostock,Loan,out,Summer,0,1 Bundesliga,2008,2008/2009
Bayer 04 Leverkusen,Sergej Barbarez,36,Second Striker,Retired,-,out,Summer,0,1 Bundesliga,2008,2008/2009
Bayer 04 Leverkusen,Carsten Ramelow,34,Defensive Midfield,Leverkusen II,-,out,Summer,0,1 Bundesliga,2008,2008/2009
VfB Stuttgart,Khalid Boulahrouz,26,Centre-Back,Chelsea,£4.50m,in,Summer,4.5,1 Bundesliga,2008,2008/2009
VfB Stuttgart,Jan Simak,29,Attacking Midfield,Carl Zeiss Jena,£720Th.,in,Summer,0.72,1 Bundesliga,2008,2008/2009
VfB Stuttgart,Martin Lanig,23,Defensive Midfield,Greuther Fürth,£450Th.,in,Summer,0.45,1 Bundesliga,2008,2008/2009
VfB Stuttgart,Jens Lehmann,38,Goalkeeper,Arsenal,Free transfer,in,Summer,0,1 Bundesliga,2008,2008/2009
VfB Stuttgart,Manuel Fischer,18,Centre-Forward,Stuttgart II,-,in,Summer,0,1 Bundesliga,2008,2008/2009
VfB Stuttgart,Sebastian Rudy,18,Defensive Midfield,Stuttgart II,-,in,Summer,0,1 Bundesliga,2008,2008/2009
VfB Stuttgart,Christian Träsch,20,Defensive Midfield,Stuttgart II,-,in,Summer,0,1 Bundesliga,2008,2008/2009
VfB Stuttgart,David Pisot,20,Centre-Back,SC Paderborn,"End of loanJun 30, 2008",in,Summer,0,1 Bundesliga,2008,2008/2009
VfB Stuttgart,Danijel Ljuboja,29,Centre-Forward,VfL Wolfsburg,"End of loanJun 30, 2008",in,Summer,0,1 Bundesliga,2008,2008/2009
VfB Stuttgart,Georges Mandjeck,19,Defensive Midfield,1.FC K'lautern,"End of loanJun 30, 2008",in,Summer,0,1 Bundesliga,2008,2008/2009
VfB Stuttgart,Christian Gentner,22,Central Midfield,VfL Wolfsburg,"End of loanJun 30, 2008",in,Summer,0,1 Bundesliga,2008,2008/2009
VfB Stuttgart,Fernando Meira,30,Centre-Back,Galatasaray,£4.05m,out,Summer,4.05,1 Bundesliga,2008,2008/2009
VfB Stuttgart,Andreas Beck,21,Right-Back,TSG Hoffenheim,£2.88m,out,Summer,2.88,1 Bundesliga,2008,2008/2009
VfB Stuttgart,Christian Gentner,22,Central Midfield,VfL Wolfsburg,£2.25m,out,Summer,2.25,1 Bundesliga,2008,2008/2009
VfB Stuttgart,Antônio da Silva,30,Attacking Midfield,Karlsruher SC,£810Th.,out,Summer,0.81,1 Bundesliga,2008,2008/2009
VfB Stuttgart,Alexander Farnerud,24,Central Midfield,Bröndby IF,£720Th.,out,Summer,0.72,1 Bundesliga,2008,2008/2009
VfB Stuttgart,Raphael Schäfer,29,Goalkeeper,1.FC Nuremberg,£450Th.,out,Summer,0.45,1 Bundesliga,2008,2008/2009
VfB Stuttgart,Julian Schuster,23,Defensive Midfield,SC Freiburg,£135Th.,out,Summer,0.135,1 Bundesliga,2008,2008/2009
VfB Stuttgart,Peter Perchtold,23,Defensive Midfield,1.FC Nuremberg,Free transfer,out,Summer,0,1 Bundesliga,2008,2008/2009
VfB Stuttgart,Silvio Meißner,35,Defensive Midfield,Retired,-,out,Summer,0,1 Bundesliga,2008,2008/2009
VfB Stuttgart,David Pisot,20,Centre-Back,Stuttgart II,-,out,Summer,0,1 Bundesliga,2008,2008/2009
VfB Stuttgart,Sergiu Radu,30,Centre-Forward,VfL Wolfsburg,"End of loanJun 30, 2008",out,Summer,0,1 Bundesliga,2008,2008/2009
Hannover 96,Jan Schlaudraff,24,Second Striker,Bayern Munich,£1.80m,in,Summer,1.8,1 Bundesliga,2008,2008/2009
Hannover 96,Mario Eggimann,27,Centre-Back,Karlsruher SC,£1.26m,in,Summer,1.26,1 Bundesliga,2008,2008/2009
Hannover 96,Florian Fromlowitz,21,Goalkeeper,1.FC K'lautern,Free transfer,in,Summer,0,1 Bundesliga,2008,2008/2009
Hannover 96,Leon Balogun,20,Centre-Back,Türkiyemspor,Free transfer,in,Summer,0,1 Bundesliga,2008,2008/2009
Hannover 96,Mikael Forssell,27,Centre-Forward,Birmingham,Free transfer,in,Summer,0,1 Bundesliga,2008,2008/2009
Hannover 96,Konstantin Rausch,18,Left-Back,Hannover 96 U19,-,in,Summer,0,1 Bundesliga,2008,2008/2009
Hannover 96,Tim Hofmann,20,Centre-Back,Hannover 96 II,-,in,Summer,0,1 Bundesliga,2008,2008/2009
Hannover 96,Bastian Schulz,22,Defensive Midfield,Hannover 96 II,-,in,Summer,0,1 Bundesliga,2008,2008/2009
Hannover 96,Sören Halfar,21,Left-Back,SC Paderborn,"End of loanJun 30, 2008",in,Summer,0,1 Bundesliga,2008,2008/2009
Hannover 96,Gunnar Heidar Thorvaldsson,26,Centre-Forward,Vålerenga,"End of loanJun 30, 2008",in,Summer,0,1 Bundesliga,2008,2008/2009
Hannover 96,Gunnar Heidar Thorvaldsson,26,Centre-Forward,Esbjerg fB,£122Th.,out,Summer,0.122,1 Bundesliga,2008,2008/2009
Hannover 96,Vahid Hashemian,31,Centre-Forward,VfL Bochum,Free transfer,out,Summer,0,1 Bundesliga,2008,2008/2009
Hannover 96,Sören Halfar,21,Left-Back,SC Paderborn,Free transfer,out,Summer,0,1 Bundesliga,2008,2008/2009
Hannover 96,Frank Juric,34,Goalkeeper,Perth Glory,Free transfer,out,Summer,0,1 Bundesliga,2008,2008/2009
Hannover 96,Dariusz Zuraw,35,Centre-Back,Arka Gdynia,Free transfer,out,Summer,0,1 Bundesliga,2008,2008/2009
Hannover 96,Benjamin Lauth,26,Centre-Forward,1860 Munich,Free transfer,out,Summer,0,1 Bundesliga,2008,2008/2009
Hannover 96,Richard Golz,40,Goalkeeper,Retired,-,out,Summer,0,1 Bundesliga,2008,2008/2009
Hannover 96,Thomas Brdaric,33,Centre-Forward,Retired,-,out,Summer,0,1 Bundesliga,2008,2008/2009
VfL Wolfsburg,Andrea Barzagli,27,Centre-Back,US Palermo,£12.60m,in,Summer,12.6,1 Bundesliga,2008,2008/2009
VfL Wolfsburg,Cristian Zaccardo,26,Centre-Back,US Palermo,£6.30m,in,Summer,6.3,1 Bundesliga,2008,2008/2009
VfL Wolfsburg,Zvjezdan Misimovic,26,Attacking Midfield,1.FC Nuremberg,£3.60m,in,Summer,3.6,1 Bundesliga,2008,2008/2009
VfL Wolfsburg,Christian Gentner,22,Central Midfield,VfB Stuttgart,£2.25m,in,Summer,2.25,1 Bundesliga,2008,2008/2009
VfL Wolfsburg,Caiuby,20,Centre-Forward,Guaratinguetá,£2.25m,in,Summer,2.25,1 Bundesliga,2008,2008/2009
VfL Wolfsburg,Mahir Saglik,25,Centre-Forward,Wuppertaler SV,£135Th.,in,Summer,0.135,1 Bundesliga,2008,2008/2009
VfL Wolfsburg,Alexander Esswein,18,Right Winger,K'lautern U19,£90Th.,in,Summer,0.09,1 Bundesliga,2008,2008/2009
VfL Wolfsburg,Daniel Adlung,20,Central Midfield,Greuther Fürth,Free transfer,in,Summer,0,1 Bundesliga,2008,2008/2009
VfL Wolfsburg,Rodrigo Alvim,24,Left-Back,Belenenses SAD,Free transfer,in,Summer,0,1 Bundesliga,2008,2008/2009
VfL Wolfsburg,Marwin Hitz,20,Goalkeeper,St. Gallen U21,Free transfer,in,Summer,0,1 Bundesliga,2008,2008/2009
VfL Wolfsburg,Bernd Korzynietz,28,Right-Back,Arm. Bielefeld,Loan,in,Summer,0,1 Bundesliga,2008,2008/2009
VfL Wolfsburg,Uwe Möhrle,28,Centre-Back,FC Augsburg,"End of loanJun 30, 2008",in,Summer,0,1 Bundesliga,2008,2008/2009
VfL Wolfsburg,Sergiu Radu,30,Centre-Forward,VfB Stuttgart,"End of loanJun 30, 2008",in,Summer,0,1 Bundesliga,2008,2008/2009
VfL Wolfsburg,Isaac Boakye,26,Centre-Forward,1.FSV Mainz 05,"End of loanJun 30, 2008",in,Summer,0,1 Bundesliga,2008,2008/2009
VfL Wolfsburg,Patrick Platins,25,Goalkeeper,FC Augsburg,"End of loanJun 30, 2008",in,Summer,0,1 Bundesliga,2008,2008/2009
VfL Wolfsburg,Vlad Munteanu,27,Left Midfield,AJ Auxerre,"End of loanJun 30, 2008",in,Summer,0,1 Bundesliga,2008,2008/2009
VfL Wolfsburg,Yoshito Okubo,27,Centre-Forward,Vissel Kobe,£1.35m,out,Summer,1.35,1 Bundesliga,2008,2008/2009
VfL Wolfsburg,Marcelinho Paraíba,33,Attacking Midfield,Flamengo,£900Th.,out,Summer,0.9,1 Bundesliga,2008,2008/2009
VfL Wolfsburg,Isaac Boakye,26,Centre-Forward,1.FC Nuremberg,£405Th.,out,Summer,0.405,1 Bundesliga,2008,2008/2009
VfL Wolfsburg,Sergiu Radu,30,Centre-Forward,1. FC Köln,Loan fee:£225Th.,out,Summer,0.225,1 Bundesliga,2008,2008/2009
VfL Wolfsburg,Daniel Baier,24,Defensive Midfield,FC Augsburg,Loan,out,Summer,0,1 Bundesliga,2008,2008/2009
VfL Wolfsburg,Uwe Möhrle,28,Centre-Back,FC Augsburg,Free transfer,out,Summer,0,1 Bundesliga,2008,2008/2009
VfL Wolfsburg,Emre Öztürk,22,Right Winger,SV Sandhausen,Free transfer,out,Summer,0,1 Bundesliga,2008,2008/2009
VfL Wolfsburg,Peter Van der Heyden,31,Left-Back,1.FSV Mainz 05,Free transfer,out,Summer,0,1 Bundesliga,2008,2008/2009
VfL Wolfsburg,Facundo Quiroga,30,Centre-Back,River Plate,Free transfer,out,Summer,0,1 Bundesliga,2008,2008/2009
VfL Wolfsburg,Alexander Laas,24,Left Midfield,Arm. Bielefeld,Loan,out,Summer,0,1 Bundesliga,2008,2008/2009
VfL Wolfsburg,Cédric Makiadi,24,Central Midfield,MSV Duisburg,Loan,out,Summer,0,1 Bundesliga,2008,2008/2009
VfL Wolfsburg,Mame Niang,24,Centre-Forward,Viking FK,Loan,out,Summer,0,1 Bundesliga,2008,2008/2009
VfL Wolfsburg,Pablo Thiam,34,Defensive Midfield,Retired,-,out,Summer,0,1 Bundesliga,2008,2008/2009
VfL Wolfsburg,Danijel Ljuboja,29,Centre-Forward,VfB Stuttgart,"End of loanJun 30, 2008",out,Summer,0,1 Bundesliga,2008,2008/2009
VfL Wolfsburg,Christian Gentner,22,Central Midfield,VfB Stuttgart,"End of loanJun 30, 2008",out,Summer,0,1 Bundesliga,2008,2008/2009
SV Werder Bremen,Sebastian Prödl,21,Centre-Back,Sturm Graz,£2.25m,in,Summer,2.25,1 Bundesliga,2008,2008/2009
SV Werder Bremen,Claudio Pizarro,29,Centre-Forward,Chelsea,Loan fee:£1.80m,in,Summer,1.8,1 Bundesliga,2008,2008/2009
SV Werder Bremen,Said Husejinovic,20,Attacking Midfield,Sloboda Tuzla,£810Th.,in,Summer,0.81,1 Bundesliga,2008,2008/2009
SV Werder Bremen,Niklas Andersen,19,Centre-Back,RW Essen,Free transfer,in,Summer,0,1 Bundesliga,2008,2008/2009
SV Werder Bremen,Sebastian Mielitz,18,Goalkeeper,W. Bremen U19,-,in,Summer,0,1 Bundesliga,2008,2008/2009
SV Werder Bremen,John Jairo Mosquera,20,Centre-Forward,Alem. Aachen,"End of loanJun 30, 2008",in,Summer,0,1 Bundesliga,2008,2008/2009
SV Werder Bremen,Patrick Owomoyela,28,Right-Back,Bor. Dortmund,£2.25m,out,Summer,2.25,1 Bundesliga,2008,2008/2009
SV Werder Bremen,Tim Borowski,28,Central Midfield,Bayern Munich,Free transfer,out,Summer,0,1 Bundesliga,2008,2008/2009
SV Werder Bremen,Ivan Klasnic,28,Centre-Forward,FC Nantes,Free transfer,out,Summer,0,1 Bundesliga,2008,2008/2009
SV Werder Bremen,Pierre Womé,29,Left-Back,1. FC Köln,Free transfer,out,Summer,0,1 Bundesliga,2008,2008/2009
SV Werder Bremen,Kevin Schindler,20,Defensive Midfield,Hansa Rostock,Loan,out,Summer,0,1 Bundesliga,2008,2008/2009
SV Werder Bremen,John Jairo Mosquera,20,Centre-Forward,SönderjyskE,Loan,out,Summer,0,1 Bundesliga,2008,2008/2009
Hertha BSC,Amine Chermiti,20,Centre-Forward,ES Sahel,£1.98m,in,Summer,1.98,1 Bundesliga,2008,2008/2009
Hertha BSC,Kaká,27,Centre-Back,Coimbra,£1.71m,in,Summer,1.71,1 Bundesliga,2008,2008/2009
Hertha BSC,Valeri Domovchiyski,21,Centre-Forward,Levski Sofia,£900Th.,in,Summer,0.9,1 Bundesliga,2008,2008/2009
Hertha BSC,Cícero,23,Central Midfield,Tombense,Loan fee:£720Th.,in,Summer,0.72,1 Bundesliga,2008,2008/2009
Hertha BSC,Maximilian Nicu,25,Centre-Back,Wehen Wiesbaden,£270Th.,in,Summer,0.27,1 Bundesliga,2008,2008/2009
Hertha BSC,Rodnei,22,Centre-Back,GO Audax,£180Th.,in,Summer,0.18,1 Bundesliga,2008,2008/2009
Hertha BSC,Andriy Voronin,29,Second Striker,Liverpool,Loan,in,Summer,0,1 Bundesliga,2008,2008/2009
Hertha BSC,Marc Stein,22,Centre-Back,Hansa Rostock,Free transfer,in,Summer,0,1 Bundesliga,2008,2008/2009
Hertha BSC,Lennart Hartmann,17,Defensive Midfield,Hertha BSC U17,-,in,Summer,0,1 Bundesliga,2008,2008/2009
Hertha BSC,Shervin Radjabali-Fardi,17,Left-Back,Hertha BSC U17,-,in,Summer,0,1 Bundesliga,2008,2008/2009
Hertha BSC,Florian Riedel,18,Right Midfield,Hertha BSC U19,-,in,Summer,0,1 Bundesliga,2008,2008/2009
Hertha BSC,Sascha Bigalke,18,Attacking Midfield,Hertha BSC II,-,in,Summer,0,1 Bundesliga,2008,2008/2009
Hertha BSC,Sascha Burchert,18,Goalkeeper,Hertha BSC U19,-,in,Summer,0,1 Bundesliga,2008,2008/2009
Hertha BSC,Dennis Cagara,23,Left-Back,Nordsjaelland,"End of loanJun 30, 2008",in,Summer,0,1 Bundesliga,2008,2008/2009
Hertha BSC,Srdjan Lakic,24,Centre-Forward,Heracles Almelo,"End of loanJun 30, 2008",in,Summer,0,1 Bundesliga,2008,2008/2009
Hertha BSC,Solomon Okoronkwo,21,Centre-Forward,Saturn,£1.26m,out,Summer,1.26,1 Bundesliga,2008,2008/2009
Hertha BSC,André Lima,23,Centre-Forward,São Paulo,Loan fee:£720Th.,out,Summer,0.72,1 Bundesliga,2008,2008/2009
Hertha BSC,Srdjan Lakic,24,Centre-Forward,1.FC K'lautern,£360Th.,out,Summer,0.36,1 Bundesliga,2008,2008/2009
Hertha BSC,Bilal Cubukcu,21,Attacking Midfield,Genclerbirligi,£270Th.,out,Summer,0.27,1 Bundesliga,2008,2008/2009
Hertha BSC,Dennis Cagara,23,Left-Back,Nordsjaelland,Free transfer,out,Summer,0,1 Bundesliga,2008,2008/2009
Hertha BSC,Amadeus Wallschläger,22,Centre-Back,Carl Zeiss Jena,Free transfer,out,Summer,0,1 Bundesliga,2008,2008/2009
Hertha BSC,Chinedu Ede,21,Right Winger,MSV Duisburg,Free transfer,out,Summer,0,1 Bundesliga,2008,2008/2009
Hertha BSC,Pascal Bieler,22,Left-Back,1.FC Nuremberg,Free transfer,out,Summer,0,1 Bundesliga,2008,2008/2009
Hertha BSC,Mineiro,32,Defensive Midfield,Without Club,-,out,Summer,0,1 Bundesliga,2008,2008/2009
Hertha BSC,Tobias Grahn,28,Central Midfield,Gimnàstic,"End of loanJun 30, 2008",out,Summer,0,1 Bundesliga,2008,2008/2009
Hertha BSC,Valeri Domovchiyski,21,Centre-Forward,Levski Sofia,"End of loanJun 30, 2008",out,Summer,0,1 Bundesliga,2008,2008/2009
Hertha BSC,Rudi Skacel,28,Left Midfield,Southampton,"End of loanJun 30, 2008",out,Summer,0,1 Bundesliga,2008,2008/2009
TSG 1899 Hoffenheim,Wellington,20,Centre-Forward,Internacional,£4.05m,in,Summer,4.05,1 Bundesliga,2008,2008/2009
TSG 1899 Hoffenheim,Andreas Beck,21,Right-Back,VfB Stuttgart,£2.88m,in,Summer,2.88,1 Bundesliga,2008,2008/2009
TSG 1899 Hoffenheim,Isaac Vorsah,20,Centre-Back,Asante Kotoko,£900Th.,in,Summer,0.9,1 Bundesliga,2008,2008/2009
TSG 1899 Hoffenheim,Ramazan Özcan,24,Goalkeeper,RB Salzburg,£900Th.,in,Summer,0.9,1 Bundesliga,2008,2008/2009
TSG 1899 Hoffenheim,Luiz Gustavo,20,Defensive Midfield,Corinthians,£900Th.,in,Summer,0.9,1 Bundesliga,2008,2008/2009
TSG 1899 Hoffenheim,Jonas Strifler,18,Right-Back,Hoffenheim U19,-,in,Summer,0,1 Bundesliga,2008,2008/2009
TSG 1899 Hoffenheim,Dragan Paljic,25,Left Midfield,1.FC K'lautern,£45Th.,out,Summer,0.045,1 Bundesliga,2008,2008/2009
TSG 1899 Hoffenheim,Denis Bindnagel,29,Centre-Back,SV Sandhausen,Free transfer,out,Summer,0,1 Bundesliga,2008,2008/2009
TSG 1899 Hoffenheim,Radek Spilacek,28,Defensive Midfield,FSV Frankfurt,Free transfer,out,Summer,0,1 Bundesliga,2008,2008/2009
