club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Bayern Munich,Roy Makaay,28,Centre-Forward,Dep. La Coruña,£17.78m,in,Summer,17.78,1 Bundesliga,2003,2003/2004
Bayern Munich,Martín Demichelis,22,Centre-Back,River Plate,£4.50m,in,Summer,4.5,1 Bundesliga,2003,2003/2004
Bayern Munich,Tobias Rau,21,Left-Back,VfL Wolfsburg,£2.03m,in,Summer,2.03,1 Bundesliga,2003,2003/2004
Bayern Munich,Michael Rensing,19,Goalkeeper,FC Bayern II,-,in,Summer,0,1 Bundesliga,2003,2003/2004
Bayern Munich,Jan Schlösser,20,Goalkeeper,FC Bayern II,-,in,Summer,0,1 Bundesliga,2003,2003/2004
Bayern Munich,Piotr Trochowski,19,Attacking Midfield,FC Bayern II,-,in,Summer,0,1 Bundesliga,2003,2003/2004
Bayern Munich,Christian Lell,18,Right-Back,FC Bayern II,-,in,Summer,0,1 Bundesliga,2003,2003/2004
Bayern Munich,Giovane Elber,31,Centre-Forward,Olympique Lyon,£3.78m,out,Summer,3.78,1 Bundesliga,2003,2003/2004
Bayern Munich,Philipp Lahm,19,Right-Back,VfB Stuttgart,Loan fee:£180Th.,out,Summer,0.18,1 Bundesliga,2003,2003/2004
Bayern Munich,Stefan Wessels,24,Goalkeeper,1. FC Köln,Free transfer,out,Summer,0,1 Bundesliga,2003,2003/2004
Bayern Munich,Alexander Bugera,24,Left-Back,MSV Duisburg,Free transfer,out,Summer,0,1 Bundesliga,2003,2003/2004
Bayern Munich,Michael Tarnat,33,Left-Back,Man City,Free transfer,out,Summer,0,1 Bundesliga,2003,2003/2004
Bayern Munich,Niko Kovac,31,Defensive Midfield,Hertha BSC,Free transfer,out,Summer,0,1 Bundesliga,2003,2003/2004
Bayern Munich,Bernd Dreher,36,Goalkeeper,Career break,-,out,Summer,0,1 Bundesliga,2003,2003/2004
Bayern Munich,Thorsten Fink,35,Defensive Midfield,FC Bayern II,-,out,Summer,0,1 Bundesliga,2003,2003/2004
FC Schalke 04,Hamit Altintop,20,Right Midfield,Wattenscheid 09,£1.62m,in,Summer,1.62,1 Bundesliga,2003,2003/2004
FC Schalke 04,Eduard Glieder,34,Centre-Forward,FC Pasching,Loan fee:£180Th.,in,Summer,0.18,1 Bundesliga,2003,2003/2004
FC Schalke 04,Jochen Seitz,26,Left Winger,VfB Stuttgart,Free transfer,in,Summer,0,1 Bundesliga,2003,2003/2004
FC Schalke 04,Simon Cziommer,22,Central Midfield,Twente FC,Free transfer,in,Summer,0,1 Bundesliga,2003,2003/2004
FC Schalke 04,Levan Kobiashvili,25,Left Midfield,SC Freiburg,Free transfer,in,Summer,0,1 Bundesliga,2003,2003/2004
FC Schalke 04,Alcides,18,Centre-Back,EC Vitória,Loan,in,Summer,0,1 Bundesliga,2003,2003/2004
FC Schalke 04,Michael Delura,18,Right Winger,Schalke 04 U19,-,in,Summer,0,1 Bundesliga,2003,2003/2004
FC Schalke 04,Thomas Kläsener,26,Centre-Back,Schalke 04 II,-,in,Summer,0,1 Bundesliga,2003,2003/2004
FC Schalke 04,Emile Mpenza,25,Centre-Forward,Standard Liège,£1.80m,out,Summer,1.8,1 Bundesliga,2003,2003/2004
FC Schalke 04,Andreas Möller,35,Attacking Midfield,E. Frankfurt,Free transfer,out,Summer,0,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Valérien Ismaël,27,Centre-Back,R. Strasbourg,Loan fee:£270Th.,in,Summer,0.27,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Andreas Reinke,34,Goalkeeper,Real Murcia,Free transfer,in,Summer,0,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Ümit Davala,29,Right Midfield,Inter,Loan,in,Summer,0,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Nelson Haedo Valdez,19,Centre-Forward,W. Bremen II,-,in,Summer,0,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Simon Rolfes,21,Defensive Midfield,SSV Reutlingen,"End of loanJun 30, 2003",in,Summer,0,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Holger Wehlage,26,Right Midfield,Union Berlin,"End of loanJun 30, 2003",in,Summer,0,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Blaise Mamoum,23,Centre-Forward,Waldh. Mannheim,"End of loanJun 30, 2003",in,Summer,0,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Razundara Tjikuzu,23,Defensive Midfield,Hansa Rostock,£144Th.,out,Summer,0.144,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Jakub Wierzchowski,26,Goalkeeper,Wisla Plock,Free transfer,out,Summer,0,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Mike Barten,29,Centre-Back,SC Weyhe,Free transfer,out,Summer,0,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Frank Verlaat,35,Centre-Back,Austria Vienna,Free transfer,out,Summer,0,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Blaise Mamoum,23,Centre-Forward,Hamburger SV II,Free transfer,out,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Teddy Lucic,30,Centre-Back,AIK,£270Th.,in,Summer,0.27,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Ingo Hertzsch,25,Centre-Back,Hamburger SV,Free transfer,in,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Dzemal Berberovic,21,Defensive Midfield,FK Sarajevo,Loan,in,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,René Adler,18,Goalkeeper,Leverkusen II,-,in,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Jan-Ingwer Callsen-Bracker,18,Centre-Back,Leverkusen II,-,in,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Alexander Meyer,19,Left-Back,Leverkusen II,-,in,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Clemens Fritz,22,Central Midfield,Karlsruher SC,"End of loanJun 30, 2003",in,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Robson Ponté,26,Attacking Midfield,VfL Wolfsburg,"End of loanJun 30, 2003",in,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Michael Zepek,22,Centre-Back,LR Ahlen,"End of loanJun 30, 2003",in,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Du-ri Cha,22,Right-Back,Arm. Bielefeld,"End of loanJun 30, 2003",in,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Emanuel Pogatetz,20,Centre-Back,FC Aarau,"End of loanJun 30, 2003",in,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Thomas Brdaric,28,Centre-Forward,Hannover 96,Loan,out,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Du-ri Cha,22,Right-Back,E. Frankfurt,Loan,out,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Jurica Vranjes,23,Defensive Midfield,VfB Stuttgart,Free transfer,out,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Jan Simak,24,Attacking Midfield,Hannover 96,Loan,out,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Andreas Voss,24,Defensive Midfield,MSV Duisburg,Free transfer,out,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Michael Zepek,22,Centre-Back,Karlsruher SC,Loan,out,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Hüzeyfe Dogan,22,Attacking Midfield,Ankaragücü,Free transfer,out,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Thomas Kleine,25,Centre-Back,Greuther Fürth,Free transfer,out,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Pascal Ojigwe,26,Defensive Midfield,Bor. M'gladbach,Free transfer,out,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Boris Zivkovic,27,Right-Back,Portsmouth,Free transfer,out,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Christoph Preuß,21,Defensive Midfield,E. Frankfurt,Loan,out,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Anel Dzaka,22,Attacking Midfield,VfL Osnabrück,Loan,out,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Mile Bozic,21,Centre-Back,VfL Osnabrück,?,out,Summer,NA,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Emanuel Pogatetz,20,Centre-Back,Grazer AK,Loan,out,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Ulf Kirsten,37,Centre-Forward,Retired,-,out,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Cris,26,Centre-Back,Cruzeiro,"End of loanJun 30, 2003",out,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Dzemal Berberovic,21,Defensive Midfield,FK Sarajevo,"End of loanJun 30, 2003",out,Summer,0,1 Bundesliga,2003,2003/2004
Borussia Dortmund,Evanilson,27,Right-Back,AC Parma,£13.50m,in,Summer,13.5,1 Bundesliga,2003,2003/2004
Borussia Dortmund,Niclas Jensen,28,Left-Back,Man City,£1.13m,in,Summer,1.13,1 Bundesliga,2003,2003/2004
Borussia Dortmund,André Bergdölmo,31,Centre-Back,Ajax,£270Th.,in,Summer,0.27,1 Bundesliga,2003,2003/2004
Borussia Dortmund,Malte Metzelder,21,Defensive Midfield,Preußen Münster,Free transfer,in,Summer,0,1 Bundesliga,2003,2003/2004
Borussia Dortmund,Guillaume Warmuz,33,Goalkeeper,Arsenal,Free transfer,in,Summer,0,1 Bundesliga,2003,2003/2004
Borussia Dortmund,Flávio Conceição,29,Central Midfield,Real Madrid,Loan,in,Summer,0,1 Bundesliga,2003,2003/2004
Borussia Dortmund,Sahr Senesie,18,Centre-Forward,B. Dortmund U19,-,in,Summer,0,1 Bundesliga,2003,2003/2004
Borussia Dortmund,Conor Casey,21,Centre-Forward,Hannover 96,"End of loanJun 30, 2003",in,Summer,0,1 Bundesliga,2003,2003/2004
Borussia Dortmund,Jens Lehmann,33,Goalkeeper,Arsenal,£3.15m,out,Summer,3.15,1 Bundesliga,2003,2003/2004
Borussia Dortmund,Conor Casey,22,Centre-Forward,Karlsruher SC,Loan fee:£180Th.,out,Summer,0.18,1 Bundesliga,2003,2003/2004
Borussia Dortmund,Jörg Heinrich,33,Left-Back,1. FC Köln,Free transfer,out,Summer,0,1 Bundesliga,2003,2003/2004
Borussia Dortmund,Márcio Amoroso,29,Centre-Forward,Without Club,-,out,Summer,0,1 Bundesliga,2003,2003/2004
Borussia Dortmund,Evanilson,27,Right-Back,AC Parma,"End of loanJun 30, 2003",out,Summer,0,1 Bundesliga,2003,2003/2004
Hertha BSC,Artur Wichniarek,26,Centre-Forward,Arm. Bielefeld,Free transfer,in,Summer,0,1 Bundesliga,2003,2003/2004
Hertha BSC,Fredi Bobic,31,Centre-Forward,Hannover 96,Free transfer,in,Summer,0,1 Bundesliga,2003,2003/2004
Hertha BSC,Niko Kovac,31,Defensive Midfield,Bayern Munich,Free transfer,in,Summer,0,1 Bundesliga,2003,2003/2004
Hertha BSC,Sofian Chahed,20,Right-Back,Hertha BSC II,-,in,Summer,0,1 Bundesliga,2003,2003/2004
Hertha BSC,Malik Fathi,19,Left-Back,Hertha BSC II,-,in,Summer,0,1 Bundesliga,2003,2003/2004
Hertha BSC,Alexander Ludwig,19,Central Midfield,Hertha BSC II,-,in,Summer,0,1 Bundesliga,2003,2003/2004
Hertha BSC,Alexander Madlung,20,Centre-Back,Hertha BSC II,-,in,Summer,0,1 Bundesliga,2003,2003/2004
Hertha BSC,Trond Ludvigsen,21,Right Winger,Rosenborg BK,"End of loanJun 30, 2003",in,Summer,0,1 Bundesliga,2003,2003/2004
Hertha BSC,Alex Alves,28,Centre-Forward,Atlético-MG,£450Th.,out,Summer,0.45,1 Bundesliga,2003,2003/2004
Hertha BSC,Nené,28,Centre-Back,EC Vitória,Free transfer,out,Summer,0,1 Bundesliga,2003,2003/2004
Hertha BSC,Rob Maas,33,Defensive Midfield,MSV Duisburg,Free transfer,out,Summer,0,1 Bundesliga,2003,2003/2004
Hertha BSC,Stefan Beinlich,31,Attacking Midfield,Hamburger SV,Free transfer,out,Summer,0,1 Bundesliga,2003,2003/2004
Hertha BSC,Benjamin Köhler,22,Left Midfield,RW Essen,Free transfer,out,Summer,0,1 Bundesliga,2003,2003/2004
Hertha BSC,Trond Ludvigsen,21,Right Winger,Bodø/Glimt,Loan,out,Summer,0,1 Bundesliga,2003,2003/2004
Hertha BSC,Eyjólfur Sverrisson,34,Defensive Midfield,Retired,-,out,Summer,0,1 Bundesliga,2003,2003/2004
Hertha BSC,Michael Preetz,35,Centre-Forward,Retired,-,out,Summer,0,1 Bundesliga,2003,2003/2004
Hertha BSC,Joël Tchami,21,Centre-Forward,Hertha BSC II,-,out,Summer,0,1 Bundesliga,2003,2003/2004
Hertha BSC,René Tretschok,34,Defensive Midfield,Hertha BSC II,-,out,Summer,0,1 Bundesliga,2003,2003/2004
VfB Stuttgart,Emanuel Centurión,20,Left Midfield,Vélez Sarsfield,£1.80m,in,Summer,1.8,1 Bundesliga,2003,2003/2004
VfB Stuttgart,Philipp Lahm,19,Right-Back,Bayern Munich,Loan fee:£180Th.,in,Summer,0.18,1 Bundesliga,2003,2003/2004
VfB Stuttgart,Dirk Heinen,32,Goalkeeper,Denizlispor,£90Th.,in,Summer,0.09,1 Bundesliga,2003,2003/2004
VfB Stuttgart,Imre Szabics,22,Second Striker,Sturm Graz,Free transfer,in,Summer,0,1 Bundesliga,2003,2003/2004
VfB Stuttgart,Jurica Vranjes,23,Defensive Midfield,Bay. Leverkusen,Free transfer,in,Summer,0,1 Bundesliga,2003,2003/2004
VfB Stuttgart,Serge Branco,22,Right-Back,E. Frankfurt,Free transfer,in,Summer,0,1 Bundesliga,2003,2003/2004
VfB Stuttgart,Cacau,22,Centre-Forward,1.FC Nuremberg,Free transfer,in,Summer,0,1 Bundesliga,2003,2003/2004
VfB Stuttgart,Markus Husterer,20,Centre-Back,FC Bayern II,Loan,in,Summer,0,1 Bundesliga,2003,2003/2004
VfB Stuttgart,Steffen Dangelmayr,24,Centre-Back,Stuttgart II,-,in,Summer,0,1 Bundesliga,2003,2003/2004
VfB Stuttgart,Marco Caligiuri,19,Centre-Back,Stuttgart U19,-,in,Summer,0,1 Bundesliga,2003,2003/2004
VfB Stuttgart,Denis Berger,20,Left Midfield,Stuttgart II,-,in,Summer,0,1 Bundesliga,2003,2003/2004
VfB Stuttgart,Adhemar,31,Centre-Forward,São Caetano,"End of loanJun 30, 2003",in,Summer,0,1 Bundesliga,2003,2003/2004
VfB Stuttgart,Jochen Seitz,26,Left Winger,FC Schalke 04,Free transfer,out,Summer,0,1 Bundesliga,2003,2003/2004
VfB Stuttgart,Bradley Carnell,26,Left-Back,Bor. M'gladbach,Free transfer,out,Summer,0,1 Bundesliga,2003,2003/2004
VfB Stuttgart,Thomas Ernst,35,Goalkeeper,1.FC K'lautern,Free transfer,out,Summer,0,1 Bundesliga,2003,2003/2004
VfB Stuttgart,Sean Dundee,30,Centre-Forward,Austria Vienna,Free transfer,out,Summer,0,1 Bundesliga,2003,2003/2004
VfB Stuttgart,Ionel Ganea,29,Centre-Forward,Bursaspor,Free transfer,out,Summer,0,1 Bundesliga,2003,2003/2004
VfB Stuttgart,Thomas Schneider,30,Centre-Back,Hannover 96,Free transfer,out,Summer,0,1 Bundesliga,2003,2003/2004
