,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Alexander Meier,"€ 36,365","€ 1,891,000","€ 1,961,455",F,33,Germany,Eintracht Frankfurt,Bundesliga,2016-2017
1,Bastian Oczipka,"€ 28,712","€ 1,493,000","€ 1,548,626",D,27,Germany,Eintracht Frankfurt,Bundesliga,2016-2017
2,Marco Fabián,"€ 27,615","€ 1,436,000","€ 1,489,502",M,26,Mexico,Eintracht Frankfurt,Bundesliga,2016-2017
3,Haris Seferovic,"€ 23,923","€ 1,244,000","€ 1,290,349",F,24,Switzerland,Eintracht Frankfurt,Bundesliga,2016-2017
4,Ante Rebic,"€ 19,385","€ 1,008,000","€ 1,045,556",F,22,Croatia,Eintracht Frankfurt,Bundesliga,2016-2017
5,Makoto Hasebe,"€ 19,135","€ 995,000","€ 1,032,072",M,32,Japan,Eintracht Frankfurt,Bundesliga,2016-2017
6,Michael Hector,"€ 18,885","€ 982,000","€ 1,018,587",D,23,Jamaica,Eintracht Frankfurt,Bundesliga,2016-2017
7,Guillermo Varela,"€ 16,673","€ 867,000","€ 899,303",D,23,Uruguay,Eintracht Frankfurt,Bundesliga,2016-2017
8,Shani Tarashaj,"€ 16,673","€ 867,000","€ 899,303",F,21,Switzerland,Eintracht Frankfurt,Bundesliga,2016-2017
9,Taleb Tawatha,"€ 14,346","€ 746,000","€ 773,794",D,24,Israel,Eintracht Frankfurt,Bundesliga,2016-2017
10,Slobodan Medojevic,"€ 14,346","€ 746,000","€ 773,794",M,25,Serbia,Eintracht Frankfurt,Bundesliga,2016-2017
11,Branimir Hrgota,"€ 14,346","€ 746,000","€ 773,794",F,23,Sweden,Eintracht Frankfurt,Bundesliga,2016-2017
12,Marco Russ,"€ 14,346","€ 746,000","€ 773,794",D,30,Germany,Eintracht Frankfurt,Bundesliga,2016-2017
13,Timothy Chandler,"€ 14,346","€ 746,000","€ 773,794",D,26,United States,Eintracht Frankfurt,Bundesliga,2016-2017
14,David Abraham,"€ 13,192","€ 686,000","€ 711,559",D,29,Argentina,Eintracht Frankfurt,Bundesliga,2016-2017
15,Marius Wolf,"€ 11,923","€ 620,000","€ 643,100",F,21,Germany,Eintracht Frankfurt,Bundesliga,2016-2017
16,Danny Blum,"€ 9,558","€ 497,000","€ 515,517",F,25,Germany,Eintracht Frankfurt,Bundesliga,2016-2017
17,Jesús Vallejo,"€ 9,173","€ 477,000","€ 494,772",D,19,Spain,Eintracht Frankfurt,Bundesliga,2016-2017
18,Andersson Ordóñez,"€ 8,135","€ 423,000","€ 438,760",D,22,Ecuador,Eintracht Frankfurt,Bundesliga,2016-2017
19,Heinz Lindner,"€ 8,135","€ 423,000","€ 438,760",K,25,Austria,Eintracht Frankfurt,Bundesliga,2016-2017
20,Omar Mascarell,"€ 8,135","€ 423,000","€ 438,760",M,23,Spain,Eintracht Frankfurt,Bundesliga,2016-2017
21,Mijat Gacinovic,"€ 8,135","€ 423,000","€ 438,760",M,21,Serbia,Eintracht Frankfurt,Bundesliga,2016-2017
22,Marc Stendera,"€ 8,135","€ 423,000","€ 438,760",M,20,Germany,Eintracht Frankfurt,Bundesliga,2016-2017
23,Yanni Regäsel,"€ 5,750","€ 299,000","€ 310,140",D,20,Germany,Eintracht Frankfurt,Bundesliga,2016-2017
24,Max Besuschkow,"€ 4,308","€ 224,000","€ 232,346",M,19,Germany,Eintracht Frankfurt,Bundesliga,2016-2017
25,Aymen Barkok,"€ 4,308","€ 224,000","€ 232,346",M,18,Germany,Eintracht Frankfurt,Bundesliga,2016-2017
26,Lukas Hradecky,€ 0,€ 0,€ 0,K,26,Finland,Eintracht Frankfurt,Bundesliga,2016-2017
27,Noel Knothe,€ 0,€ 0,€ 0,D,17,Germany,Eintracht Frankfurt,Bundesliga,2016-2017
28,Luc Castaignos,€ 0,€ 0,€ 0,F,23,Netherlands,Eintracht Frankfurt,Bundesliga,2016-2017
29,Leon Bätge,€ 0,€ 0,€ 0,K,18,Germany,Eintracht Frankfurt,Bundesliga,2016-2017
30,Furkan Zorba,€ 0,€ 0,€ 0,D,18,Turkey,Eintracht Frankfurt,Bundesliga,2016-2017
31,Szabolcs Huszti,€ 0,€ 0,€ 0,M,33,Hungary,Eintracht Frankfurt,Bundesliga,2016-2017
32,Enis Bunjaki,€ 0,€ 0,€ 0,M,18,Kosovo,Eintracht Frankfurt,Bundesliga,2016-2017
33,Deji Beyreuther,€ 0,€ 0,€ 0,D,16,Germany,Eintracht Frankfurt,Bundesliga,2016-2017
34,Miguel Blanco-López,€ 0,€ 0,€ 0,M,17,Germany,Eintracht Frankfurt,Bundesliga,2016-2017
