,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Marco Reus,"€ 183,423","€ 9,538,000","€ 9,893,366",M,27,Germany,Borussia Dortmund,Bundesliga,2016-2017
1,Mario Götze,"€ 147,250","€ 7,657,000","€ 7,942,284",M,24,Germany,Borussia Dortmund,Bundesliga,2016-2017
2,André Schürrle,"€ 110,442","€ 5,743,000","€ 5,956,972",F,25,Germany,Borussia Dortmund,Bundesliga,2016-2017
3,Pierre-Emerick Aubameyang,"€ 91,712","€ 4,769,000","€ 4,946,683",F,27,Gabon,Borussia Dortmund,Bundesliga,2016-2017
4,Marc Bartra,"€ 82,827","€ 4,307,000","€ 4,467,470",D,25,Spain,Borussia Dortmund,Bundesliga,2016-2017
5,Shinji Kagawa,"€ 73,615","€ 3,828,000","€ 3,970,623",M,27,Japan,Borussia Dortmund,Bundesliga,2016-2017
6,Julian Weigl,"€ 73,365","€ 3,815,000","€ 3,957,139",M,20,Germany,Borussia Dortmund,Bundesliga,2016-2017
7,Gonzalo Castro,"€ 64,192","€ 3,338,000","€ 3,462,367",M,29,Germany,Borussia Dortmund,Bundesliga,2016-2017
8,Nuri Sahin,"€ 55,212","€ 2,871,000","€ 2,977,968",M,27,Turkey,Borussia Dortmund,Bundesliga,2016-2017
9,Ousmane Dembélé,"€ 55,212","€ 2,871,000","€ 2,977,968",F,19,France,Borussia Dortmund,Bundesliga,2016-2017
10,Roman Weidenfeller,"€ 55,019","€ 2,861,000","€ 2,967,595",K,35,Germany,Borussia Dortmund,Bundesliga,2016-2017
11,Sebastian Rode,"€ 55,019","€ 2,861,000","€ 2,967,595",M,25,Germany,Borussia Dortmund,Bundesliga,2016-2017
12,Sven Bender,"€ 54,558","€ 2,837,000","€ 2,942,701",D,27,Germany,Borussia Dortmund,Bundesliga,2016-2017
13,Marcel Schmelzer,"€ 46,019","€ 2,393,000","€ 2,482,158",D,28,Germany,Borussia Dortmund,Bundesliga,2016-2017
14,Roman Bürki,"€ 46,019","€ 2,393,000","€ 2,482,158",K,25,Switzerland,Borussia Dortmund,Bundesliga,2016-2017
15,Neven Subotic,"€ 36,808","€ 1,914,000","€ 1,985,312",D,27,Germany,Borussia Dortmund,Bundesliga,2016-2017
16,Matthias Ginter,"€ 36,808","€ 1,914,000","€ 1,985,312",D,22,Germany,Borussia Dortmund,Bundesliga,2016-2017
17,Lukasz Piszczek,"€ 36,692","€ 1,908,000","€ 1,979,088",D,31,Poland,Borussia Dortmund,Bundesliga,2016-2017
18,Raphaël Guerreiro,"€ 36,365","€ 1,891,000","€ 1,961,455",M,22,Portugal,Borussia Dortmund,Bundesliga,2016-2017
19,Erik Durm,"€ 27,519","€ 1,431,000","€ 1,484,316",D,24,Germany,Borussia Dortmund,Bundesliga,2016-2017
20,Christian Pulisic,"€ 27,519","€ 1,431,000","€ 1,484,316",F,17,United States,Borussia Dortmund,Bundesliga,2016-2017
21,Emre Mor,"€ 19,154","€ 996,000","€ 1,033,109",F,18,Turkey,Borussia Dortmund,Bundesliga,2016-2017
22,Mikel Merino,"€ 9,558","€ 497,000","€ 515,517",M,20,Spain,Borussia Dortmund,Bundesliga,2016-2017
23,Felix Passlack,"€ 4,308","€ 224,000","€ 232,346",D,18,Germany,Borussia Dortmund,Bundesliga,2016-2017
24,Hendrik Bonmann,"€ 2,865","€ 149,000","€ 154,551",K,22,Germany,Borussia Dortmund,Bundesliga,2016-2017
25,Dzenis Burnic,€ 385,"€ 20,000","€ 20,745",M,18,Germany,Borussia Dortmund,Bundesliga,2016-2017
26,Alexander Isak,€ 58,"€ 3,000","€ 3,112",F,16,Sweden,Borussia Dortmund,Bundesliga,2016-2017
27,Jacob Bruun Larsen,€ 58,"€ 3,000","€ 3,112",F,17,Denmark,Borussia Dortmund,Bundesliga,2016-2017
28,Adrián Ramos,€ 0,€ 0,€ 0,F,30,Colombia,Borussia Dortmund,Bundesliga,2016-2017
29,Ju-ho Park,€ 0,€ 0,€ 0,D,29,South Korea,Borussia Dortmund,Bundesliga,2016-2017
30,Sokratis,€ 0,€ 0,€ 0,D,28,Greece,Borussia Dortmund,Bundesliga,2016-2017
