,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Manuel Neuer,"€ 276,077","€ 14,356,000","€ 14,890,875",K,30,Germany,Bayern Munich,Bundesliga,2016-2017
1,Thomas Müller,"€ 275,154","€ 14,308,000","€ 14,841,087",F,26,Germany,Bayern Munich,Bundesliga,2016-2017
2,Robert Lewandowski,"€ 275,154","€ 14,308,000","€ 14,841,087",F,27,Poland,Bayern Munich,Bundesliga,2016-2017
3,Jérôme Boateng,"€ 220,115","€ 11,446,000","€ 11,872,454",D,27,Germany,Bayern Munich,Bundesliga,2016-2017
4,Franck Ribéry,"€ 220,115","€ 11,446,000","€ 11,872,454",F,33,France,Bayern Munich,Bundesliga,2016-2017
5,Arturo Vidal,"€ 217,250","€ 11,297,000","€ 11,717,903",M,29,Chile,Bayern Munich,Bundesliga,2016-2017
6,Xabi Alonso,"€ 184,058","€ 9,571,000","€ 9,927,596",M,34,Spain,Bayern Munich,Bundesliga,2016-2017
7,David Alaba,"€ 183,423","€ 9,538,000","€ 9,893,366",D,24,Austria,Bayern Munich,Bundesliga,2016-2017
8,Philipp Lahm,"€ 183,423","€ 9,538,000","€ 9,893,366",D,32,Germany,Bayern Munich,Bundesliga,2016-2017
9,Mats Hummels,"€ 183,423","€ 9,538,000","€ 9,893,366",D,27,Germany,Bayern Munich,Bundesliga,2016-2017
10,Thiago,"€ 165,654","€ 8,614,000","€ 8,934,940",M,25,Spain,Bayern Munich,Bundesliga,2016-2017
11,Arjen Robben,"€ 128,404","€ 6,677,000","€ 6,925,771",F,32,Netherlands,Bayern Munich,Bundesliga,2016-2017
12,Douglas Costa,"€ 110,442","€ 5,743,000","€ 5,956,972",F,25,Brazil,Bayern Munich,Bundesliga,2016-2017
13,Javi Martínez,"€ 110,058","€ 5,723,000","€ 5,936,227",M,27,Spain,Bayern Munich,Bundesliga,2016-2017
14,Rafinha,"€ 91,712","€ 4,769,000","€ 4,946,683",D,30,Brazil,Bayern Munich,Bundesliga,2016-2017
15,Holger Badstuber,"€ 73,365","€ 3,815,000","€ 3,957,139",D,27,Germany,Bayern Munich,Bundesliga,2016-2017
16,Juan Bernat,"€ 46,019","€ 2,393,000","€ 2,482,158",D,23,Spain,Bayern Munich,Bundesliga,2016-2017
17,Sven Ulreich,"€ 46,019","€ 2,393,000","€ 2,482,158",K,27,Germany,Bayern Munich,Bundesliga,2016-2017
18,Joshua Kimmich,"€ 27,615","€ 1,436,000","€ 1,489,502",D,21,Germany,Bayern Munich,Bundesliga,2016-2017
19,Renato Sanches,"€ 27,615","€ 1,436,000","€ 1,489,502",M,18,Portugal,Bayern Munich,Bundesliga,2016-2017
20,Tom Starke,"€ 27,519","€ 1,431,000","€ 1,484,316",K,35,Germany,Bayern Munich,Bundesliga,2016-2017
21,Kingsley Coman,"€ 25,827","€ 1,343,000","€ 1,393,037",F,20,France,Bayern Munich,Bundesliga,2016-2017
22,Nicolas Feldhahn,"€ 2,154","€ 112,000","€ 116,173",D,29,Germany,Bayern Munich,Bundesliga,2016-2017
23,Erdal Öztürk,"€ 1,231","€ 64,000","€ 66,385",M,20,Turkey,Bayern Munich,Bundesliga,2016-2017
24,Fabian Benko,"€ 1,154","€ 60,000","€ 62,235",M,18,Croatia,Bayern Munich,Bundesliga,2016-2017
25,Niklas Dorsch,"€ 1,154","€ 60,000","€ 62,235",M,18,Germany,Bayern Munich,Bundesliga,2016-2017
26,Leo Weinkauf,€ 769,"€ 40,000","€ 41,490",K,19,Germany,Bayern Munich,Bundesliga,2016-2017
27,Raphael Obermair,€ 577,"€ 30,000","€ 31,118",M,20,Germany,Bayern Munich,Bundesliga,2016-2017
28,Marco Friedl,€ 481,"€ 25,000","€ 25,931",D,18,Austria,Bayern Munich,Bundesliga,2016-2017
29,Julian Green,€ 0,€ 0,€ 0,M,21,United States,Bayern Munich,Bundesliga,2016-2017
30,Gianluca Gaudino,€ 0,€ 0,€ 0,M,19,Germany,Bayern Munich,Bundesliga,2016-2017
31,Medhi Benatia,€ 0,€ 0,€ 0,D,29,Morocco,Bayern Munich,Bundesliga,2016-2017
32,Felix Götze,€ 0,€ 0,€ 0,M,18,Germany,Bayern Munich,Bundesliga,2016-2017
