,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Julian Schuster,"€ 23,923","€ 1,244,000","€ 1,290,349",M,31,Germany,Freiburg,Bundesliga,2016-2017
1,Amir Abrashi,"€ 14,346","€ 746,000","€ 773,794",M,26,Albania,Freiburg,Bundesliga,2016-2017
2,Rafal Gikiewicz,"€ 14,346","€ 746,000","€ 773,794",K,28,Poland,Freiburg,Bundesliga,2016-2017
3,Nils Petersen,"€ 14,346","€ 746,000","€ 773,794",F,27,Germany,Freiburg,Bundesliga,2016-2017
4,Aleksandar Ignjovski,"€ 14,346","€ 746,000","€ 773,794",M,25,Serbia,Freiburg,Bundesliga,2016-2017
5,Christian Günter,"€ 14,346","€ 746,000","€ 773,794",D,23,Germany,Freiburg,Bundesliga,2016-2017
6,Florian Niederlechner,"€ 14,346","€ 746,000","€ 773,794",F,25,Germany,Freiburg,Bundesliga,2016-2017
7,Marc Torrejón,"€ 11,481","€ 597,000","€ 619,243",D,30,Spain,Freiburg,Bundesliga,2016-2017
8,Georg Niedermeier,"€ 9,558","€ 497,000","€ 515,517",D,30,Germany,Freiburg,Bundesliga,2016-2017
9,Mike Frantz,"€ 9,558","€ 497,000","€ 515,517",M,29,Germany,Freiburg,Bundesliga,2016-2017
10,Janik Haberer,"€ 9,558","€ 497,000","€ 515,517",M,22,Germany,Freiburg,Bundesliga,2016-2017
11,Manuel Gulde,"€ 8,808","€ 458,000","€ 475,064",D,25,Germany,Freiburg,Bundesliga,2016-2017
12,Vincenzo Grifo,"€ 8,135","€ 423,000","€ 438,760",F,23,Italy,Freiburg,Bundesliga,2016-2017
13,Karim Guédé,"€ 8,135","€ 423,000","€ 438,760",F,31,Slovakia,Freiburg,Bundesliga,2016-2017
14,Nicolas Höfler,"€ 8,135","€ 423,000","€ 438,760",M,26,Germany,Freiburg,Bundesliga,2016-2017
15,Onur Bulut,"€ 8,135","€ 423,000","€ 438,760",F,22,Germany,Freiburg,Bundesliga,2016-2017
16,Patric Klandt,"€ 8,135","€ 423,000","€ 438,760",K,32,Germany,Freiburg,Bundesliga,2016-2017
17,Vincent Sierro,"€ 8,135","€ 423,000","€ 438,760",M,20,Switzerland,Freiburg,Bundesliga,2016-2017
18,Lukas Kübler,"€ 4,788","€ 249,000","€ 258,277",D,23,Germany,Freiburg,Bundesliga,2016-2017
19,Maximilian Philipp,"€ 4,308","€ 224,000","€ 232,346",F,22,Germany,Freiburg,Bundesliga,2016-2017
20,Pascal Stenzel,"€ 4,308","€ 224,000","€ 232,346",D,20,Germany,Freiburg,Bundesliga,2016-2017
21,Alexander Schwolow,"€ 3,481","€ 181,000","€ 187,744",K,24,Germany,Freiburg,Bundesliga,2016-2017
22,Jonas Föhrenbach,"€ 1,904","€ 99,000","€ 102,689",D,20,Germany,Freiburg,Bundesliga,2016-2017
23,Amir Falahen,"€ 1,904","€ 99,000","€ 102,689",F,23,Palästina,Freiburg,Bundesliga,2016-2017
24,Sebastian Kerk,€ 0,€ 0,€ 0,F,22,Germany,Freiburg,Bundesliga,2016-2017
25,Lucas Hufnagel,€ 0,€ 0,€ 0,M,22,Georgia,Freiburg,Bundesliga,2016-2017
26,Tim Kleindienst,€ 0,€ 0,€ 0,F,20,Germany,Freiburg,Bundesliga,2016-2017
27,Havard Nielsen,€ 0,€ 0,€ 0,F,22,Norway,Freiburg,Bundesliga,2016-2017
28,Jonas Meffert,€ 0,€ 0,€ 0,M,21,Germany,Freiburg,Bundesliga,2016-2017
29,Florian Kath,€ 0,€ 0,€ 0,F,21,Germany,Freiburg,Bundesliga,2016-2017
30,Caglar Söyüncü,€ 0,€ 0,€ 0,D,20,Turkey,Freiburg,Bundesliga,2016-2017
31,Fabian Schleusener,€ 0,€ 0,€ 0,F,24,Germany,Freiburg,Bundesliga,2016-2017
32,Marc Oliver Kempf,€ 0,€ 0,€ 0,D,21,Germany,Freiburg,Bundesliga,2016-2017
33,Fabian Menig,€ 0,€ 0,€ 0,D,22,Germany,Freiburg,Bundesliga,2016-2017
34,Mats Möller Daehli,€ 0,€ 0,€ 0,F,21,Norway,Freiburg,Bundesliga,2016-2017
35,Caleb Stanko,€ 0,€ 0,€ 0,M,22,United States,Freiburg,Bundesliga,2016-2017
