,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Christoph Kramer,"€ 55,212","€ 2,871,000","€ 2,977,968",M,25,Germany,Monchengladbach,Bundesliga,2016-2017
1,Lars Stindl,"€ 55,019","€ 2,861,000","€ 2,967,595",F,27,Germany,Monchengladbach,Bundesliga,2016-2017
2,Ibrahima Traoré,"€ 49,692","€ 2,584,000","€ 2,680,275",F,28,Guinea,Monchengladbach,Bundesliga,2016-2017
3,Raffael,"€ 47,846","€ 2,488,000","€ 2,580,698",F,31,Brazil,Monchengladbach,Bundesliga,2016-2017
4,Josip Drmic,"€ 46,019","€ 2,393,000","€ 2,482,158",F,23,Switzerland,Monchengladbach,Bundesliga,2016-2017
5,Yann Sommer,"€ 45,846","€ 2,384,000","€ 2,472,823",K,27,Switzerland,Monchengladbach,Bundesliga,2016-2017
6,Jannik Vestergaard,"€ 45,846","€ 2,384,000","€ 2,472,823",D,23,Denmark,Monchengladbach,Bundesliga,2016-2017
7,Fabian Johnson,"€ 36,808","€ 1,914,000","€ 1,985,312",F,28,United States,Monchengladbach,Bundesliga,2016-2017
8,Timothée Kolodziejczak,"€ 36,808","€ 1,914,000","€ 1,985,312",D,24,France,Monchengladbach,Bundesliga,2016-2017
9,Patrick Herrmann,"€ 36,808","€ 1,914,000","€ 1,985,312",F,25,Germany,Monchengladbach,Bundesliga,2016-2017
10,Tony Jantschke,"€ 36,365","€ 1,891,000","€ 1,961,455",D,26,Germany,Monchengladbach,Bundesliga,2016-2017
11,Thorgan Hazard,"€ 29,442","€ 1,531,000","€ 1,588,042",F,23,Belgium,Monchengladbach,Bundesliga,2016-2017
12,Jonas Hofmann,"€ 27,519","€ 1,431,000","€ 1,484,316",M,23,Germany,Monchengladbach,Bundesliga,2016-2017
13,André Hahn,"€ 27,519","€ 1,431,000","€ 1,484,316",F,25,Germany,Monchengladbach,Bundesliga,2016-2017
14,Andreas Christensen,"€ 22,231","€ 1,156,000","€ 1,199,070",D,20,Denmark,Monchengladbach,Bundesliga,2016-2017
15,Oscar Wendt,"€ 19,154","€ 996,000","€ 1,033,109",D,30,Sweden,Monchengladbach,Bundesliga,2016-2017
16,Nico Schulz,"€ 18,346","€ 954,000","€ 989,544",D,23,Germany,Monchengladbach,Bundesliga,2016-2017
17,Tobias Strobl,"€ 18,346","€ 954,000","€ 989,544",M,26,Germany,Monchengladbach,Bundesliga,2016-2017
18,Julian Korb,"€ 14,346","€ 746,000","€ 773,794",D,24,Germany,Monchengladbach,Bundesliga,2016-2017
19,Tobias Sippel,"€ 11,000","€ 572,000","€ 593,312",K,28,Germany,Monchengladbach,Bundesliga,2016-2017
20,Nico Elvedi,"€ 8,135","€ 423,000","€ 438,760",D,19,Switzerland,Monchengladbach,Bundesliga,2016-2017
21,Lászlo Bénes,"€ 4,308","€ 224,000","€ 232,346",M,18,Slovakia,Monchengladbach,Bundesliga,2016-2017
22,Mamadou Doucouré,"€ 4,308","€ 224,000","€ 232,346",D,18,France,Monchengladbach,Bundesliga,2016-2017
23,Marvin Schulz,"€ 2,385","€ 124,000","€ 128,620",M,21,Germany,Monchengladbach,Bundesliga,2016-2017
24,Mahmoud Dahoud,"€ 1,904","€ 99,000","€ 102,689",M,20,Germany,Monchengladbach,Bundesliga,2016-2017
25,Ba-Muaka Simakala,"€ 1,654","€ 86,000","€ 89,204",F,19,Germany,Monchengladbach,Bundesliga,2016-2017
26,Djibril Sow,"€ 1,154","€ 60,000","€ 62,235",M,19,Switzerland,Monchengladbach,Bundesliga,2016-2017
27,Mike Feigenspan,€ 962,"€ 50,000","€ 51,863",F,20,Germany,Monchengladbach,Bundesliga,2016-2017
28,Nils Rütten,€ 731,"€ 38,000","€ 39,416",D,20,Germany,Monchengladbach,Bundesliga,2016-2017
29,Moritz Nicolas,€ 673,"€ 35,000","€ 36,304",K,18,Germany,Monchengladbach,Bundesliga,2016-2017
30,Julio Villalba,€ 0,€ 0,€ 0,F,17,Paraguay,Monchengladbach,Bundesliga,2016-2017
31,Christofer Heimeroth,€ 0,€ 0,€ 0,K,34,Germany,Monchengladbach,Bundesliga,2016-2017
32,Tsiy William Ndenge,€ 0,€ 0,€ 0,M,19,Germany,Monchengladbach,Bundesliga,2016-2017
