,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Salomon Kalou,"€ 40,346","€ 2,098,000","€ 2,176,167",F,30,Cote d'Ivoire,Hertha Berlin,Bundesliga,2016-2017
1,Fabian Lustenberger,"€ 33,135","€ 1,723,000","€ 1,787,195",D,28,Switzerland,Hertha Berlin,Bundesliga,2016-2017
2,Valentin Stocker,"€ 33,019","€ 1,717,000","€ 1,780,972",M,27,Switzerland,Hertha Berlin,Bundesliga,2016-2017
3,Niklas Stark,"€ 27,519","€ 1,431,000","€ 1,484,316",D,21,Germany,Hertha Berlin,Bundesliga,2016-2017
4,Vladimir Darida,"€ 27,519","€ 1,431,000","€ 1,484,316",M,25,Czech Republic,Hertha Berlin,Bundesliga,2016-2017
5,Mitchell Weiser,"€ 22,096","€ 1,149,000","€ 1,191,809",D,22,Germany,Hertha Berlin,Bundesliga,2016-2017
6,Thomas Kraft,"€ 22,019","€ 1,145,000","€ 1,187,660",K,27,Germany,Hertha Berlin,Bundesliga,2016-2017
7,Vedad Ibisevic,"€ 21,135","€ 1,099,000","€ 1,139,946",F,31,Bosnia-Herzegovina,Hertha Berlin,Bundesliga,2016-2017
8,Marvin Plattenhardt,"€ 19,154","€ 996,000","€ 1,033,109",D,24,Germany,Hertha Berlin,Bundesliga,2016-2017
9,Julian Schieber,"€ 18,404","€ 957,000","€ 992,656",F,27,Germany,Hertha Berlin,Bundesliga,2016-2017
10,Ondrej Duda,"€ 14,731","€ 766,000","€ 794,540",M,21,Slovakia,Hertha Berlin,Bundesliga,2016-2017
11,Alexander Esswein,"€ 14,346","€ 746,000","€ 773,794",F,26,Germany,Hertha Berlin,Bundesliga,2016-2017
12,Peter Pekarik,"€ 14,346","€ 746,000","€ 773,794",D,29,Slovakia,Hertha Berlin,Bundesliga,2016-2017
13,Rune Jarstein,"€ 14,346","€ 746,000","€ 773,794",K,31,Norway,Hertha Berlin,Bundesliga,2016-2017
14,Sami Allagui,"€ 14,346","€ 746,000","€ 773,794",F,30,Tunisia,Hertha Berlin,Bundesliga,2016-2017
15,Sebastian Langkamp,"€ 14,346","€ 746,000","€ 773,794",D,28,Germany,Hertha Berlin,Bundesliga,2016-2017
16,Genki Haraguchi,"€ 13,750","€ 715,000","€ 741,639",F,25,Japan,Hertha Berlin,Bundesliga,2016-2017
17,Alexander Baumjohann,"€ 12,827","€ 667,000","€ 691,851",M,29,Germany,Hertha Berlin,Bundesliga,2016-2017
18,Sinan Kurt,"€ 9,904","€ 515,000","€ 534,188",F,19,Germany,Hertha Berlin,Bundesliga,2016-2017
19,Allan,"€ 3,327","€ 173,000","€ 179,446",M,19,Brazil,Hertha Berlin,Bundesliga,2016-2017
20,Florian Baak,"€ 2,019","€ 105,000","€ 108,912",D,17,Germany,Hertha Berlin,Bundesliga,2016-2017
21,Maximilian Mittelstädt,"€ 1,904","€ 99,000","€ 102,689",D,19,Germany,Hertha Berlin,Bundesliga,2016-2017
22,Arne Maier,"€ 1,827","€ 95,000","€ 98,540",M,17,Germany,Hertha Berlin,Bundesliga,2016-2017
23,Florian Kohls,"€ 1,442","€ 75,000","€ 77,794",M,21,Germany,Hertha Berlin,Bundesliga,2016-2017
24,Jordan Torunarigha,"€ 1,442","€ 75,000","€ 77,794",D,18,Germany,Hertha Berlin,Bundesliga,2016-2017
25,Nils Körber,"€ 1,442","€ 75,000","€ 77,794",K,19,Germany,Hertha Berlin,Bundesliga,2016-2017
26,Marcus Mlynikowski,€ 808,"€ 42,000","€ 43,565",D,23,Germany,Hertha Berlin,Bundesliga,2016-2017
27,Julius Kade,€ 58,"€ 3,000","€ 3,112",M,17,Germany,Hertha Berlin,Bundesliga,2016-2017
28,John Anthony Brooks,€ 0,€ 0,€ 0,D,23,United States,Hertha Berlin,Bundesliga,2016-2017
29,Per Ciljan Skjelbred,€ 0,€ 0,€ 0,M,29,Norway,Hertha Berlin,Bundesliga,2016-2017
30,Palko Dárdai,€ 0,€ 0,€ 0,F,17,Germany,Hertha Berlin,Bundesliga,2016-2017
31,Tolga Cigerci,€ 0,€ 0,€ 0,M,24,Turkey,Hertha Berlin,Bundesliga,2016-2017
32,Jens Hegeler,€ 0,€ 0,€ 0,M,28,Germany,Hertha Berlin,Bundesliga,2016-2017
