,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Oliver Baumann,"€ 55,212","€ 2,871,000","€ 2,977,968",K,26,Germany,Hoffenheim,Bundesliga,2016-2017
1,Ádám Szalai,"€ 55,212","€ 2,871,000","€ 2,977,968",F,28,Hungary,Hoffenheim,Bundesliga,2016-2017
2,Pirmin Schwegler,"€ 55,212","€ 2,871,000","€ 2,977,968",M,29,Switzerland,Hoffenheim,Bundesliga,2016-2017
3,Andrej Kramaric,"€ 45,846","€ 2,384,000","€ 2,472,823",F,25,Croatia,Hoffenheim,Bundesliga,2016-2017
4,Lukas Rupp,"€ 36,808","€ 1,914,000","€ 1,985,312",M,25,Germany,Hoffenheim,Bundesliga,2016-2017
5,Eugen Polanski,"€ 36,808","€ 1,914,000","€ 1,985,312",M,30,Poland,Hoffenheim,Bundesliga,2016-2017
6,Pavel Kaderabek,"€ 36,365","€ 1,891,000","€ 1,961,455",D,24,Czech Republic,Hoffenheim,Bundesliga,2016-2017
7,Fabian Schär,"€ 28,712","€ 1,493,000","€ 1,548,626",D,24,Switzerland,Hoffenheim,Bundesliga,2016-2017
8,Sebastian Rudy,"€ 28,712","€ 1,493,000","€ 1,548,626",M,26,Germany,Hoffenheim,Bundesliga,2016-2017
9,Sandro Wagner,"€ 27,615","€ 1,436,000","€ 1,489,502",F,28,Germany,Hoffenheim,Bundesliga,2016-2017
10,Niklas Süle,"€ 18,404","€ 957,000","€ 992,656",D,20,Germany,Hoffenheim,Bundesliga,2016-2017
11,Ermin Bicakcic,"€ 18,346","€ 954,000","€ 989,544",D,26,Bosnia-Herzegovina,Hoffenheim,Bundesliga,2016-2017
12,Kevin Vogt,"€ 18,346","€ 954,000","€ 989,544",D,24,Germany,Hoffenheim,Bundesliga,2016-2017
13,Benjamin Hübner,"€ 14,673","€ 763,000","€ 791,428",D,26,Germany,Hoffenheim,Bundesliga,2016-2017
14,Steven Zuber,"€ 14,346","€ 746,000","€ 773,794",M,24,Switzerland,Hoffenheim,Bundesliga,2016-2017
15,Jeremy Toljan,"€ 14,346","€ 746,000","€ 773,794",D,21,Germany,Hoffenheim,Bundesliga,2016-2017
16,Kerem Demirbay,"€ 14,346","€ 746,000","€ 773,794",M,22,Germany,Hoffenheim,Bundesliga,2016-2017
17,Marco Terrazzino,"€ 14,346","€ 746,000","€ 773,794",F,25,Germany,Hoffenheim,Bundesliga,2016-2017
18,Mark Uth,"€ 14,346","€ 746,000","€ 773,794",F,24,Germany,Hoffenheim,Bundesliga,2016-2017
19,Antonio Colak,"€ 7,692","€ 400,000","€ 414,903",F,22,Croatia,Hoffenheim,Bundesliga,2016-2017
20,Philipp Ochs,"€ 4,788","€ 249,000","€ 258,277",F,19,Germany,Hoffenheim,Bundesliga,2016-2017
21,Nadiem Amiri,"€ 3,827","€ 199,000","€ 206,414",M,19,Germany,Hoffenheim,Bundesliga,2016-2017
22,Danilo Soares,"€ 2,385","€ 124,000","€ 128,620",D,24,Brazil,Hoffenheim,Bundesliga,2016-2017
23,Gregor Kobel,"€ 2,346","€ 122,000","€ 126,545",K,18,Switzerland,Hoffenheim,Bundesliga,2016-2017
24,Baris Atik,"€ 1,442","€ 75,000","€ 77,794",M,21,Germany,Hoffenheim,Bundesliga,2016-2017
25,Alexander Stolz,€ 962,"€ 50,000","€ 51,863",K,32,Germany,Hoffenheim,Bundesliga,2016-2017
26,Stefan Posch,€ 577,"€ 30,000","€ 31,118",D,19,Austria,Hoffenheim,Bundesliga,2016-2017
27,Dennis Geiger,€ 385,"€ 20,000","€ 20,745",M,18,Germany,Hoffenheim,Bundesliga,2016-2017
28,Eduardo Vargas,€ 0,€ 0,€ 0,F,26,Chile,Hoffenheim,Bundesliga,2016-2017
29,In-hyeok Park,€ 0,€ 0,€ 0,F,20,South Korea,Hoffenheim,Bundesliga,2016-2017
30,Nicolai Rapp,€ 0,€ 0,€ 0,D,19,Germany,Hoffenheim,Bundesliga,2016-2017
31,Benedikt Gimber,€ 0,€ 0,€ 0,D,19,Germany,Hoffenheim,Bundesliga,2016-2017
32,Kevin Akpoguma,€ 0,€ 0,€ 0,D,21,Germany,Hoffenheim,Bundesliga,2016-2017
