,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Pierre-Michel Lasogga,"€ 62,365","€ 3,243,000","€ 3,363,828",F,24,Germany,Hamburg,Bundesliga,2016-2017
1,Kyriakos Papadopoulos,"€ 55,212","€ 2,871,000","€ 2,977,968",D,24,Greece,Hamburg,Bundesliga,2016-2017
2,René Adler,"€ 49,692","€ 2,584,000","€ 2,680,275",K,31,Germany,Hamburg,Bundesliga,2016-2017
3,Lewis Holtby,"€ 46,019","€ 2,393,000","€ 2,482,158",M,25,Germany,Hamburg,Bundesliga,2016-2017
4,Filip Kostic,"€ 46,019","€ 2,393,000","€ 2,482,158",M,23,Serbia,Hamburg,Bundesliga,2016-2017
5,Douglas Santos,"€ 44,173","€ 2,297,000","€ 2,382,582",D,22,Brazil,Hamburg,Bundesliga,2016-2017
6,Nicolai Müller,"€ 36,808","€ 1,914,000","€ 1,985,312",F,28,Germany,Hamburg,Bundesliga,2016-2017
7,Aaron Hunt,"€ 36,808","€ 1,914,000","€ 1,985,312",M,29,Germany,Hamburg,Bundesliga,2016-2017
8,Johan Djourou,"€ 36,808","€ 1,914,000","€ 1,985,312",D,29,Switzerland,Hamburg,Bundesliga,2016-2017
9,Albin Ekdal,"€ 36,808","€ 1,914,000","€ 1,985,312",M,26,Sweden,Hamburg,Bundesliga,2016-2017
10,Walace,"€ 36,365","€ 1,891,000","€ 1,961,455",M,21,Brazil,Hamburg,Bundesliga,2016-2017
11,Matthias Ostrzolek,"€ 36,365","€ 1,891,000","€ 1,961,455",D,26,Germany,Hamburg,Bundesliga,2016-2017
12,Dennis Diekmeier,"€ 23,923","€ 1,244,000","€ 1,290,349",D,26,Germany,Hamburg,Bundesliga,2016-2017
13,Nabil Bahoui,"€ 14,346","€ 746,000","€ 773,794",F,25,Sweden,Hamburg,Bundesliga,2016-2017
14,Gideon Jung,"€ 14,346","€ 746,000","€ 773,794",D,21,Germany,Hamburg,Bundesliga,2016-2017
15,Michael Gregoritsch,"€ 14,346","€ 746,000","€ 773,794",F,22,Austria,Hamburg,Bundesliga,2016-2017
16,Sven Schipplock,"€ 14,346","€ 746,000","€ 773,794",F,27,Germany,Hamburg,Bundesliga,2016-2017
17,Christian Mathenia,"€ 8,135","€ 423,000","€ 438,760",K,24,Germany,Hamburg,Bundesliga,2016-2017
18,Ashton Götz,"€ 8,135","€ 423,000","€ 438,760",D,22,Germany,Hamburg,Bundesliga,2016-2017
19,Luca Waldschmidt,"€ 8,135","€ 423,000","€ 438,760",F,20,Germany,Hamburg,Bundesliga,2016-2017
20,Bobby Wood,"€ 6,308","€ 328,000","€ 340,221",F,23,United States,Hamburg,Bundesliga,2016-2017
21,Tom Mickel,"€ 1,904","€ 99,000","€ 102,689",K,27,Germany,Hamburg,Bundesliga,2016-2017
22,Mats Köhlert,"€ 1,904","€ 99,000","€ 102,689",F,18,Germany,Hamburg,Bundesliga,2016-2017
23,Frank Ronstadt,"€ 1,154","€ 60,000","€ 62,235",M,18,Germany,Hamburg,Bundesliga,2016-2017
24,Dren Feka,"€ 1,154","€ 60,000","€ 62,235",M,19,Kosovo,Hamburg,Bundesliga,2016-2017
25,Andreas Hirzel,"€ 1,154","€ 60,000","€ 62,235",K,23,Switzerland,Hamburg,Bundesliga,2016-2017
26,Vasilije Janjicic,"€ 1,038","€ 54,000","€ 56,012",M,17,Switzerland,Hamburg,Bundesliga,2016-2017
27,Bakery Jatta,€ 962,"€ 50,000","€ 51,863",F,18,The Gambia,Hamburg,Bundesliga,2016-2017
28,Finn Porath,€ 962,"€ 50,000","€ 51,863",F,19,Germany,Hamburg,Bundesliga,2016-2017
29,Oliver Oschkenat,€ 519,"€ 27,000","€ 28,006",D,22,Germany,Hamburg,Bundesliga,2016-2017
30,Alen Halilovic,€ 0,€ 0,€ 0,M,20,Croatia,Hamburg,Bundesliga,2016-2017
31,Emir Spahic,€ 0,€ 0,€ 0,D,35,Bosnia-Herzegovina,Hamburg,Bundesliga,2016-2017
32,Gotoku Sakai,€ 0,€ 0,€ 0,D,25,Japan,Hamburg,Bundesliga,2016-2017
33,Batuhan Altintas,€ 0,€ 0,€ 0,F,20,Turkey,Hamburg,Bundesliga,2016-2017
34,Cléber Reis,€ 0,€ 0,€ 0,D,25,Brazil,Hamburg,Bundesliga,2016-2017
35,Mergim Mavraj,€ 0,€ 0,€ 0,D,30,Albania,Hamburg,Bundesliga,2016-2017
36,Mohamed Gouaida,€ 0,€ 0,€ 0,M,23,Tunisia,Hamburg,Bundesliga,2016-2017
37,Arianit Ferati,€ 0,€ 0,€ 0,F,18,Germany,Hamburg,Bundesliga,2016-2017
