,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Luiz Gustavo,"€ 184,058","€ 9,571,000","€ 9,927,596",M,28,Brazil,Wolfsburg,Bundesliga,2016-2017
1,Ricardo Rodríguez,"€ 147,250","€ 7,657,000","€ 7,942,284",D,23,Switzerland,Wolfsburg,Bundesliga,2016-2017
2,Mario Gómez,"€ 110,058","€ 5,723,000","€ 5,936,227",F,30,Germany,Wolfsburg,Bundesliga,2016-2017
3,Yunus Malli,"€ 82,538","€ 4,292,000","€ 4,451,911",M,24,Turkey,Wolfsburg,Bundesliga,2016-2017
4,Vieirinha,"€ 73,615","€ 3,828,000","€ 3,970,623",D,30,Portugal,Wolfsburg,Bundesliga,2016-2017
5,Sebastian Jung,"€ 73,615","€ 3,828,000","€ 3,970,623",D,26,Germany,Wolfsburg,Bundesliga,2016-2017
6,Paul-Georges Ntep,"€ 73,615","€ 3,828,000","€ 3,970,623",F,23,Cameroon,Wolfsburg,Bundesliga,2016-2017
7,Daniel Didavi,"€ 73,365","€ 3,815,000","€ 3,957,139",M,26,Germany,Wolfsburg,Bundesliga,2016-2017
8,Diego Benaglio,"€ 55,212","€ 2,871,000","€ 2,977,968",K,32,Switzerland,Wolfsburg,Bundesliga,2016-2017
9,Riechedly Bazoer,"€ 55,212","€ 2,871,000","€ 2,977,968",M,19,Netherlands,Wolfsburg,Bundesliga,2016-2017
10,Maximilian Arnold,"€ 55,212","€ 2,871,000","€ 2,977,968",M,22,Germany,Wolfsburg,Bundesliga,2016-2017
11,Jeffrey Bruma,"€ 55,212","€ 2,871,000","€ 2,977,968",D,24,Netherlands,Wolfsburg,Bundesliga,2016-2017
12,Yannick Gerhardt,"€ 55,019","€ 2,861,000","€ 2,967,595",M,22,Germany,Wolfsburg,Bundesliga,2016-2017
13,Marcel Schäfer,"€ 54,558","€ 2,837,000","€ 2,942,701",D,32,Germany,Wolfsburg,Bundesliga,2016-2017
14,Philipp Wollscheid,"€ 50,000","€ 2,600,000","€ 2,696,871",D,27,Germany,Wolfsburg,Bundesliga,2016-2017
15,Jakub Blaszczykowski,"€ 46,019","€ 2,393,000","€ 2,482,158",F,30,Poland,Wolfsburg,Bundesliga,2016-2017
16,Josuha Guilavogui,"€ 45,846","€ 2,384,000","€ 2,472,823",M,25,France,Wolfsburg,Bundesliga,2016-2017
17,Daniel Caligiuri,"€ 45,846","€ 2,384,000","€ 2,472,823",M,28,Italy,Wolfsburg,Bundesliga,2016-2017
18,Christian Träsch,"€ 36,808","€ 1,914,000","€ 1,985,312",M,28,Germany,Wolfsburg,Bundesliga,2016-2017
19,Robin Knoche,"€ 36,692","€ 1,908,000","€ 1,979,088",D,24,Germany,Wolfsburg,Bundesliga,2016-2017
20,Borja Mayoral,"€ 18,346","€ 954,000","€ 989,544",F,19,Spain,Wolfsburg,Bundesliga,2016-2017
21,Koen Casteels,"€ 14,346","€ 746,000","€ 773,794",K,24,Belgium,Wolfsburg,Bundesliga,2016-2017
22,Ashkan Dejagah,"€ 14,346","€ 746,000","€ 773,794",F,29,Iran,Wolfsburg,Bundesliga,2016-2017
23,Max Grün,"€ 14,346","€ 746,000","€ 773,794",K,29,Germany,Wolfsburg,Bundesliga,2016-2017
24,Paul Seguin,"€ 9,173","€ 477,000","€ 494,772",M,21,Germany,Wolfsburg,Bundesliga,2016-2017
25,Ismail Azzaoui,"€ 8,135","€ 423,000","€ 438,760",F,18,Belgium,Wolfsburg,Bundesliga,2016-2017
26,Victor Osimhen,"€ 4,308","€ 224,000","€ 232,346",F,17,Nigeria,Wolfsburg,Bundesliga,2016-2017
27,Jannes Horn,"€ 1,731","€ 90,000","€ 93,353",D,19,Germany,Wolfsburg,Bundesliga,2016-2017
28,Amara Condé,€ 962,"€ 50,000","€ 51,863",M,19,Germany,Wolfsburg,Bundesliga,2016-2017
29,Justin Möbius,€ 962,"€ 50,000","€ 51,863",M,19,Germany,Wolfsburg,Bundesliga,2016-2017
30,Hendrik Hansen,€ 962,"€ 50,000","€ 51,863",D,21,Germany,Wolfsburg,Bundesliga,2016-2017
31,Robin Ziegele,€ 577,"€ 30,000","€ 31,118",D,19,Germany,Wolfsburg,Bundesliga,2016-2017
32,Phillip Menzel,€ 385,"€ 20,000","€ 20,745",K,17,Germany,Wolfsburg,Bundesliga,2016-2017
33,Leandro Putaro,€ 0,€ 0,€ 0,F,19,Germany,Wolfsburg,Bundesliga,2016-2017
34,Bas Dost,€ 0,€ 0,€ 0,F,27,Netherlands,Wolfsburg,Bundesliga,2016-2017
35,Bruno Henrique,€ 0,€ 0,€ 0,F,25,Brazil,Wolfsburg,Bundesliga,2016-2017
36,Carlos Ascues,€ 0,€ 0,€ 0,M,24,Peru,Wolfsburg,Bundesliga,2016-2017
37,Francisco Rodríguez,€ 0,€ 0,€ 0,M,20,Switzerland,Wolfsburg,Bundesliga,2016-2017
38,Josip Brekalo,€ 0,€ 0,€ 0,F,18,Croatia,Wolfsburg,Bundesliga,2016-2017
39,Julian Draxler,€ 0,€ 0,€ 0,F,22,Germany,Wolfsburg,Bundesliga,2016-2017
40,Luca Itter,€ 0,€ 0,€ 0,D,17,Germany,Wolfsburg,Bundesliga,2016-2017
41,Moritz Sprenger,€ 0,€ 0,€ 0,D,21,Germany,Wolfsburg,Bundesliga,2016-2017
42,Patrick Drewes,€ 0,€ 0,€ 0,K,23,Germany,Wolfsburg,Bundesliga,2016-2017
