club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
KFC Uerdingen 05,Jos Luhukay,32,Central Midfield,SV Straelen,?,in,Summer,NA,1 Bundesliga,1995,1995/1996
KFC Uerdingen 05,Jörg Oberländer,30,Midfielder,Unknown,?,in,Summer,NA,1 Bundesliga,1995,1995/1996
KFC Uerdingen 05,Markus Feldhoff,20,Centre-Forward,Bay. Leverkusen,£1.80m,out,Summer,1.8,1 Bundesliga,1995,1995/1996
KFC Uerdingen 05,Michal Probierz,22,Midfielder,Wattenscheid 09,£113Th.,out,Summer,0.113,1 Bundesliga,1995,1995/1996
KFC Uerdingen 05,Simon Jentzsch,19,Goalkeeper,Karlsruher SC,Free transfer,out,Summer,0,1 Bundesliga,1995,1995/1996
KFC Uerdingen 05,Hannes Reinmayr,25,Attacking Midfield,Sturm Graz,Free transfer,out,Summer,0,1 Bundesliga,1995,1995/1996
KFC Uerdingen 05,Frank Weber,27,Centre-Forward,Paderborn,Free transfer,out,Summer,0,1 Bundesliga,1995,1995/1996
KFC Uerdingen 05,Sergey Gorlukovich,33,Centre-Back,Spartak V-kavkaz,?,out,Summer,NA,1 Bundesliga,1995,1995/1996
KFC Uerdingen 05,Kai-Uwe Schnell,27,Left Midfield,Paderborn,?,out,Summer,NA,1 Bundesliga,1995,1995/1996
TSV 1860 Munich,Horst Heldt,25,Left Midfield,1. FC Köln,£900Th.,in,Summer,0.9,1 Bundesliga,1995,1995/1996
TSV 1860 Munich,Daniel Borimirov,25,Central Midfield,Levski Sofia,£720Th.,in,Summer,0.72,1 Bundesliga,1995,1995/1996
TSV 1860 Munich,Holger Greilich,23,Centre-Back,1.FSV Mainz 05,£225Th.,in,Summer,0.225,1 Bundesliga,1995,1995/1996
TSV 1860 Munich,Marek Lesniak,31,Centre-Forward,Wattenscheid 09,£90Th.,in,Summer,0.09,1 Bundesliga,1995,1995/1996
TSV 1860 Munich,Jens Jeremies,21,Defensive Midfield,Dynamo Dresden,£36Th.,in,Summer,0.036,1 Bundesliga,1995,1995/1996
TSV 1860 Munich,Gerhard Schmidt,22,Midfielder,FC Starnberg,£36Th.,in,Summer,0.036,1 Bundesliga,1995,1995/1996
TSV 1860 Munich,Ivica Grlic,19,Defensive Midfield,FC Bayern II,?,in,Summer,NA,1 Bundesliga,1995,1995/1996
TSV 1860 Munich,Uwe Igler,30,Centre-Forward,Career break,-,in,Summer,0,1 Bundesliga,1995,1995/1996
TSV 1860 Munich,Christian Holzer,18,Goalkeeper,TSV 1860 U19,-,in,Summer,0,1 Bundesliga,1995,1995/1996
TSV 1860 Munich,Lutz Braun,29,Centre-Back,1.FC Nuremberg,"End of loanJun 30, 1995",in,Summer,0,1 Bundesliga,1995,1995/1996
TSV 1860 Munich,Peter Knäbel,28,Attacking Midfield,FC St. Gallen,"End of loanJun 30, 1995",in,Summer,0,1 Bundesliga,1995,1995/1996
TSV 1860 Munich,Armin Störzenhofecker,30,Defensive Midfield,1.FC Nuremberg,£158Th.,out,Summer,0.158,1 Bundesliga,1995,1995/1996
TSV 1860 Munich,Peter Knäbel,28,Attacking Midfield,1.FC Nuremberg,£113Th.,out,Summer,0.113,1 Bundesliga,1995,1995/1996
TSV 1860 Munich,Peter Pacult,35,Forward,Austria Vienna,Free transfer,out,Summer,0,1 Bundesliga,1995,1995/1996
TSV 1860 Munich,Jürgen Schnell,27,Defender,SV Lohhof,Free transfer,out,Summer,0,1 Bundesliga,1995,1995/1996
TSV 1860 Munich,Guido Erhard,25,Centre-Forward,VfL Wolfsburg,?,out,Summer,NA,1 Bundesliga,1995,1995/1996
TSV 1860 Munich,Manfred Burghartswieser,21,Defensive Midfield,FC Augsburg,?,out,Summer,NA,1 Bundesliga,1995,1995/1996
TSV 1860 Munich,Rudolf Vidal,24,Goalkeeper,Unknown,?,out,Summer,NA,1 Bundesliga,1995,1995/1996
TSV 1860 Munich,Matthias Imhof,27,Left Midfield,Retired,-,out,Summer,0,1 Bundesliga,1995,1995/1996
TSV 1860 Munich,Reiner Maurer,35,Defender,Retired,-,out,Summer,0,1 Bundesliga,1995,1995/1996
SC Freiburg,Alain Sutter,27,Left Midfield,Bayern Munich,£1.13m,in,Summer,1.13,1 Bundesliga,1995,1995/1996
SC Freiburg,Harry Decheiver,25,Centre-Forward,Go Ahead Eagles,£675Th.,in,Summer,0.675,1 Bundesliga,1995,1995/1996
SC Freiburg,Thomas Rath,24,Attacking Midfield,Dynamo Dresden,£495Th.,in,Summer,0.495,1 Bundesliga,1995,1995/1996
SC Freiburg,Nikola Jurcevic,29,Right Winger,Casino Salzburg,£360Th.,in,Summer,0.36,1 Bundesliga,1995,1995/1996
SC Freiburg,Steffen Korell,23,Sweeper,FC 08 Homburg,£315Th.,in,Summer,0.315,1 Bundesliga,1995,1995/1996
SC Freiburg,Rodolfo Cardoso,26,Attacking Midfield,Werder Bremen,£2.93m,out,Summer,2.93,1 Bundesliga,1995,1995/1996
SC Freiburg,Martin Braun,26,Right Midfield,1. FC Köln,£360Th.,out,Summer,0.36,1 Bundesliga,1995,1995/1996
SC Freiburg,Andrés Cardoso,NA,Central Midfield,Unknown,?,out,Summer,NA,1 Bundesliga,1995,1995/1996
Hamburger SV,Stéphane Henchoz,20,Centre-Back,Xamax,£675Th.,in,Summer,0.675,1 Bundesliga,1995,1995/1996
Hamburger SV,Sven Kmetsch,24,Defensive Midfield,Dynamo Dresden,£630Th.,in,Summer,0.63,1 Bundesliga,1995,1995/1996
Hamburger SV,Uwe Jähnig,25,Centre-Forward,Dynamo Dresden,£315Th.,in,Summer,0.315,1 Bundesliga,1995,1995/1996
Hamburger SV,André Breitenreiter,21,Second Striker,Hannover 96,£203Th.,in,Summer,0.203,1 Bundesliga,1995,1995/1996
Hamburger SV,Christian Claaßen,26,Forward,Wilhelmshaven,£158Th.,in,Summer,0.158,1 Bundesliga,1995,1995/1996
Hamburger SV,Elard Ostermann,26,Attacking Midfield,SV Lurup,Free transfer,in,Summer,0,1 Bundesliga,1995,1995/1996
Hamburger SV,Tobias Homp,31,Defensive Midfield,FC 08 Homburg,Free transfer,in,Summer,0,1 Bundesliga,1995,1995/1996
Hamburger SV,Matthias Rose,24,Centre-Back,TuS Hoisdorf,Free transfer,in,Summer,0,1 Bundesliga,1995,1995/1996
Hamburger SV,Holger Hiemann,27,Goalkeeper,Chemnitzer FC,?,in,Summer,NA,1 Bundesliga,1995,1995/1996
Hamburger SV,Hasan Salihamidzic,18,Right Midfield,Hamburger SV II,-,in,Summer,0,1 Bundesliga,1995,1995/1996
Hamburger SV,Stefan Siedschlag,18,Defensive Midfield,Hamburg U19,-,in,Summer,0,1 Bundesliga,1995,1995/1996
Hamburger SV,Marko Riegel,20,Centre-Back,Hamburger SV II,-,in,Summer,0,1 Bundesliga,1995,1995/1996
Hamburger SV,Dirk Wojewski,22,Defender,Hamburger SV II,-,in,Summer,0,1 Bundesliga,1995,1995/1996
Hamburger SV,Marko Kück,18,Centre-Back,Hamburg U19,-,in,Summer,0,1 Bundesliga,1995,1995/1996
Hamburger SV,Jörg Bach,29,Centre-Back,F. Düsseldorf,£450Th.,out,Summer,0.45,1 Bundesliga,1995,1995/1996
Hamburger SV,Ulrich Stein,40,Goalkeeper,Arm. Bielefeld,Free transfer,out,Summer,0,1 Bundesliga,1995,1995/1996
Hamburger SV,Michael Kostner,26,Sweeper,FC 08 Homburg,?,out,Summer,NA,1 Bundesliga,1995,1995/1996
Hamburger SV,André Breitenreiter,21,Second Striker,Hannover 96,"End of loanJun 30, 1995",out,Summer,0,1 Bundesliga,1995,1995/1996
FC Schalke 04,Uwe Weidemann,32,Attacking Midfield,MSV Duisburg,£540Th.,in,Summer,0.54,1 Bundesliga,1995,1995/1996
FC Schalke 04,Martin Max,26,Centre-Forward,Bor. M'gladbach,£540Th.,in,Summer,0.54,1 Bundesliga,1995,1995/1996
FC Schalke 04,Radoslav Latal,25,Right Midfield,Sigma Olomouc,£203Th.,in,Summer,0.203,1 Bundesliga,1995,1995/1996
FC Schalke 04,Tom Dooley,34,Centre-Back,Bay. Leverkusen,£180Th.,in,Summer,0.18,1 Bundesliga,1995,1995/1996
FC Schalke 04,Frank Schön,24,Centre-Back,Wuppertaler SV,£90Th.,in,Summer,0.09,1 Bundesliga,1995,1995/1996
FC Schalke 04,Oliver Held,22,Right Midfield,Holstein Kiel,£45Th.,in,Summer,0.045,1 Bundesliga,1995,1995/1996
FC Schalke 04,David Wagner,23,Centre-Forward,1.FSV Mainz 05,?,in,Summer,NA,1 Bundesliga,1995,1995/1996
FC Schalke 04,Marco Kurz,26,Centre-Back,Bor. Dortmund,Loan,in,Summer,0,1 Bundesliga,1995,1995/1996
FC Schalke 04,Bent Christensen,28,Centre-Forward,SD Compostela,"End of loanJun 30, 1995",in,Summer,0,1 Bundesliga,1995,1995/1996
FC Schalke 04,Hendrik Herzog,26,Centre-Back,VfB Stuttgart,£765Th.,out,Summer,0.765,1 Bundesliga,1995,1995/1996
FC Schalke 04,Bent Christensen,28,Centre-Forward,SD Compostela,£225Th.,out,Summer,0.225,1 Bundesliga,1995,1995/1996
FC Schalke 04,Igor Lissak,19,Defensive Midfield,Unknown,Free transfer,out,Summer,0,1 Bundesliga,1995,1995/1996
FC Schalke 04,Miguel Pereira,19,Centre-Forward,Preußen Münster,Loan fee:£23Th.,out,Summer,0.023,1 Bundesliga,1995,1995/1996
FC Schalke 04,Mark Schierenberg,22,Defensive Midfield,Wattenscheid 09,?,out,Summer,NA,1 Bundesliga,1995,1995/1996
FC Schalke 04,Udo Mai,27,Goalkeeper,Unterhaching,?,out,Summer,NA,1 Bundesliga,1995,1995/1996
FC Schalke 04,Peter Sendscheid,29,Centre-Forward,Retired,-,out,Summer,0,1 Bundesliga,1995,1995/1996
FC Schalke 04,Stefan Kohn,29,Centre-Forward,1. FC Köln,"End of loanJun 30, 1995",out,Summer,0,1 Bundesliga,1995,1995/1996
FC Schalke 04,Radoslav Latal,25,Right Midfield,Sigma Olomouc,"End of loanJun 30, 1995",out,Summer,0,1 Bundesliga,1995,1995/1996
FC Hansa Rostock,Martin Groth,25,Right Midfield,Hannover 96,£180Th.,in,Summer,0.18,1 Bundesliga,1995,1995/1996
FC Hansa Rostock,Stefan Studer,31,Left Midfield,Hannover 96,£180Th.,in,Summer,0.18,1 Bundesliga,1995,1995/1996
FC Hansa Rostock,Christian Beeck,23,Centre-Back,Union Berlin,£68Th.,in,Summer,0.068,1 Bundesliga,1995,1995/1996
FC Hansa Rostock,Perry Bräutigam,32,Goalkeeper,1.FC Nuremberg,£68Th.,in,Summer,0.068,1 Bundesliga,1995,1995/1996
FC Hansa Rostock,Dirk Rehbein,27,Attacking Midfield,Union Berlin,£68Th.,in,Summer,0.068,1 Bundesliga,1995,1995/1996
FC Hansa Rostock,Goran Markov,25,Centre-Forward,Union Berlin,£68Th.,in,Summer,0.068,1 Bundesliga,1995,1995/1996
FC Hansa Rostock,Carsten Klee,24,Centre-Forward,Sachsen Leipzig,£54Th.,in,Summer,0.054,1 Bundesliga,1995,1995/1996
FC Hansa Rostock,Steffen Benthin,25,Centre-Forward,1.FSV Schwerin,Free transfer,in,Summer,0,1 Bundesliga,1995,1995/1996
FC Hansa Rostock,Paul Caligiuri,31,Defensive Midfield,LA Salsa,Free transfer,in,Summer,0,1 Bundesliga,1995,1995/1996
FC Hansa Rostock,Marco Hinz,21,Sweeper,FC Neubrandenb.,Free transfer,in,Summer,0,1 Bundesliga,1995,1995/1996
FC Hansa Rostock,Marko Tredup,21,Right-Back,SC Union 06,£11Th.,in,Summer,0.011,1 Bundesliga,1995,1995/1996
FC Hansa Rostock,Daniel Hoffmann,23,Goalkeeper,H. Rostock II,-,in,Summer,0,1 Bundesliga,1995,1995/1996
FC Hansa Rostock,René Gottwald,21,Centre-Forward,RW Oberhausen,Free transfer,out,Summer,0,1 Bundesliga,1995,1995/1996
FC Hansa Rostock,Marco Küntzel,19,Centre-Forward,Union Berlin,Free transfer,out,Summer,0,1 Bundesliga,1995,1995/1996
FC Hansa Rostock,Kay Wenschlag,25,Sweeper,Energie Cottbus,Free transfer,out,Summer,0,1 Bundesliga,1995,1995/1996
FC Hansa Rostock,Stefan Persigehl,33,Centre-Forward,VfB Auerbach,Free transfer,out,Summer,0,1 Bundesliga,1995,1995/1996
FC Hansa Rostock,Jacek Mencel,29,Centre-Forward,FSV Zwickau,Free transfer,out,Summer,0,1 Bundesliga,1995,1995/1996
FC Hansa Rostock,Aldo Majunke,19,Midfielder,Parchimer FC,Free transfer,out,Summer,0,1 Bundesliga,1995,1995/1996
FC Hansa Rostock,Stefan von Zschock,19,Defender,Unknown,?,out,Summer,NA,1 Bundesliga,1995,1995/1996
FC Hansa Rostock,Paul Caligiuri,32,Defensive Midfield,Columbus Crew,?,out,Summer,NA,1 Bundesliga,1995,1995/1996
FC Hansa Rostock,Thomas Bleck,21,Centre-Forward,FFC Viktoria 91,?,out,Summer,NA,1 Bundesliga,1995,1995/1996
FC Hansa Rostock,Paul Caligiuri,31,Defensive Midfield,FC St. Pauli,Loan,out,Summer,0,1 Bundesliga,1995,1995/1996
Eintracht Frankfurt,Markus Schupp,29,Attacking Midfield,Bayern Munich,£900Th.,in,Summer,0.9,1 Bundesliga,1995,1995/1996
Eintracht Frankfurt,Johnny Ekström,30,Centre-Forward,Dynamo Dresden,£630Th.,in,Summer,0.63,1 Bundesliga,1995,1995/1996
Eintracht Frankfurt,Markos Rainer Rauffmann,28,Centre-Forward,SV Meppen,£428Th.,in,Summer,0.428,1 Bundesliga,1995,1995/1996
Eintracht Frankfurt,Ivica Mornar,21,Centre-Forward,Hajduk Split,£225Th.,in,Summer,0.225,1 Bundesliga,1995,1995/1996
Eintracht Frankfurt,René Beuchel,21,Defensive Midfield,Dynamo Dresden,£180Th.,in,Summer,0.18,1 Bundesliga,1995,1995/1996
Eintracht Frankfurt,Domenico Sbordone,25,Centre-Back,FC Augsburg,£68Th.,in,Summer,0.068,1 Bundesliga,1995,1995/1996
Eintracht Frankfurt,Alexander Schur,23,Defensive Midfield,FSV Frankfurt,Free transfer,in,Summer,0,1 Bundesliga,1995,1995/1996
Eintracht Frankfurt,Jörg Böhme,21,Left Midfield,1.FC Nuremberg,£23Th.,in,Summer,0.023,1 Bundesliga,1995,1995/1996
Eintracht Frankfurt,Michael König,21,Central Midfield,RW Frankfurt,£18Th.,in,Summer,0.018,1 Bundesliga,1995,1995/1996
Eintracht Frankfurt,Oliver Bunzenthal,22,Attacking Midfield,E. Frankfurt II,-,in,Summer,0,1 Bundesliga,1995,1995/1996
Eintracht Frankfurt,Matthias Dworschak,21,Defensive Midfield,E. Frankfurt II,-,in,Summer,0,1 Bundesliga,1995,1995/1996
Eintracht Frankfurt,Burhanettin Kaymak,21,Centre-Back,E. Frankfurt II,-,in,Summer,0,1 Bundesliga,1995,1995/1996
Eintracht Frankfurt,Thorsten Flick,18,Central Midfield,Frankfurt U19,-,in,Summer,0,1 Bundesliga,1995,1995/1996
Eintracht Frankfurt,Patrick Glöckner,18,Right Midfield,Frankfurt U19,-,in,Summer,0,1 Bundesliga,1995,1995/1996
Eintracht Frankfurt,Anthony Yeboah,29,Centre-Forward,Leeds,"End of loanJun 30, 1995",in,Summer,0,1 Bundesliga,1995,1995/1996
Eintracht Frankfurt,Maurizio Gaudino,28,Central Midfield,Man City,"End of loanJun 30, 1995",in,Summer,0,1 Bundesliga,1995,1995/1996
Eintracht Frankfurt,Anthony Yeboah,29,Centre-Forward,Leeds,£2.93m,out,Summer,2.93,1 Bundesliga,1995,1995/1996
Eintracht Frankfurt,Dirk Wolf,22,Left Midfield,Bor. M'gladbach,£315Th.,out,Summer,0.315,1 Bundesliga,1995,1995/1996
Eintracht Frankfurt,Thorsten Legat,26,Left Midfield,VfB Stuttgart,Loan fee:£225Th.,out,Summer,0.225,1 Bundesliga,1995,1995/1996
Eintracht Frankfurt,Thomas Sobotzik,20,Attacking Midfield,FC St. Pauli,£135Th.,out,Summer,0.135,1 Bundesliga,1995,1995/1996
Eintracht Frankfurt,Thomas Reis,21,Left-Back,VfL Bochum,£90Th.,out,Summer,0.09,1 Bundesliga,1995,1995/1996
Eintracht Frankfurt,Jochen Kientz,22,Centre-Back,RCD Mallorca,?,out,Summer,NA,1 Bundesliga,1995,1995/1996
Eintracht Frankfurt,Jan Furtok,33,Centre-Forward,GKS Katowice,?,out,Summer,NA,1 Bundesliga,1995,1995/1996
Eintracht Frankfurt,Josef Obajdin,24,Centre-Forward,Slovan Liberec,"End of loanJun 30, 1995",out,Summer,0,1 Bundesliga,1995,1995/1996
Borussia Mönchengladbach,Stefan Effenberg,26,Central Midfield,Fiorentina,£3.42m,in,Summer,3.42,1 Bundesliga,1995,1995/1996
Borussia Mönchengladbach,Michael Sternkopf,25,Right Midfield,Bayern Munich,£720Th.,in,Summer,0.72,1 Bundesliga,1995,1995/1996
Borussia Mönchengladbach,Max Huiberts,24,Left Winger,Roda JC,£585Th.,in,Summer,0.585,1 Bundesliga,1995,1995/1996
Borussia Mönchengladbach,Dirk Wolf,22,Left Midfield,E. Frankfurt,£315Th.,in,Summer,0.315,1 Bundesliga,1995,1995/1996
Borussia Mönchengladbach,Davor Krznaric,19,Attacking Midfield,TeBe Berlin,£45Th.,in,Summer,0.045,1 Bundesliga,1995,1995/1996
Borussia Mönchengladbach,Michael Frontzeck,31,Left-Back,VfL Bochum,?,in,Summer,NA,1 Bundesliga,1995,1995/1996
Borussia Mönchengladbach,Patrick Bauer,21,Goalkeeper,Hamm/Sieg,?,in,Summer,NA,1 Bundesliga,1995,1995/1996
Borussia Mönchengladbach,Marcel Ketelaer,17,Left Midfield,M'gladbach U19,-,in,Summer,0,1 Bundesliga,1995,1995/1996
Borussia Mönchengladbach,Markus Hausweiler,19,Defensive Midfield,M'gladbach U19,-,in,Summer,0,1 Bundesliga,1995,1995/1996
Borussia Mönchengladbach,Thomas Eichin,28,Centre-Back,1.FC Nuremberg,"End of loanJun 30, 1995",in,Summer,0,1 Bundesliga,1995,1995/1996
Borussia Mönchengladbach,Heiko Herrlich,23,Centre-Forward,Bor. Dortmund,£4.95m,out,Summer,4.95,1 Bundesliga,1995,1995/1996
Borussia Mönchengladbach,Bachirou Salou,24,Centre-Forward,MSV Duisburg,£540Th.,out,Summer,0.54,1 Bundesliga,1995,1995/1996
Borussia Mönchengladbach,Martin Max,26,Centre-Forward,FC Schalke 04,£540Th.,out,Summer,0.54,1 Bundesliga,1995,1995/1996
Borussia Mönchengladbach,Dietmar Hirsch,23,Defensive Midfield,MSV Duisburg,£270Th.,out,Summer,0.27,1 Bundesliga,1995,1995/1996
Borussia Mönchengladbach,Holger Fach,32,Sweeper,Bay. Leverkusen,£225Th.,out,Summer,0.225,1 Bundesliga,1995,1995/1996
Borussia Mönchengladbach,Marc Beckers,21,Midfielder,F. Düsseldorf II,Free transfer,out,Summer,0,1 Bundesliga,1995,1995/1996
Borussia Mönchengladbach,Dimo Wache,21,Goalkeeper,1.FSV Mainz 05,£45Th.,out,Summer,0.045,1 Bundesliga,1995,1995/1996
Borussia Mönchengladbach,Andreas Bluhm,21,Defender,Alem. Aachen,?,out,Summer,NA,1 Bundesliga,1995,1995/1996
Borussia Mönchengladbach,Stefan Effenberg,26,Central Midfield,Fiorentina,"End of loanJun 30, 1995",out,Summer,0,1 Bundesliga,1995,1995/1996
Borussia Dortmund,Heiko Herrlich,23,Centre-Forward,Bor. M'gladbach,£4.95m,in,Summer,4.95,1 Bundesliga,1995,1995/1996
Borussia Dortmund,Jürgen Kohler,29,Centre-Back,Juventus,£2.34m,in,Summer,2.34,1 Bundesliga,1995,1995/1996
Borussia Dortmund,Rubén Sosa,29,Centre-Forward,Inter,£1.26m,in,Summer,1.26,1 Bundesliga,1995,1995/1996
Borussia Dortmund,Patrik Berger,21,Attacking Midfield,Slavia Prague,£810Th.,in,Summer,0.81,1 Bundesliga,1995,1995/1996
Borussia Dortmund,Carsten Wolters,25,Right-Back,Wattenscheid 09,£540Th.,in,Summer,0.54,1 Bundesliga,1995,1995/1996
Borussia Dortmund,Toni Schumacher,42,Goalkeeper,Retired,-,in,Summer,0,1 Bundesliga,1995,1995/1996
Borussia Dortmund,Ibrahim Tanko,17,Second Striker,B. Dortmund U19,-,in,Summer,0,1 Bundesliga,1995,1995/1996
Borussia Dortmund,Ned Zelic,23,Defensive Midfield,QPR,£1.26m,out,Summer,1.26,1 Bundesliga,1995,1995/1996
Borussia Dortmund,Marco Kurz,26,Centre-Back,FC Schalke 04,Loan,out,Summer,0,1 Bundesliga,1995,1995/1996
Borussia Dortmund,Flemming Povlsen,28,Centre-Forward,Retired,-,out,Summer,0,1 Bundesliga,1995,1995/1996
Bayer 04 Leverkusen,Markus Feldhoff,20,Centre-Forward,KFC Uerdingen,£1.80m,in,Summer,1.8,1 Bundesliga,1995,1995/1996
Bayer 04 Leverkusen,Ramon Menezes,23,Attacking Midfield,EC Vitória,£788Th.,in,Summer,0.788,1 Bundesliga,1995,1995/1996
Bayer 04 Leverkusen,Rodrigo,22,Defender,EC Vitória,£788Th.,in,Summer,0.788,1 Bundesliga,1995,1995/1996
Bayer 04 Leverkusen,Holger Fach,32,Sweeper,Bor. M'gladbach,£225Th.,in,Summer,0.225,1 Bundesliga,1995,1995/1996
Bayer 04 Leverkusen,Sebastian Helbig,18,Centre-Forward,RW Erfurt U19,£90Th.,in,Summer,0.09,1 Bundesliga,1995,1995/1996
Bayer 04 Leverkusen,Sebastian Barnes,18,Forward,Hearts of Oak,?,in,Summer,NA,1 Bundesliga,1995,1995/1996
Bayer 04 Leverkusen,Andreas Thom,29,Centre-Forward,Celtic,£2.34m,out,Summer,2.34,1 Bundesliga,1995,1995/1996
Bayer 04 Leverkusen,Heiko Scholz,29,Right Midfield,Werder Bremen,£1.13m,out,Summer,1.13,1 Bundesliga,1995,1995/1996
Bayer 04 Leverkusen,Markus Kurth,21,Centre-Forward,1.FC Nuremberg,£495Th.,out,Summer,0.495,1 Bundesliga,1995,1995/1996
Bayer 04 Leverkusen,Jens Melzig,29,Centre-Back,Chemnitzer FC,£360Th.,out,Summer,0.36,1 Bundesliga,1995,1995/1996
Bayer 04 Leverkusen,Tom Dooley,34,Centre-Back,FC Schalke 04,£180Th.,out,Summer,0.18,1 Bundesliga,1995,1995/1996
Bayer 04 Leverkusen,Ralf Becker,24,Attacking Midfield,FC St. Pauli,Free transfer,out,Summer,0,1 Bundesliga,1995,1995/1996
Bayer 04 Leverkusen,Markus Anfang,21,Central Midfield,F. Düsseldorf,Free transfer,out,Summer,0,1 Bundesliga,1995,1995/1996
Bayer 04 Leverkusen,Thomas Vana,22,Defensive Midfield,MSV Duisburg,?,out,Summer,NA,1 Bundesliga,1995,1995/1996
Bayer 04 Leverkusen,Pavel Hapal,25,Attacking Midfield,CD Tenerife,?,out,Summer,NA,1 Bundesliga,1995,1995/1996
Bayern Munich,Ciriaco Sforza,25,Central Midfield,1.FC K'lautern,£2.97m,in,Summer,2.97,1 Bundesliga,1995,1995/1996
Bayern Munich,Andreas Herzog,26,Attacking Midfield,Werder Bremen,£2.29m,in,Summer,2.29,1 Bundesliga,1995,1995/1996
Bayern Munich,Thomas Strunz,27,Defensive Midfield,VfB Stuttgart,£2.25m,in,Summer,2.25,1 Bundesliga,1995,1995/1996
Bayern Munich,Jürgen Klinsmann,30,Centre-Forward,Spurs,£1.26m,in,Summer,1.26,1 Bundesliga,1995,1995/1996
Bayern Munich,Emil Kostadinov,27,Centre-Forward,Dep. La Coruña,?,in,Summer,NA,1 Bundesliga,1995,1995/1996
Bayern Munich,Alain Sutter,27,Left Midfield,SC Freiburg,£1.13m,out,Summer,1.13,1 Bundesliga,1995,1995/1996
Bayern Munich,Markus Schupp,29,Attacking Midfield,E. Frankfurt,£900Th.,out,Summer,0.9,1 Bundesliga,1995,1995/1996
Bayern Munich,Michael Sternkopf,25,Right Midfield,Bor. M'gladbach,£720Th.,out,Summer,0.72,1 Bundesliga,1995,1995/1996
Bayern Munich,Marco Grimm,23,Centre-Back,VfB Stuttgart,£68Th.,out,Summer,0.068,1 Bundesliga,1995,1995/1996
Bayern Munich,Uwe Gospodarek,21,Goalkeeper,VfL Bochum,Free transfer,out,Summer,0,1 Bundesliga,1995,1995/1996
Bayern Munich,Jurica Siljanoski,21,Forward,Vardar,Free transfer,out,Summer,0,1 Bundesliga,1995,1995/1996
Bayern Munich,Emil Kostadinov,27,Centre-Forward,Dep. La Coruña,"End of loanJun 30, 1995",out,Summer,0,1 Bundesliga,1995,1995/1996
Fortuna Düsseldorf,Jörg Bach,29,Centre-Back,Hamburger SV,£450Th.,in,Summer,0.45,1 Bundesliga,1995,1995/1996
Fortuna Düsseldorf,Darko Pancev,29,Centre-Forward,Inter,£450Th.,in,Summer,0.45,1 Bundesliga,1995,1995/1996
Fortuna Düsseldorf,Kujtim Shala,30,Attacking Midfield,Chemnitzer FC,£315Th.,in,Summer,0.315,1 Bundesliga,1995,1995/1996
Fortuna Düsseldorf,Ulf Mehlhorn,27,Left Midfield,Chemnitzer FC,£225Th.,in,Summer,0.225,1 Bundesliga,1995,1995/1996
Fortuna Düsseldorf,Jörn Schwinkendorf,24,Centre-Back,Saarbrücken,£135Th.,in,Summer,0.135,1 Bundesliga,1995,1995/1996
Fortuna Düsseldorf,Thomas Seeliger,28,Defensive Midfield,VfL Wolfsburg,£135Th.,in,Summer,0.135,1 Bundesliga,1995,1995/1996
Fortuna Düsseldorf,Markus Anfang,21,Central Midfield,Bay. Leverkusen,Free transfer,in,Summer,0,1 Bundesliga,1995,1995/1996
