formationNo,formationId,formationName,period,startMinuteExpanded,endMinuteExpanded,jerseyNumbers,formationSlots,playerIds,formationPositions,matchId,awayTeamId,awayTeamName
1,4,433,16,0,75,"[83, 15, 6, 17, 24, 2, 4, 14, 43, 20, 9, 1, 7, 8, 18, 19, 21, 86]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0]","[17949, 9837, 2689, 20068, 9984, 1044, 2555, 13718, 33834, 41237, 30836, 9967, 2619, 33138, 2779, 1575, 22131, 6149]","[{'vertical': 0.0, 'horizontal': 5.0}, {'vertical': 2.5, 'horizontal': 1.0}, {'vertical': 2.5, 'horizontal': 9.0}, {'vertical': 5.5, 'horizontal': 5.0}, {'vertical': 2.5, 'horizontal': 3.5}, {'vertical': 2.5, 'horizontal': 6.5}, {'vertical': 5.5, 'horizontal': 2.0}, {'vertical': 5.5, 'horizontal': 8.0}, {'vertical': 8.5, 'horizontal': 5.0}, {'vertical': 8.5, 'horizontal': 2.0}, {'vertical': 8.5, 'horizontal': 8.0}]",347302,82,Parma Calcio 1913
2,4,433,16,75,76,"[83, 15, 6, 17, 24, 2, 4, 19, 43, 20, 9, 1, 7, 8, 18, 14, 21, 86]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0]","[17949, 9837, 2689, 20068, 9984, 1044, 2555, 1575, 33834, 41237, 30836, 9967, 2619, 33138, 2779, 13718, 22131, 6149]","[{'vertical': 0.0, 'horizontal': 5.0}, {'vertical': 2.5, 'horizontal': 1.0}, {'vertical': 2.5, 'horizontal': 9.0}, {'vertical': 5.5, 'horizontal': 5.0}, {'vertical': 2.5, 'horizontal': 3.5}, {'vertical': 2.5, 'horizontal': 6.5}, {'vertical': 5.5, 'horizontal': 2.0}, {'vertical': 5.5, 'horizontal': 8.0}, {'vertical': 8.5, 'horizontal': 5.0}, {'vertical': 8.5, 'horizontal': 2.0}, {'vertical': 8.5, 'horizontal': 8.0}]",347302,82,Parma Calcio 1913
3,11,541,2,76,91,"[83, 19, 7, 6, 2, 24, 20, 4, 43, 17, 9, 1, 8, 18, 21, 86]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0]","[17949, 1575, 2619, 2689, 1044, 9984, 41237, 2555, 33834, 20068, 30836, 9967, 33138, 2779, 22131, 6149]","[{'vertical': 0.0, 'horizontal': 5.0}, {'vertical': 3.0, 'horizontal': 1.0}, {'vertical': 3.0, 'horizontal': 9.0}, {'vertical': 3.0, 'horizontal': 7.0}, {'vertical': 3.0, 'horizontal': 5.0}, {'vertical': 3.0, 'horizontal': 3.0}, {'vertical': 6.0, 'horizontal': 2.0}, {'vertical': 6.0, 'horizontal': 4.0}, {'vertical': 9.0, 'horizontal': 5.0}, {'vertical': 6.0, 'horizontal': 6.0}, {'vertical': 6.0, 'horizontal': 8.0}]",347302,82,Parma Calcio 1913
4,11,541,2,91,93,"[83, 19, 7, 6, 2, 24, 20, 4, 43, 17, 21, 1, 8, 18, 9, 86]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0]","[17949, 1575, 2619, 2689, 1044, 9984, 41237, 2555, 33834, 20068, 22131, 9967, 33138, 2779, 30836, 6149]","[{'vertical': 0.0, 'horizontal': 5.0}, {'vertical': 3.0, 'horizontal': 1.0}, {'vertical': 3.0, 'horizontal': 9.0}, {'vertical': 3.0, 'horizontal': 7.0}, {'vertical': 3.0, 'horizontal': 5.0}, {'vertical': 3.0, 'horizontal': 3.0}, {'vertical': 6.0, 'horizontal': 2.0}, {'vertical': 6.0, 'horizontal': 4.0}, {'vertical': 9.0, 'horizontal': 5.0}, {'vertical': 6.0, 'horizontal': 6.0}, {'vertical': 6.0, 'horizontal': 8.0}]",347302,82,Parma Calcio 1913
