player_id,current_club,current_club_country,market_value,joined,contract_expires,contract_option,on_loan_from,on_loan_from_country,loan_contract_expiry,player_agent,league_code,season
283170,fc barcelona,spain,3000000,2021-07-01,2023-06-30,,,,,,ES1,2018
284854,getafe cf,spain,15000000,2021-07-10,2026-06-30,,,,,"Puyol, De la Peña & Sostres",ES1,2018
333361,ud almería,spain,1000000,2020-09-10,2022-06-30,,,,,Bahía Internacional,ES1,2018
74857,fc barcelona,spain,60000000,2014-07-01,2025-06-30,,,,,ROOF,ES1,2018
16922,hertha bsc,germany,2000000,2021-07-01,2022-06-30,,,,,Excellence Sport,ES1,2018
340376,sc braga,portugal,7000000,2020-07-01,2025-06-30,,,,,DV7 Management,ES1,2018
58426,besiktas jk,turkey,100000,2019-07-27,2022-06-30,,,,,TFM Agency,ES1,2018
331511,fc barcelona,spain,18000000,2020-07-01,2023-06-30,,,,,,ES1,2018
131102,uc sampdoria,italy,7000000,2020-01-14,2023-06-30,,,,,,ES1,2018
221025,everton fc,england,20000000,2019-07-01,2024-06-30,,,,,Wasserman,ES1,2018
282722,fc barcelona b,spain,5000000,2018-07-01,2023-06-30,,,,,MSSports,ES1,2018
323704,zenit st. petersburg,russia,22000000,2019-08-02,2024-06-30,,,,,Elenko Sports Ltda.,ES1,2018
65230,fc barcelona,spain,9000000,2008-09-01,2023-06-30,,,,,TACTIC GRUP - OROBITG,ES1,2018
80444,fc barcelona,spain,30000000,2018-01-08,2023-06-30,,,,,Sports Invest UK ltd,ES1,2018
142033,girona fc,spain,300000,2021-02-01,2023-06-30,,,,,IFM,ES1,2018
146227,valencia cf,spain,5000000,2019-07-01,2023-06-30,,,,,SEG,ES1,2018
288230,fc barcelona,spain,50000000,2017-08-25,2022-06-30,,,,,Relatives,ES1,2018
223725,sevilla fc,spain,10000000,2019-01-11,2023-06-30,,,,,Feel Winner,ES1,2018
15904,vissel kobe,japan,900000,2019-07-27,2022-01-31,,,,,Relatives,ES1,2018
284857,getafe cf,spain,20000000,2020-07-01,2024-06-30,,,,,EMG Mundial,ES1,2018
231572,wolverhampton wanderers,england,28000000,2020-09-23,2023-06-30,club option 2 years,,,,Gestifute,ES1,2018
182904,fc barcelona,spain,25000000,2018-07-12,2026-06-30,,,,,Wasserman,ES1,2018
331508,fc barcelona b,spain,350000,2021-08-17,2022-06-30,,,,,TACTIC GRUP - OROBITG,ES1,2018
