,Player,,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),Pos.,Age,Status,Expiration,Length,EstimatedGross Total(IN EUR),Team,League,Season
0,Kevin Strootman,,"€ 81,346","€ 4,230,000",CM,30,Starter,"Jun 30, 2021",1-yr,"€ 4,230,000",Genoa,Serie A,2020-2021
1,Domenico Criscito,,"€ 42,692","€ 2,220,000",LB,34,Starter,"Jun 30, 2022",2-yrs,"€ 4,440,000",Genoa,Serie A,2020-2021
2,Cristián Zapata,,"€ 42,692","€ 2,220,000",CB,34,Reserve,"Jun 30, 2021",1-yr,"€ 2,220,000",Genoa,Serie A,2020-2021
3,Milan Badelj,,"€ 34,423","€ 1,790,000",DM,31,Starter,"Jun 30, 2023",3-yrs,"€ 5,370,000",Genoa,Serie A,2020-2021
4,Eldor Shomurodov,,"€ 32,115","€ 1,670,000",CF,25,Starter,"Jun 30, 2024",4-yrs,"€ 6,680,000",Genoa,Serie A,2020-2021
5,Davide Zappacosta,,"€ 32,115","€ 1,670,000",RM,28,Starter,"Jun 30, 2021",1-yr,"€ 1,670,000",Genoa,Serie A,2020-2021
6,Mattia Perin,,"€ 28,462","€ 1,480,000",GK,28,Starter,"Jun 20, 2021",1-yr,"€ 1,480,000",Genoa,Serie A,2020-2021
7,Marko Pjaca,,"€ 28,462","€ 1,480,000",LW,25,Reserve,"Jun 30, 2021",1-yr,"€ 1,480,000",Genoa,Serie A,2020-2021
8,Luca Pellegrini,,"€ 28,462","€ 1,480,000",LM,21,Reserve,"Jun 30, 2021",1-yr,"€ 1,480,000",Genoa,Serie A,2020-2021
9,Davide Biraschi,,"€ 25,000","€ 1,300,000",CB,26,Reserve,"Jun 30, 2022",2-yrs,"€ 2,600,000",Genoa,Serie A,2020-2021
10,Andrea Masiello,,"€ 25,000","€ 1,300,000",CB,34,Starter,"Jun 30, 2022",2-yrs,"€ 2,600,000",Genoa,Serie A,2020-2021
11,Ivan Radovanovic,,"€ 21,346","€ 1,110,000",DM,32,Starter,"Jun 30, 2022",2-yrs,"€ 2,220,000",Genoa,Serie A,2020-2021
12,Paolo Ghiglione,,"€ 21,346","€ 1,110,000",RM,24,Reserve,"Jun 30, 2023",3-yrs,"€ 3,330,000",Genoa,Serie A,2020-2021
13,Francesco Cassata,,"€ 21,346","€ 1,110,000",CM,23,Reserve,"Jun 30, 2021",1-yr,"€ 1,110,000",Genoa,Serie A,2020-2021
14,Manolo Portanova,,"€ 21,346","€ 1,110,000",AM,20,Reserve,"Jun 30, 2021",1-yr,"€ 1,110,000",Genoa,Serie A,2020-2021
15,Mattia Destro,,"€ 19,615","€ 1,020,000",CF,29,Starter,"Jun 30, 2022",2-yrs,"€ 2,040,000",Genoa,Serie A,2020-2021
16,Valon Behrami,,"€ 17,885","€ 930,000",DM,35,Reserve,"Jun 30, 2021",1-yr,"€ 930,000",Genoa,Serie A,2020-2021
17,Edoardo Goldaniga,,"€ 17,885","€ 930,000",CB,27,Reserve,"Jun 30, 2021",1-yr,"€ 930,000",Genoa,Serie A,2020-2021
18,Goran Pandev,,"€ 17,885","€ 930,000",SS,37,Reserve,"Jun 30, 2021",1-yr,"€ 930,000",Genoa,Serie A,2020-2021
19,Miha Zajc,,"€ 14,808","€ 770,000",CM,26,Starter,"Jun 30, 2021",1-yr,"€ 770,000",Genoa,Serie A,2020-2021
20,Federico Marchetti,,"€ 14,231","€ 740,000",GK,37,Reserve,"Jun 30, 2021",1-yr,"€ 740,000",Genoa,Serie A,2020-2021
21,Gianluca Scamacca,,"€ 10,000","€ 520,000",CF,22,Reserve,"Jun 30, 2021",1-yr,"€ 520,000",Genoa,Serie A,2020-2021
22,Lennart Czyborra,,"€ 9,808","€ 510,000",LM,21,Starter,"Jun 30, 2022",2-yrs,"€ 1,020,000",Genoa,Serie A,2020-2021
23,Lukas Zima,,"€ 7,115","€ 370,000",GK,27,Reserve,"Jun 30, 2021",1-yr,"€ 370,000",Genoa,Serie A,2020-2021
24,Darian Males,,"€ 4,231","€ 220,000",CF,19,Reserve,"Jun 30, 2021",1-yr,"€ 220,000",Genoa,Serie A,2020-2021
25,Alberto Paleari,,"€ 3,269","€ 170,000",GK,28,Reserve,"Jun 30, 2021",1-yr,"€ 170,000",Genoa,Serie A,2020-2021
26,Giuseppe Caso,,"€ 1,346","€ 70,000",LW,22,Reserve,"Jun 30, 2021",1-yr,"€ 70,000",Genoa,Serie A,2020-2021
27,Filippo Melegoni,,€ 962,"€ 50,000",CM,21,Reserve,"Jun 30, 2022",2-yrs,"€ 100,000",Genoa,Serie A,2020-2021
28,Nicolò Rovella,,€ 769,"€ 40,000",DM,19,Reserve,"Jun 30, 2022",2-yrs,"€ 80,000",Genoa,Serie A,2020-2021
29,Jérôme Onguéné,,€ 0,€ 0,CB,23,Reserve,"Jun 30, 2021",1-yr,€ 0,Genoa,Serie A,2020-2021
